sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
WOOD-4-1-No	noeA.fa	1431	1215	84.9057	32.4347	7	216	15.0943	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-5-1-No	noeA.fa	1431	1419	99.1614	18.9532	20	12	0.8386	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-5-1-Rh	noeA.fa	1431	1429	99.8602	14.3368	14	2	0.1398	0	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-5-1-Ro	noeA.fa	1431	1430	99.9301	30.3096	30	1	0.0699	3	0.4667	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-6-1-No	noeA.fa	1431	1431	100.0000	7152.0580	7548	0	0.0000	7	0.4797	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-6-1-Rh	noeA.fa	1431	1383	96.6457	129.1216	5	48	3.3543	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-6-1-Ro	noeA.fa	1431	1430	99.9301	660.4640	670	1	0.0699	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-3-2-No	noeA.fa	1431	1431	100.0000	7135.2376	7476	0	0.0000	0	0.1077	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-7-1-Rh	noeA.fa	1431	1430	99.9301	595.9448	28	1	0.0699	1	0.4015	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-7-1-Ro	noeA.fa	1431	1413	98.7421	28.4361	25	18	1.2579	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-8-No	noeA.fa	1431	1430	99.9301	2483.7079	1662	1	0.0699	1	0.4331	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-8-Rh	noeA.fa	1431	1423	99.4410	1053.4661	16	8	0.5590	0	0.1429	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-8-Ro	noeA.fa	1431	1430	99.9301	33.7072	36	1	0.0699	5	0.4474	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-9-Rh	noeA.fa	1431	1430	99.9301	336.7317	16	1	0.0699	2	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
WOOD-7-1-No	noeA.fa	1431	1431	100.0000	7077.6198	7461	0	0.0000	0	0.0220	20	10	5	0.2000	20	10	pass_single_dominant
