sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore
JERC-96-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	84.848	825	92.2819	NA	0.0	830
JERC-98-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.034	819	91.6107	NA	0.0	1005
JERC-98-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	86.047	817	91.387	NA	0.0	876
JERC-99-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.447	819	91.6107	NA	0.0	944
JERC-99-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	92.430	819	91.6107	NA	0.0	1170
JERC-99-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.871	821	91.8345	NA	0.0	894
JERC-AMFR-56-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.944	822	91.9463	NA	0.0	1197
JERC-AMFU-71-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.822	822	91.9463	NA	0.0	1192
JERC-CEVI-57-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	85.437	824	92.17	NA	0.0	854
JERC-CHNI-60-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	86.408	824	92.17	NA	0.0	898
JERC-CLMA-73-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.325	637	71.9774	NA	0.0	800
JERC-CLMA-73-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.058	829	93.6723	NA	0.0	1011
JERC-CRJU-86-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	87.026	817	91.387	NA	0.0	920
JERC-CRJU-86-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.074	806	90.1566	NA	0.0	1061
JERC-DEFL-31-5-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	86.236	821	91.8345	NA	0.0	887
JERC-DEFL-75-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.050	638	72.0904	NA	0.0	682
JERC-RHDI-59-3-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	82.909	825	92.2819	NA	0.0	771
JORN-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.314	819	91.6107	NA	0.0	1391
KONA-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.480	821	91.8345	NA	0.0	898
KONZ-11-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.277	830	93.7853	NA	0.0	1038
KONZ-12-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	97.087	824	92.17	NA	0.0	1387
KONZ-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	87.408	818	91.4989	NA	0.0	937
KONZ-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	97.924	819	91.6107	NA	0.0	1419
KONZ-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.200	822	91.9463	NA	0.0	981
KONZ-9-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	88.107	824	92.17	NA	0.0	976
LAJA-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_ubonensis|TPQ46028.1	Burkholderia_ubonensis	86.714	843	95.5782	NA	0.0	935
LAJA-15-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-02|XYL93550.1	Bradyrhizobium_sp._SPXBL-02	87.575	837	94.5763	NA	0.0	974
LAJA-16-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.593	826	92.3937	NA	0.0	907
LAJA-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|AOJ17135.1	Burkholderia_vietnamiensis	84.479	844	95.6916	NA	0.0	874
LAJA-22-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	92.918	819	91.6107	NA	0.0	1192
LAJA-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	85.629	835	93.4004	NA	0.0	869
LAJA-4-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.140	826	92.3937	NA	0.0	845
LAJA-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	92.336	822	91.9463	NA	0.0	1170
LENO-10-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	86.558	796	89.038	NA	0.0	876
LENO-10-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	91.6107	NA	0.0	1197
LENO-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.801	634	70.9172	NA	0.0	774
LENO-1-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	90.549	656	74.1243	NA	0.0	867
LENO-13-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	86.408	824	92.17	NA	0.0	898
LENO-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.025	810	91.5254	NA	0.0	957
LENO-4-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.356	831	93.8983	NA	0.0	854
LENO-5-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.918	819	91.6107	NA	0.0	1192
LENO-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	85.558	824	92.17	NA	0.0	863
LENO-7-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.701	822	91.9463	NA	0.0	1186
LENO-8-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	89.875	642	72.5424	NA	0.0	819
LENO-9-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.918	819	91.6107	NA	0.0	1192
LENO-9-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.927	820	91.7226	NA	0.0	1192
MLBS-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	87.820	821	91.8345	NA	0.0	959
N35-4-D-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	93.803	823	92.0582	NA	0.0	1236
N35-4-D-Ro|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	93.985	798	89.2617	NA	0.0	1208
N38-2-D-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.139	832	94.0113	NA	0.0	1003
N38-2-D-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.439	820	91.7226	NA	0.0	963
N38-2-D-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.715	833	94.1243	NA	0.0	1011
N39-2-D-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.673	833	94.1243	NA	0.0	830
NIWO-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|BEJ25671.1	Rhizobium_leguminosarum	90.061	825	92.9054	NA	0.0	1068
NOGP-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	96.829	820	91.7226	NA	0.0	1369
NOGP-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.504	823	92.0582	NA	0.0	1314
NOGP-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.476	823	92.0582	NA	0.0	1376
NOGP-3-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.598	823	92.0582	NA	0.0	1363
NOGP-3-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	823	92.0582	NA	0.0	1347
NOGP-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.368	826	92.3937	NA	0.0	1376
NOGP-5-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.878	801	89.5973	NA	0.0	1386
NOGP-6-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.585	820	91.7226	NA	0.0	1358
OAES-10-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.994	819	91.6107	NA	0.0	1286
OAES-10-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.621	818	91.4989	NA	0.0	1267
OAES-11-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.955	821	91.8345	NA	0.0	1375
OAES-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.676	722	99.5862	NA	0.0	1201
OAES-12-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.476	823	92.0582	NA	0.0	1360
OAES-12-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.833	821	91.8345	NA	0.0	1369
OAES-14-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.493	789	88.255	NA	0.0	1435
OAES-15-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.116	819	91.6107	NA	0.0	1291
OAES-15-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.299	793	88.7025	NA	0.0	1081
OAES-15-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.116	819	91.6107	NA	0.0	1291
OAES-16-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.953	722	99.5862	NA	0.0	1212
OAES-16-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.122	722	99.5862	NA	0.0	1179
OAES-16-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.064	813	90.9396	NA	0.0	1325
OAES-17-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.181	816	91.2752	NA	0.0	1380
OAES-17-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.742	797	89.1499	NA	0.0	1373
OAES-20-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.852	797	89.1499	NA	0.0	1197
OAES-21-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.431	822	91.9463	NA	0.0	1219
OAES-21-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.195	795	88.9262	NA	0.0	1077
OAES-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.365	795	88.9262	NA	0.0	1399
OAES-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.959	822	91.9463	NA	0.0	1378
OAES-22-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.164	817	91.387	NA	0.0	1424
OAES-23-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.955	821	91.8345	NA	0.0	1375
OAES-23-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.355	818	91.4989	NA	0.0	1297
OAES-25-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0.0	1206
OAES-26-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.221	816	91.2752	NA	0.0	1291
OAES-26-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.828	791	88.4787	NA	0.0	1279
OAES-27-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.360	819	91.6107	NA	0.0	1303
OAES-28-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.845	824	92.17	NA	0.0	1375
OAES-29-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.365	797	89.1499	NA	0.0	1352
OAES-29-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_vignae|KLK90290.1	Microvirga_vignae	92.491	799	89.3736	NA	0.0	1142
OAES-30-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.821	811	90.7159	NA	0.0	1266
OAES-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	93.204	824	92.17	NA	0.0	1208
OAES-32-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.087	824	92.17	NA	0.0	1386
OAES-33-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.355	794	88.8143	NA	0.0	1349
OAES-34-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.829	820	91.7226	NA	0.0	1369
OAES-35-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.883	831	93.8983	NA	0.0	965
OAES-35-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	91.6107	NA	0.0	1197
OAES-35-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.889	801	89.5973	NA	0.0	1005
OAES-36-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.990	823	92.0582	NA	0.0	1336
OAES-36-3-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.747	823	92.0582	NA	0.0	1325
OAES-37-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.307	823	92.0582	NA	0.0	1046
OAES-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0.0	1206
OAES-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0.0	1206
OAES-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	96.234	717	100	NA	0.0	1175
OAES-6-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	98.120	798	89.2617	NA	0.0	1391
OAES-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0.0	1195
OAES-7-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0.0	1195
OAES-7-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0.0	1195
OAES-8-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_maamorense|XKI86421.1	Mesorhizobium_maamorense	92.054	818	91.4989	NA	0.0	1153
OAES-9-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.936	816	91.2752	NA	0.0	1369
ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.523	819	91.6107	NA	0.0	992
ORNL-13-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	86.098	820	91.7226	NA	0.0	881
ORNL-16-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	88.138	607	67.8971	NA	0.0	721
ORNL-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.765	816	91.2752	NA	0.0	933
OSBS-100-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.363	823	92.0582	NA	0.0	965
OSBS-101-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.587	715	79.9776	NA	0.0	1027
OSBS-104-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.973	789	88.255	NA	0.0	976
OSBS-14-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	85.437	824	92.17	NA	0.0	854
OSBS-18-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.698	795	88.9262	NA	0.0	1103
OSBS-20-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.598	819	91.6107	NA	0.0	1086
OSBS-21-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.956	822	91.9463	NA	0.0	972
OSBS-28-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.686	822	91.9463	NA	0.0	1003
OSBS-36-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.762	801	89.5973	NA	0.0	1070
OSBS-37-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.029	827	92.5056	NA	0.0	976
OSBS-38-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.697	819	91.6107	NA	0.0	1136
OSBS-4-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.951	816	91.2752	NA	0.0	1068
OSBS-5-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.171	820	91.7226	NA	0.0	1230
OSBS-58-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.743	824	92.17	NA	0.0	959
OSBS-58-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.592	819	91.6107	NA	0.0	894
OSBS-66-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.157	830	93.7853	NA	0.0	1033
OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.124	831	93.8983	NA	0.0	970
OSBS-69-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.346	826	92.3937	NA	0.0	1037
OSBS-70-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.709	824	92.17	NA	0.0	821
OSBS-71-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.179	819	91.6107	NA	0.0	952
OSBS-7-4-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.674	819	91.6107	NA	0.0	1181
OSBS-81-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.108	830	93.7853	NA	0.0	939
OSBS-82-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.902	829	93.6723	NA	0.0	1022
OSBS-DETR-64-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.809	816	91.2752	NA	0.0	1092
OSBS-LEHI-62-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	87.938	771	86.2416	NA	0.0	904
OSBS-TEVI-61-4-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.837	699	78.1879	NA	0.0	736
RMNP-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.529	819	91.6107	NA	0.0	1219
