sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore	closest_genus	blast_confidence	in_blast_table	tip_label_closest_taxon
JERC-135-3-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	84.758	702	78.5235	NA	0	697	Sinorhizobium	low_or_uncertain	yes	JERC-135-3-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 84.8% id | 78.5% qcov
TALL-20-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	83.092	828	92.6174	NA	0	771	Mesorhizobium	low_or_uncertain	yes	TALL-20-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_caraganae | 83.1% id | 92.6% qcov
JERC-CLMA-83-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.375	640	72.3164	NA	0	636	Bradyrhizobium	low_or_uncertain	yes	JERC-CLMA-83-1-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 84.4% id | 72.3% qcov
JERC-50-5-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.783	828	93.5593	NA	0	832	Bradyrhizobium	low_or_uncertain	yes	JERC-50-5-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 84.8% id | 93.6% qcov
JERC-172-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.531	821	91.8345	NA	0	832	Mesorhizobium	low_or_uncertain	yes	JERC-172-2-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 84.5% id | 91.8% qcov
OSBS-CEVI-50-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	90.959	365	41.2429	NA	2.69e-140	492	Bradyrhizobium	low_or_uncertain	yes	OSBS-CEVI-50-3-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._SPXBL-03 | 91.0% id | 41.2% qcov
DEJU-16-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	91.081	370	41.8079	NA	1.61e-142	499	Bradyrhizobium	low_or_uncertain	yes	DEJU-16-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_ottawaense | 91.1% id | 41.8% qcov
ORNL-20-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_multivorans|CAN0620951.1	Burkholderia_multivorans	86.01	386	43.7642	NA	6e-117	414	Burkholderia	low_or_uncertain	yes	ORNL-20-1-No|nifH|consensus50|strict_single_dominant | closest: Burkholderia_multivorans | 86.0% id | 43.8% qcov
DSNY-53-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	93.005	386	43.6158	NA	5.63e-162	564	Bradyrhizobium	low_or_uncertain	yes	DSNY-53-1-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 93.0% id | 43.6% qcov
GUAN-4-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.044	824	92.17	NA	0	900	Microvirga	moderate_identity85_qcov70	yes	GUAN-4-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 86.0% id | 92.2% qcov
GUAN-8-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.457	827	92.5056	NA	0	913	Microvirga	moderate_identity85_qcov70	yes	GUAN-8-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 86.5% id | 92.5% qcov
KONZ-9-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	88.107	824	92.17	NA	0	976	Rhizobium	moderate_identity85_qcov70	yes	KONZ-9-2-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_azibense | 88.1% id | 92.2% qcov
LAJA-12-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	84.592	662	74.0492	NA	0	686	Microvirga	low_or_uncertain	yes	LAJA-12-1-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._RSM25 | 84.6% id | 74.0% qcov
OSBS-59-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	90.415	386	43.6158	NA	2.67e-145	508	Bradyrhizobium	low_or_uncertain	yes	OSBS-59-1-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 90.4% id | 43.6% qcov
TALL-37-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	93.976	332	37.5141	NA	1.24e-143	503	Bradyrhizobium	low_or_uncertain	yes	TALL-37-1-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 94.0% id | 37.5% qcov
UKFS-6-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.041	386	43.6158	NA	1.2e-168	586	Bradyrhizobium	low_or_uncertain	yes	UKFS-6-3-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 94.0% id | 43.6% qcov
ORNL-24-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.13	460	51.9774	NA	1.54e-172	599	Bradyrhizobium	low_or_uncertain	yes	ORNL-24-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 89.1% id | 52.0% qcov
BONA-12-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.106	470	53.1073	NA	7.39e-151	527	Bradyrhizobium	low_or_uncertain	yes	BONA-12-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 85.1% id | 53.1% qcov
TALL-90-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_sp._Br3469|AAT06095.1	Burkholderia_sp._Br3469	92.918	353	53.811	NA	5.75e-147	514	Burkholderia	low_or_uncertain	yes	TALL-90-1-Ro|nifH|consensus50|strict_single_dominant | closest: Burkholderia_sp._Br3469 | 92.9% id | 53.8% qcov
TALL-58-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.865	370	41.8079	NA	2.01e-166	579	Bradyrhizobium	low_or_uncertain	yes	TALL-58-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 94.9% id | 41.8% qcov
DEJU-19-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	91.351	370	41.8079	NA	9.62e-145	507	Bradyrhizobium	low_or_uncertain	yes	DEJU-19-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 91.4% id | 41.8% qcov
TALL-89-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	87.322	702	78.5235	NA	0	802	Rhizobium	moderate_identity85_qcov70	yes	TALL-89-1-Ro|nifH|consensus50|strict_single_dominant | closest: Rhizobium_azibense | 87.3% id | 78.5% qcov
GUAN-10-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	90.461	629	70.3579	NA	0	830	Microvirga	moderate_identity85_qcov70	yes	GUAN-10-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_lotononidis | 90.5% id | 70.4% qcov
GUAN-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.525	829	93.6723	NA	0	909	Bradyrhizobium	moderate_identity85_qcov70	yes	GUAN-3-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 85.5% id | 93.7% qcov
JERC-176-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.405	370	41.8079	NA	9.29e-170	590	Bradyrhizobium	low_or_uncertain	yes	JERC-176-5-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.4% id | 41.8% qcov
CLBJ-46-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	88.103	580	65.7596	NA	0	689	Burkholderia	low_or_uncertain	yes	CLBJ-46-1-Rh|nifH|consensus50|strict_single_dominant | closest: Burkholderia_vietnamiensis | 88.1% id | 65.8% qcov
GUAN-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.12	634	71.6384	NA	0	710	Bradyrhizobium	moderate_identity85_qcov70	yes	GUAN-3-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 86.1% id | 71.6% qcov
LENO-8-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	91.011	534	59.7315	NA	0	721	Mesorhizobium	low_or_uncertain	yes	LENO-8-3-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 91.0% id | 59.7% qcov
TALL-75-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	92.973	370	41.8079	NA	9.49e-155	540	Bradyrhizobium	low_or_uncertain	yes	TALL-75-2-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 93.0% id | 41.8% qcov
DEJU-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	92.582	364	41.1299	NA	9.55e-150	523	Bradyrhizobium	low_or_uncertain	yes	DEJU-4-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 92.6% id | 41.1% qcov
CLBJ-36-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	89.068	622	69.5749	NA	0	771	Microvirga	low_or_uncertain	yes	CLBJ-36-1-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_lotononidis | 89.1% id | 69.6% qcov
DSNY-10-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	90.468	577	64.5414	NA	0	760	Mesorhizobium	low_or_uncertain	yes	DSNY-10-3-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 90.5% id | 64.5% qcov
DSNY-22-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.644	634	71.6384	NA	0	793	Bradyrhizobium	moderate_identity85_qcov70	yes	DSNY-22-3-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 88.6% id | 71.6% qcov
DSNY-98-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.517	623	70.3955	NA	0	736	Bradyrhizobium	moderate_identity85_qcov70	yes	DSNY-98-4-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 86.5% id | 70.4% qcov
LAJA-4-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.14	826	92.3937	NA	0	845	Mesorhizobium	low_or_uncertain	yes	LAJA-4-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 84.1% id | 92.4% qcov
TALL-63-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.329	656	73.3781	NA	0	822	Mesorhizobium	moderate_identity85_qcov70	yes	TALL-63-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 89.3% id | 73.4% qcov
OSBS-68-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.256	383	43.2768	NA	1.2e-168	586	Bradyrhizobium	low_or_uncertain	yes	OSBS-68-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 94.3% id | 43.3% qcov
OSBS-81-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	91.54	461	52.0904	NA	0	636	Bradyrhizobium	low_or_uncertain	yes	OSBS-81-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 91.5% id | 52.1% qcov
JERC-126-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.661	635	71.7514	NA	0	774	Bradyrhizobium	moderate_identity85_qcov70	yes	JERC-126-4-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 88.7% id | 71.8% qcov
DEJU-9-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	90.4	625	69.9105	NA	0	821	Microvirga	low_or_uncertain	yes	DEJU-9-1-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_lotononidis | 90.4% id | 69.9% qcov
DSNY-90-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	89.263	624	69.7987	NA	0	782	Microvirga	low_or_uncertain	yes	DSNY-90-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_lotononidis | 89.3% id | 69.8% qcov
JERC-188-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.55	382	43.1638	NA	1.98e-176	612	Bradyrhizobium	low_or_uncertain	yes	JERC-188-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.5% id | 43.2% qcov
JERC-203-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	86.108	835	94.6712	NA	0	917	Burkholderia	moderate_identity85_qcov70	yes	JERC-203-1-Rh|nifH|consensus50|strict_single_dominant | closest: Burkholderia_vietnamiensis | 86.1% id | 94.7% qcov
JERC-113-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	86.78	590	66.8934	NA	0	708	Burkholderia	low_or_uncertain	yes	JERC-113-3-Rh|nifH|consensus50|strict_single_dominant | closest: Burkholderia_vietnamiensis | 86.8% id | 66.9% qcov
WOOD-1-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.448	831	93.8983	NA	0	1000	Bradyrhizobium	moderate_identity85_qcov70	yes	WOOD-1-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 88.4% id | 93.9% qcov
DEJU-17-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	96.023	352	39.774	NA	9.35e-165	573	Bradyrhizobium	low_or_uncertain	yes	DEJU-17-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 96.0% id | 39.8% qcov
OAES-36-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	88.226	654	74.1497	NA	0	780	Burkholderia	moderate_identity85_qcov70	yes	OAES-36-3-Ro|nifH|consensus50|strict_single_dominant | closest: Burkholderia_vietnamiensis | 88.2% id | 74.1% qcov
ORNL-10-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	91.962	423	47.7966	NA	7.18e-171	593	Bradyrhizobium	low_or_uncertain	yes	ORNL-10-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 92.0% id | 47.8% qcov
OSBS-72-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.56	386	43.6158	NA	5.55e-172	597	Bradyrhizobium	low_or_uncertain	yes	OSBS-72-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 94.6% id | 43.6% qcov
JERC-155-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.443	822	91.9463	NA	0	992	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-155-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.4% id | 91.9% qcov
JERC-99-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.447	819	91.6107	NA	0	944	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-99-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 86.4% id | 91.6% qcov
OSBS-58-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.592	819	91.6107	NA	0	894	Mesorhizobium	moderate_identity85_qcov70	yes	OSBS-58-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 85.6% id | 91.6% qcov
JERC-188-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	91.324	657	74.2373	NA	0	896	Bradyrhizobium	moderate_identity85_qcov70	yes	JERC-188-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 91.3% id | 74.2% qcov
TALL-34-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	92.396	434	49.0395	NA	0	630	Bradyrhizobium	low_or_uncertain	yes	TALL-34-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 92.4% id | 49.0% qcov
HEAL-5-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	90.086	464	52.4294	NA	1.54e-172	599	Bradyrhizobium	low_or_uncertain	yes	HEAL-5-2-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 90.1% id | 52.4% qcov
JERC-98-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.596	386	43.6158	NA	1.18e-178	619	Bradyrhizobium	low_or_uncertain	yes	JERC-98-3-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.6% id | 43.6% qcov
SCBI-8-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	88.45	658	74.6032	NA	0	795	Burkholderia	moderate_identity85_qcov70	yes	SCBI-8-2-Rh|nifH|consensus50|strict_single_dominant | closest: Burkholderia_vietnamiensis | 88.5% id | 74.6% qcov
JERC-99-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.801	381	43.0508	NA	1.53e-177	616	Bradyrhizobium	low_or_uncertain	yes	JERC-99-2-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.8% id | 43.1% qcov
JERC-192-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	90.281	463	52.3164	NA	0	638	Bradyrhizobium	low_or_uncertain	yes	JERC-192-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 90.3% id | 52.3% qcov
OSBS-52-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.872	312	35.2542	NA	9.69e-140	490	Bradyrhizobium	low_or_uncertain	yes	OSBS-52-5-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 94.9% id | 35.3% qcov
OSBS-65-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.93	658	74.3503	NA	0	784	Bradyrhizobium	moderate_identity85_qcov70	yes	OSBS-65-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 86.9% id | 74.4% qcov
TALL-81-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	96.096	333	37.6271	NA	7.33e-156	544	Bradyrhizobium	low_or_uncertain	yes	TALL-81-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 96.1% id | 37.6% qcov
DSNY-77-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.517	383	43.2768	NA	2.58e-170	592	Bradyrhizobium	low_or_uncertain	yes	DSNY-77-3-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 94.5% id | 43.3% qcov
DSNY-78-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.628	366	41.3559	NA	3.34e-169	588	Bradyrhizobium	low_or_uncertain	yes	DSNY-78-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.6% id | 41.4% qcov
JERC-171-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.543	634	71.6384	NA	0	701	Bradyrhizobium	low_or_uncertain	yes	JERC-171-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 84.5% id | 71.6% qcov
DEJU-10-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.491	377	42.5989	NA	1.19e-173	603	Bradyrhizobium	low_or_uncertain	yes	DEJU-10-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.5% id | 42.6% qcov
DSNY-30-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.504	635	71.7514	NA	0	793	Bradyrhizobium	moderate_identity85_qcov70	yes	DSNY-30-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 88.5% id | 71.8% qcov
OSBS-106-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.855	386	43.6158	NA	2.55e-180	625	Bradyrhizobium	low_or_uncertain	yes	OSBS-106-1-No|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.9% id | 43.6% qcov
OSBS-89-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.346	635	71.7514	NA	0	785	Bradyrhizobium	moderate_identity85_qcov70	yes	OSBS-89-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 88.3% id | 71.8% qcov
TALL-35-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.676	370	41.8079	NA	2e-171	595	Bradyrhizobium	low_or_uncertain	yes	TALL-35-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.7% id | 41.8% qcov
DSNY-71-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	91.164	464	52.4294	NA	0	665	Bradyrhizobium	low_or_uncertain	yes	DSNY-71-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 91.2% id | 52.4% qcov
DSNY-44-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.929	393	44.4068	NA	0	638	Bradyrhizobium	low_or_uncertain	yes	DSNY-44-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.9% id | 44.4% qcov
DSNY-50-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.304	575	64.9718	NA	0	734	Bradyrhizobium	low_or_uncertain	yes	DSNY-50-1-Ro|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 87.3% id | 65.0% qcov
DSNY-56-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.584	385	43.5028	NA	4.26e-178	617	Bradyrhizobium	low_or_uncertain	yes	DSNY-56-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 95.6% id | 43.5% qcov
