DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST query coverage
TEAK-3-1-No|nifH|consensus50|strict_single_dominant	74.1243
DEJU-2-Ro|nifH|consensus50|strict_single_dominant	66.0998
DEJU-44-Rh|nifH|consensus50|strict_single_dominant	41.8079
DEJU-47-Ro|nifH|consensus50|strict_single_dominant	41.8079
DEJU-11-1-Rh|nifH|consensus50|strict_single_dominant	41.2429
JERC-27-2-Rh|nifH|consensus50|strict_single_dominant	63.1638
DELA-6-3-No|nifH|consensus50|strict_single_dominant	75.1888
N49-3-D-No|nifH|consensus50|strict_single_dominant	73.4007
LAJA-3-1-No|nifH|consensus50|strict_single_dominant	93.4004
TOOL-15-Rh|nifH|consensus50|strict_single_dominant	35.4802
KONZ-14-1-No|nifH|consensus50|strict_single_dominant	73.9229
TALL-55-1-Rh|nifH|consensus50|strict_single_dominant	41.3559
DSNY-44-1-No|nifH|consensus50|strict_single_dominant	97.0522
DSNY-56-1-No|nifH|consensus50|strict_single_dominant	74.1243
DSNY-57-No|nifH|consensus50|strict_single_dominant	73.8983
DSNY-90-No|nifH|consensus50|strict_single_dominant	70.1342
LENO-2-1-Ro|nifH|consensus50|strict_single_dominant	91.5254
CLBJ-41-1-Rh|nifH|consensus50|strict_single_dominant	67.4497
GRSM-4-2-Rh|nifH|consensus50|strict_single_dominant	40.2918
DEJU-8-1-Rh|nifH|consensus50|strict_single_dominant	91.0515
DSNY-CLFR-60-No|nifH|consensus50|strict_single_dominant	68.4564
JERC-159-2-No|nifH|consensus50|strict_single_dominant	57.4944
JERC-100-1-Ro|nifH|consensus50|strict_single_dominant	70.2461
JERC-147-Ro|nifH|consensus50|strict_single_dominant	86.4653
JERC-107-1-Ro|nifH|consensus50|strict_single_dominant	41.3559
CLBJ-23-1-No|nifH|consensus50|strict_single_dominant	99.7241
JERC-160-Ro|nifH|consensus50|strict_single_dominant	99.0345
OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant	93.8983
CLBJ-40-1-Rh|nifH|consensus50|strict_single_dominant	77.7405
TALL-59-1-Rh|nifH|consensus50|strict_single_dominant	59.8870
CLBJ-44-1-No|nifH|consensus50|strict_single_dominant	75.3915
SERC-6-1-Rh|nifH|consensus50|strict_single_dominant	79.7539
DSNY-99-Rh|nifH|consensus50|strict_single_dominant	43.6158
LENO-12-3-Rh|nifH|consensus50|strict_single_dominant	41.3559
TALL-1-1-No|nifH|consensus50|strict_single_dominant	72.3714
DEJU-54-No|nifH|consensus50|strict_single_dominant	92.1700
TALL-19-2-Rh|nifH|consensus50|strict_single_dominant	37.4011
OSBS-91-1-Ro|nifH|consensus50|strict_single_dominant	32.4294
GRSM-4-2-Ro|nifH|consensus50|strict_single_dominant	78.1879
OSBS-103-2-No|nifH|consensus50|strict_single_dominant	75.5034
DSNY-88-1-Rh|nifH|consensus50|strict_single_dominant	89.3736
TALL-11-1-Ro|nifH|consensus50|strict_single_dominant	63.4228
TALL-92-1-Rh|nifH|consensus50|strict_single_dominant	53.3557
SERC-3-1-Rh|nifH|consensus50|strict_single_dominant	55.5928
DSNY-88-1-No|nifH|consensus50|strict_single_dominant	57.2707
SJER-4-1-No|nifH|consensus50|strict_single_dominant	49.8881
DSNY-92-1-No|nifH|consensus50|strict_single_dominant	64.0590
N34-2-D-No|nifH|consensus50|strict_single_dominant	76.9921
DEJU-24-1-No|nifH|consensus50|strict_single_dominant	72.1477
ORNL-14-1-No|nifH|consensus50|strict_single_dominant	68.4798
NIWO-2-Ro|nifH|consensus50|strict_single_dominant	63.1638
OSBS-69-1-Rh|nifH|consensus50|strict_single_dominant	92.3937
DSNY-98-4-Ro|nifH|consensus50|strict_single_dominant	41.2429
LAJA-1-1-No|nifH|consensus50|strict_single_dominant	95.5782
LAJA-2-1-Ro|nifH|consensus50|strict_single_dominant	95.6916
LAJA-1-2-No|nifH|consensus50|strict_single_dominant	96.7988
LAJA-1-1-Ro|nifH|consensus50|strict_single_dominant	82.6220
TALL-14-2-Ro|nifH|consensus50|strict_single_dominant	40.7910
TALL-66-2-Rh|nifH|consensus50|strict_single_dominant	50.7345
YELL-11-Rh|nifH|consensus50|strict_single_dominant	66.2132
TALL-39-2-Rh|nifH|consensus50|strict_single_dominant	91.9463
OAES-35-3-Rh|nifH|consensus50|strict_single_dominant	89.5973
JERC-162-Ro|nifH|consensus50|strict_single_dominant	70.3579
LAJA-16-2-Rh|nifH|consensus50|strict_single_dominant	92.3937
TALL-9-2-Rh|nifH|consensus50|strict_single_dominant	68.0089
TALL-9-2-Ro|nifH|consensus50|strict_single_dominant	92.5056
DEJU-6-1-Ro|nifH|consensus50|strict_single_dominant	63.1638
BONA-7-Rh|nifH|consensus50|strict_single_dominant	63.1638
JERC-98-1-Rh|nifH|consensus50|strict_single_dominant	91.6107
OSBS-7-4-Ro|nifH|consensus50|strict_single_dominant	91.6107
LENO-12-3-Ro|nifH|consensus50|strict_single_dominant	65.0847
OSBS-4-3-Ro|nifH|consensus50|strict_single_dominant	91.2752
OSBS-36-4-Rh|nifH|consensus50|strict_single_dominant	89.5973
DSNY-CLFR-60-Rh|nifH|consensus50|strict_single_dominant	91.2752
TALL-10-4-Rh|nifH|consensus50|strict_single_dominant	70.2825
TOOL-17-No|nifH|consensus50|strict_single_dominant	41.3559
TOOL-28-Rh|nifH|consensus50|strict_single_dominant	75.2796
TOOL-3-No|nifH|consensus50|strict_single_dominant	91.7226
UKFS-52-1-Rh|nifH|consensus50|strict_single_dominant	91.6107
DSNY-10-3-Rh|nifH|consensus50|strict_single_dominant	89.1499
OSBS-18-5-Ro|nifH|consensus50|strict_single_dominant	88.9262
OSBS-DETR-64-3-Rh|nifH|consensus50|strict_single_dominant	91.2752
JERC-16-2-No|nifH|consensus50|strict_single_dominant	86.5772
JERC-99-1-Ro|nifH|consensus50|strict_single_dominant	91.6107
CLBJ-17-1-Rh|nifH|consensus50|strict_single_dominant	87.6957
CLBJ-11-1-Ro|nifH|consensus50|strict_single_dominant	70.1342
OSBS-1-2-Rh|nifH|consensus50|strict_single_dominant	83.8926
CLBJ-19-1-Rh|nifH|consensus50|strict_single_dominant	89.9329
DEJU-16-1-No|nifH|consensus50|strict_single_dominant	75.1316
DEJU-4-2-No|nifH|consensus50|strict_single_dominant	61.6667
TALL-93-1-No|nifH|consensus50|strict_single_dominant	60.9756
ORNL-2-1-No|nifH|consensus50|strict_single_dominant	60.8527
SERC-1-1-No|nifH|consensus50|strict_single_dominant	51.5660
SERC-2-1-No|nifH|consensus50|strict_single_dominant	77.9642
ORNL-3-2-No|nifH|consensus50|strict_single_dominant	36.0920
ORNL-5-1-No|nifH|consensus50|strict_single_dominant	74.1497
ORNL-5-2-Ro|nifH|consensus50|strict_single_dominant	99.5122
SERC-2-2-Ro|nifH|consensus50|strict_single_dominant	53.8194
TALL-83-1-No|nifH|consensus50|strict_single_dominant	65.3935
TALL-83-3-No|nifH|consensus50|strict_single_dominant	65.5093
DSNY-6-2-No|nifH|consensus50|strict_single_dominant	63.4259
TALL-84-1-No|nifH|consensus50|strict_single_dominant	70.4698
TALL-90-1-No|nifH|consensus50|strict_single_dominant	99.2105
MLBS-1-1-No|nifH|consensus50|strict_single_dominant	91.8345
TOOL-5-Ro|nifH|consensus50|strict_single_dominant	92.3937
JERC-10-3-No|nifH|consensus50|strict_single_dominant	88.3669
JERC-11-1-Rh|nifH|consensus50|strict_single_dominant	91.6107
JERC-8-2-No|nifH|consensus50|strict_single_dominant	89.8210
JERC-53-2-Ro|nifH|consensus50|strict_single_dominant	87.2072
JERC-89-1-Ro|nifH|consensus50|strict_single_dominant	89.0380
KONZ-16-1-No|nifH|consensus50|strict_single_dominant	62.7517
KONZ-15-1-No|nifH|consensus50|strict_single_dominant	78.1879
JERC-8-1-Rh|nifH|consensus50|strict_single_dominant	85.8407
CLBJ-26-1-No|nifH|consensus50|strict_single_dominant	91.6107
CLBJ-27-1-No|nifH|consensus50|strict_single_dominant	91.6107
GUAN-5-No|nifH|consensus50|strict_single_dominant	91.6107
OAES-6-1-Ro|nifH|consensus50|strict_single_dominant	89.2617
CLBJ-4-1-No|nifH|consensus50|strict_single_dominant	100.0000
CLBJ-4-1-Ro|nifH|consensus50|strict_single_dominant	100.0000
OAES-5-Rh|nifH|consensus50|strict_single_dominant	100.0000
LAJA-6-1-Rh|nifH|consensus50|strict_single_dominant	91.9463
LAJA-22-2-No|nifH|consensus50|strict_single_dominant	91.6107
CLBJ-2-No|nifH|consensus50|strict_single_dominant	89.1499
KONZ-12-1-No|nifH|consensus50|strict_single_dominant	92.1700
KONZ-6-1-No|nifH|consensus50|strict_single_dominant	91.6107
WOOD-5-1-Ro|nifH|consensus50|strict_single_dominant	91.8345
DCFS-2-2-Rh|nifH|consensus50|strict_single_dominant	90.2685
DELA-1-3-No|nifH|consensus50|strict_single_dominant	91.9463
DELA-1-3-Rh|nifH|consensus50|strict_single_dominant	92.3937
N35-4-D-No|nifH|consensus50|strict_single_dominant	92.0582
DSNY-SEHE-60-No|nifH|consensus50|strict_single_dominant	91.9463
N35-4-D-Ro|nifH|consensus50|strict_single_dominant	89.2617
JERC-2-1-No|nifH|consensus50|strict_single_dominant	91.9463
JERC-4-1-No|nifH|consensus50|strict_single_dominant	89.8210
ORNL-6-1-No|nifH|consensus50|strict_single_dominant	78.0761
TALL-48-2-No|nifH|consensus50|strict_single_dominant	78.5235
JERC-6-3-No|nifH|consensus50|strict_single_dominant	89.1499
OAES-1-1-No|nifH|consensus50|strict_single_dominant	99.5862
OAES-4-1-Ro|nifH|consensus50|strict_single_dominant	99.5862
OAES-7-1-No|nifH|consensus50|strict_single_dominant	99.5862
OAES-7-1-Rh|nifH|consensus50|strict_single_dominant	99.5862
OAES-7-1-Ro|nifH|consensus50|strict_single_dominant	99.5862
OAES-4-1-No|nifH|consensus50|strict_single_dominant	99.5862
OAES-16-1-No|nifH|consensus50|strict_single_dominant	99.5862
OAES-25-1-No|nifH|consensus50|strict_single_dominant	99.5862
OAES-16-1-Rh|nifH|consensus50|strict_single_dominant	99.5862
NIWO-1-No|nifH|consensus50|strict_single_dominant	92.9054
SJER-2-3-No|nifH|consensus50|strict_single_dominant	92.1171
TEAK-2-1-No|nifH|consensus50|strict_single_dominant	77.5901
ORNL-4-1-No|nifH|consensus50|strict_single_dominant	91.2752
OAES-29-1-Ro|nifH|consensus50|strict_single_dominant	89.3736
CLBJ-14-1-No|nifH|consensus50|strict_single_dominant	92.5056
TALL-52-1-No|nifH|consensus50|strict_single_dominant	91.8345
DELA-9-1-No|nifH|consensus50|strict_single_dominant	92.0582
TALL-24-2-No|nifH|consensus50|strict_single_dominant	91.6107
TALL-15-2-No|nifH|consensus50|strict_single_dominant	92.0582
DELA-26-3-Ro|nifH|consensus50|strict_single_dominant	91.6107
DELA-27-3-No|nifH|consensus50|strict_single_dominant	91.9463
OAES-8-2-No|nifH|consensus50|strict_single_dominant	91.4989
OAES-30-2-No|nifH|consensus50|strict_single_dominant	90.7159
DELA-32-1-No|nifH|consensus50|strict_single_dominant	92.9530
LENO-9-2-Rh|nifH|consensus50|strict_single_dominant	91.7226
LENO-5-2-No|nifH|consensus50|strict_single_dominant	91.6107
LENO-10-2-Ro|nifH|consensus50|strict_single_dominant	91.6107
LENO-9-2-No|nifH|consensus50|strict_single_dominant	91.6107
DSNY-2-1-Rh|nifH|consensus50|strict_single_dominant	91.2752
LENO-7-2-No|nifH|consensus50|strict_single_dominant	91.9463
JERC-34-4-No|nifH|consensus50|strict_single_dominant	91.2752
JERC-AMFR-56-1-No|nifH|consensus50|strict_single_dominant	91.9463
OAES-35-3-No|nifH|consensus50|strict_single_dominant	91.6107
JERC-AMFU-71-1-No|nifH|consensus50|strict_single_dominant	91.9463
CLBJ-3-1-Rh|nifH|consensus50|strict_single_dominant	91.8345
JERC-1-2-No|nifH|consensus50|strict_single_dominant	91.6107
OSBS-38-1-No|nifH|consensus50|strict_single_dominant	91.6107
JERC-131-No|nifH|consensus50|strict_single_dominant	91.6107
DSNY-3-1-Rh|nifH|consensus50|strict_single_dominant	88.0313
OAES-30-2-Ro|nifH|consensus50|strict_single_dominant	86.5772
OAES-20-No|nifH|consensus50|strict_single_dominant	86.5772
SRER-3-1-Ro|nifH|consensus50|strict_single_dominant	91.6107
SRER-6-1-Ro|nifH|consensus50|strict_single_dominant	91.9463
SRER-3-1-No|nifH|consensus50|strict_single_dominant	91.6107
SRER-5-1-Rh|nifH|consensus50|strict_single_dominant	88.9262
SRER-6-1-No|nifH|consensus50|strict_single_dominant	91.6107
SRER-7-1-No|nifH|consensus50|strict_single_dominant	91.6107
SRER-8-1-Ro|nifH|consensus50|strict_single_dominant	90.1566
SRER-7-1-Rh|nifH|consensus50|strict_single_dominant	91.6107
SRER-7-1-Ro|nifH|consensus50|strict_single_dominant	91.9463
OAES-21-3-No|nifH|consensus50|strict_single_dominant	91.9463
JERC-14-5-Ro|nifH|consensus50|strict_single_dominant	89.4855
JERC-23-1-Ro|nifH|consensus50|strict_single_dominant	91.6107
JERC-16-2-Ro|nifH|consensus50|strict_single_dominant	91.2752
SRER-15-1-Ro|nifH|consensus50|strict_single_dominant	91.6107
SRER-10-1-Rh|nifH|consensus50|strict_single_dominant	91.8345
SRER-2-1-No|nifH|consensus50|strict_single_dominant	88.9262
SRER-1-1-No|nifH|consensus50|strict_single_dominant	91.6107
SRER-8-1-No|nifH|consensus50|strict_single_dominant	88.9262
SRER-15-1-No|nifH|consensus50|strict_single_dominant	91.2752
SRER-10-1-No|nifH|consensus50|strict_single_dominant	91.6107
SRER-17-1-No|nifH|consensus50|strict_single_dominant	91.6107
SRER-13-1-No|nifH|consensus50|strict_single_dominant	91.9463
SRER-13-1-Ro|nifH|consensus50|strict_single_dominant	91.2752
SRER-13-1-Rh|nifH|consensus50|strict_single_dominant	91.2752
SRER-14-1-No|nifH|consensus50|strict_single_dominant	91.9463
SRER-18-1-Rh|nifH|consensus50|strict_single_dominant	91.6107
SRER-18-1-Ro|nifH|consensus50|strict_single_dominant	91.2752
SRER-9-1-Ro|nifH|consensus50|strict_single_dominant	91.2752
SRER-6-1-Rh|nifH|consensus50|strict_single_dominant	89.4855
DEJU-54-Ro|nifH|consensus50|strict_single_dominant	88.2550
JERC-100-1-No|nifH|consensus50|strict_single_dominant	69.4631
TOOL-32-Ro|nifH|consensus50|strict_single_dominant	88.9262
TOOL-9-Rh|nifH|consensus50|strict_single_dominant	91.8345
TOOL-12-Rh|nifH|consensus50|strict_single_dominant	69.9105
TOOL-29-Rh|nifH|consensus50|strict_single_dominant	86.0179
JERC-CRJU-86-1-Ro|nifH|consensus50|strict_single_dominant	90.1566
TOOL-13-Ro|nifH|consensus50|strict_single_dominant	92.5056
TOOL-14-Ro|nifH|consensus50|strict_single_dominant	89.7092
TOOL-29-Ro|nifH|consensus50|strict_single_dominant	89.5973
TOOL-10-No|nifH|consensus50|strict_single_dominant	91.8345
TOOL-11-No|nifH|consensus50|strict_single_dominant	92.1700
TOOL-9-No|nifH|consensus50|strict_single_dominant	92.1700
TOOL-25-No|nifH|consensus50|strict_single_dominant	92.1700
TOOL-8-No|nifH|consensus50|strict_single_dominant	91.8345
TOOL-17-Rh|nifH|consensus50|strict_single_dominant	91.7226
TOOL-24-Rh|nifH|consensus50|strict_single_dominant	91.8345
TOOL-23-Ro|nifH|consensus50|strict_single_dominant	89.2617
TOOL-27-2-No|nifH|consensus50|strict_single_dominant	92.1700
TOOL-26-No|nifH|consensus50|strict_single_dominant	89.5973
TOOL-15-No|nifH|consensus50|strict_single_dominant	91.3870
TOOL-12-No|nifH|consensus50|strict_single_dominant	91.2752
TOOL-16-No|nifH|consensus50|strict_single_dominant	88.5906
TOOL-12-Ro|nifH|consensus50|strict_single_dominant	92.2819
TOOL-18-Ro|nifH|consensus50|strict_single_dominant	88.4787
TOOL-19-Rh|nifH|consensus50|strict_single_dominant	92.6254
TOOL-14-No|nifH|consensus50|strict_single_dominant	90.9396
TOOL-16-Rh|nifH|consensus50|strict_single_dominant	83.8158
TOOL-16-Ro|nifH|consensus50|strict_single_dominant	69.7987
TOOL-23-No|nifH|consensus50|strict_single_dominant	91.9463
TOOL-30-No|nifH|consensus50|strict_single_dominant	91.2752
TOOL-24-No|nifH|consensus50|strict_single_dominant	91.6107
TOOL-31-Rh|nifH|consensus50|strict_single_dominant	86.0179
OAES-3-1-No|nifH|consensus50|strict_single_dominant	92.1700
RMNP-1-No|nifH|consensus50|strict_single_dominant	91.6107
RMNP-2-No|nifH|consensus50|strict_single_dominant	88.5906
RMNP-2-Rh|nifH|consensus50|strict_single_dominant	90.9396
JERC-94-1-No|nifH|consensus50|strict_single_dominant	99.3421
SCBI-5-1-No|nifH|consensus50|strict_single_dominant	99.3421
TALL-13-3-No|nifH|consensus50|strict_single_dominant	99.3421
TALL-64-1-No|nifH|consensus50|strict_single_dominant	99.3421
CLBJ-17-1-Ro|nifH|consensus50|strict_single_dominant	85.1230
OAES-9-1-No|nifH|consensus50|strict_single_dominant	88.5906
OAES-9-1-Rh|nifH|consensus50|strict_single_dominant	91.2752
OAES-34-1-No|nifH|consensus50|strict_single_dominant	91.7226
OSBS-5-5-Ro|nifH|consensus50|strict_single_dominant	91.7226
OAES-12-2-Ro|nifH|consensus50|strict_single_dominant	91.8345
OAES-12-2-No|nifH|consensus50|strict_single_dominant	92.0582
OAES-28-1-No|nifH|consensus50|strict_single_dominant	92.1700
OAES-29-1-No|nifH|consensus50|strict_single_dominant	89.1499
CLBJ-5-2-No|nifH|consensus50|strict_single_dominant	91.4989
OAES-10-1-No|nifH|consensus50|strict_single_dominant	91.6107
OAES-10-1-Ro|nifH|consensus50|strict_single_dominant	91.4989
OAES-26-1-No|nifH|consensus50|strict_single_dominant	91.2752
OAES-26-1-Ro|nifH|consensus50|strict_single_dominant	88.4787
OAES-23-1-Ro|nifH|consensus50|strict_single_dominant	91.4989
OAES-11-1-Rh|nifH|consensus50|strict_single_dominant	88.8143
OAES-11-1-No|nifH|consensus50|strict_single_dominant	91.8345
OAES-23-1-No|nifH|consensus50|strict_single_dominant	91.8345
OAES_24-3-Rh|nifH|consensus50|strict_single_dominant	86.3535
DELA-12-2-Rh|nifH|consensus50|strict_single_dominant	78.1879
OAES-32-1-Rh|nifH|consensus50|strict_single_dominant	78.0761
JERC-122-Rh|nifH|consensus50|strict_single_dominant	91.6107
OAES-32-1-No|nifH|consensus50|strict_single_dominant	92.1700
OAES-33-1-No|nifH|consensus50|strict_single_dominant	88.8143
JORN-1-No|nifH|consensus50|strict_single_dominant	91.6107
SRER-4-1-No|nifH|consensus50|strict_single_dominant	88.9262
OAES-16-1-Ro|nifH|consensus50|strict_single_dominant	90.9396
OAES_24-3-No|nifH|consensus50|strict_single_dominant	88.7025
OAES-17-No|nifH|consensus50|strict_single_dominant	91.2752
OAES-17-Ro|nifH|consensus50|strict_single_dominant	89.1499
SRER-16-1-No|nifH|consensus50|strict_single_dominant	91.6107
CPER-1-No|nifH|consensus50|strict_single_dominant	91.6107
OAES-15-No|nifH|consensus50|strict_single_dominant	91.6107
OAES-15-Ro|nifH|consensus50|strict_single_dominant	91.6107
DSNY-11-3-Ro|nifH|consensus50|strict_single_dominant	81.5436
OAES-33-1-Ro|nifH|consensus50|strict_single_dominant	85.5705
OAES-33-1-Rh|nifH|consensus50|strict_single_dominant	81.2081
OAES-27-2-No|nifH|consensus50|strict_single_dominant	91.6107
CLBJ-9-1-Ro|nifH|consensus50|strict_single_dominant	85.7942
OAES-20-Rh|nifH|consensus50|strict_single_dominant	89.1499
OAES-21-3-Rh|nifH|consensus50|strict_single_dominant	88.9262
TOOL-33-1-Ro|nifH|consensus50|strict_single_dominant	84.4519
RMNP-1-Ro|nifH|consensus50|strict_single_dominant	89.1499
TOOL-28-Ro|nifH|consensus50|strict_single_dominant	77.7405
KONZ-1-Rh|nifH|consensus50|strict_single_dominant	85.9060
TALL-92-1-Ro|nifH|consensus50|strict_single_dominant	87.8076
TEAK-2-1-Rh|nifH|consensus50|strict_single_dominant	88.9262
DSNY-15-1-Rh|nifH|consensus50|strict_single_dominant	91.9463
OSBS-104-1-Rh|nifH|consensus50|strict_single_dominant	88.2550
CPER-3-1-No|nifH|consensus50|strict_single_dominant	92.3937
CPER-4-No|nifH|consensus50|strict_single_dominant	92.3937
CPER-3-1-Rh|nifH|consensus50|strict_single_dominant	91.7226
CPER-5-1-No|nifH|consensus50|strict_single_dominant	92.3937
CPER-5-1-Rh|nifH|consensus50|strict_single_dominant	92.3937
DCFS-2-2-No|nifH|consensus50|strict_single_dominant	91.7226
NOGP-5-2-Ro|nifH|consensus50|strict_single_dominant	89.5973
WOOD-6-1-No|nifH|consensus50|strict_single_dominant	89.2617
NOGP-2-1-Ro|nifH|consensus50|strict_single_dominant	92.0582
OAES-14-1-No|nifH|consensus50|strict_single_dominant	88.2550
OAES-2-1-No|nifH|consensus50|strict_single_dominant	88.9262
OAES-22-1-No|nifH|consensus50|strict_single_dominant	91.3870
NOGP-4-1-Ro|nifH|consensus50|strict_single_dominant	92.3937
OAES-2-1-Ro|nifH|consensus50|strict_single_dominant	91.9463
NOGP-6-3-Ro|nifH|consensus50|strict_single_dominant	91.7226
NOGP-1-1-No|nifH|consensus50|strict_single_dominant	91.7226
WOOD-3-2-No|nifH|consensus50|strict_single_dominant	88.5906
DCFS-8-1-No|nifH|consensus50|strict_single_dominant	92.0582
NOGP-3-2-No|nifH|consensus50|strict_single_dominant	92.0582
WOOD-12-No|nifH|consensus50|strict_single_dominant	92.0582
WOOD-7-1-No|nifH|consensus50|strict_single_dominant	92.0582
NOGP-3-2-Ro|nifH|consensus50|strict_single_dominant	92.0582
OAES-36-2-No|nifH|consensus50|strict_single_dominant	92.0582
NOGP-2-1-No|nifH|consensus50|strict_single_dominant	92.0582
WOOD-11-1-No|nifH|consensus50|strict_single_dominant	91.7226
OAES-36-3-No|nifH|consensus50|strict_single_dominant	92.0582
SCBI-1-1-Ro|nifH|consensus50|strict_single_dominant	76.6219
SCBI-3-1-Rh|nifH|consensus50|strict_single_dominant	78.8591
DSNY-96-2-Ro|nifH|consensus50|strict_single_dominant	75.0559
WOOD-2-2-Rh|nifH|consensus50|strict_single_dominant	91.9463
SCBI-2-1-Ro|nifH|consensus50|strict_single_dominant	89.3736
ORNL-8-2-Rh|nifH|consensus50|strict_single_dominant	71.0291
OSBS-100-3-Ro|nifH|consensus50|strict_single_dominant	75.0559
OSBS-LEHI-62-5-Ro|nifH|consensus50|strict_single_dominant	86.2416
SERC-3-1-Ro|nifH|consensus50|strict_single_dominant	89.3736
TALL-73-2-Ro|nifH|consensus50|strict_single_dominant	92.2819
OSBS-LEHI-62-5-Rh|nifH|consensus50|strict_single_dominant	77.7405
TALL-93-3-Ro|nifH|consensus50|strict_single_dominant	71.2528
SERC-1-1-Rh|nifH|consensus50|strict_single_dominant	73.2662
TALL-62-1-Rh|nifH|consensus50|strict_single_dominant	59.1723
TALL-6-2-Rh|nifH|consensus50|strict_single_dominant	58.5011
OSBS-101-1-Ro|nifH|consensus50|strict_single_dominant	79.9776
DCFS-2-2-Ro|nifH|consensus50|strict_single_dominant	90.6040
TOOL-1-Rh|nifH|consensus50|strict_single_dominant	91.2752
DEJU-27-No|nifH|consensus50|strict_single_dominant	68.0089
NOGP-7-2-Rh|nifH|consensus50|strict_single_dominant	77.6286
JERC-139-5-Rh|nifH|consensus50|strict_single_dominant	74.4966
OAES-15-Rh|nifH|consensus50|strict_single_dominant	88.7025
JERC-148-Rh|nifH|consensus50|strict_single_dominant	88.7025
TALL-11-1-Rh|nifH|consensus50|strict_single_dominant	51.1186
DEJU-23-1-No|nifH|consensus50|strict_single_dominant	86.2416
TALL-93-3-No|nifH|consensus50|strict_single_dominant	74.0492
