tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
NOGP-5-2-Ro|nifK|consensus50|strict_single_dominant	NOGP-5-2-Ro	D09	Medicago lupulina	5/2/25	3.01	144.48	Quarter	NOGP-5	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.805	99.8703	0	2828
OAES-22-1-No|nifK|consensus50|strict_single_dominant	OAES-22-1-No	D11	Medicago minima	6/4/24	0.1165	23.067	Quarter	OAES-22	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_012_R	Washita	OK	no	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.157	100	0	2785
WOOD-7-1-No|nifK|consensus50|strict_single_dominant	WOOD-7-1-No	D09	Medicago lupulina	4/24/25	0.0555	2.664	Quarter	WOOD-7	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.027	99.9351	0	2774
TOOL-1-Ro|nifK|consensus50|strict_single_dominant	TOOL-1-Ro	D18	Dryas integrifolia	4/24/25	0.6625	31.8	Quarter	TOOL-1	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.753	92.3476	0	2464
OAES-14-1-Rh|nifK|consensus50|strict_single_dominant	OAES-14-1-Rh	D11	Melilotus officinalis	8/19/24	0.192	9.216	Quarter	OAES-14	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_005	Washita	OK	no	35.39246	-99.10002	4/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.812	98.249	0	2712
OAES-2-1-No|nifK|consensus50|strict_single_dominant	OAES-2-1-No	D11	Medicago minima	6/25/24	2.38	114.24	Quarter	OAES-2	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.546	99.9351	0	2808
DCFS-5-1-No|nifK|consensus50|strict_single_dominant	DCFS-5-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-5	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.416	99.9351	0	2796
DCFS-8-1-No|nifK|consensus50|strict_single_dominant	DCFS-8-1-No	D09	Melilotus officinalis	4/23/25	0	0	Quarter	DCFS-8	dry	nodule	Fabaceae	DCFS	Melilotus	Trifolieae	DCFS_067	Stutsman	ND	no	47.16087	99.11052	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.091	99.9351	0	2780
NOGP-3-2-Ro|nifK|consensus50|strict_single_dominant	NOGP-3-2-Ro	D09	Medicago lupulina	4/23/25	0.473	22.704	Quarter	NOGP-3	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.579	92.4125	0	2610
NOGP-6-3-Ro|nifK|consensus50|strict_single_dominant	NOGP-6-3-Ro	D09	Medicago sativa	5/2/25	1.105	53.04	Quarter	NOGP-6	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.91555	6/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.091	99.8703	0	2778
CPER-3-1-No|nifK|consensus50|strict_single_dominant	CPER-3-1-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-3	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	92.4773	0	2628
SCBI-2-1-No|nifK|consensus50|strict_single_dominant	SCBI-2-1-No	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	nodule	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.789	90.9209	0	2473
SCBI-2-1-Rh|nifK|consensus50|strict_single_dominant	SCBI-2-1-Rh	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	rhizosphere	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.424	92.4773	0	2405
DCFS-6-1-No|nifK|consensus50|strict_single_dominant	DCFS-6-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-6	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.286	99.9351	0	2787
NOGP-2-1-No|nifK|consensus50|strict_single_dominant	NOGP-2-1-No	D09	Medicago sativa	4/23/25	0	0	Quarter	NOGP-2	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.7	99.8054	0	2743
WOOD-8-Ro|nifK|consensus50|strict_single_dominant	WOOD-8-Ro	D09	Medicago lupulina	4/24/25	1.675	80.4	Quarter	WOOD-8	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.876	92.2827	0	2551
NOGP-2-1-Ro|nifK|consensus50|strict_single_dominant	NOGP-2-1-Ro	D09	Medicago sativa	4/23/25	1.14	54.72	Quarter	NOGP-2	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.579	92.4773	0	2612
CPER-3-1-Rh|nifK|consensus50|strict_single_dominant	CPER-3-1-Rh	D10	Melilotus officinalis	5/23/25	0.093	4.464	Quarter	CPER-3	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.091	99.9351	0	2767
OAES-2-1-Ro|nifK|consensus50|strict_single_dominant	OAES-2-1-Ro	D11	Medicago minima	6/25/24	0.1695	8.136	Quarter	OAES-2	ethanol	root	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.961	99.8703	0	2767
OSBS-36-1-No|nifK|consensus50|strict_single_dominant	OSBS-36-1-No	D03	Tephrosia virginiana	2/26/25	0	0	Quarter	OSBS-36	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.116	99.8054	0	2702
DCFS-3-2-Ro|nifK|consensus50|strict_single_dominant	DCFS-3-2-Ro	D09	Medicago lupulina	5/23/25	1.135	54.48	Quarter	DCFS-3	dry	root	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_004	Stutsman	ND	no	47.17138	99.05135	6/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.47	92.2827	0	2495
NOGP-1-1-No|nifK|consensus50|strict_single_dominant	NOGP-1-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-1	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_medicae_(Ensifer_medicae)	98.636	99.8703	0	2747
CPER-3-1-Ro|nifK|consensus50|strict_single_dominant	CPER-3-1-Ro	D10	Melilotus officinalis	5/23/25	1.215	58.32	Quarter	CPER-3	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.328	96.952	0	2621
OAES-37-2-Ro|nifK|consensus50|strict_single_dominant	OAES-37-2-Ro	D11	Dalea purpurea	5/14/25	0.3255	15.624	Quarter	OAES-37	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_003_R	Washita	OK	yes	35.41178	-99.06994	8/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.766	98.249	0	2540
SCBI-1-1-Ro|nifK|consensus50|strict_single_dominant	SCBI-1-1-Ro	D02	Lespedeza cuneata	4/23/25	0.748	35.904	Quarter	SCBI-1	ethanol	root	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.349	50.1946	0	1286
HEAL-7-1-Ro|nifK|consensus50|strict_single_dominant	HEAL-7-1-Ro	D19	Alnus viridis	4/4/25	0	0	Quarter	HEAL-7	ethanol	root	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.203	97.3411	0	2429
NIWO-2-Rh|nifK|consensus50|strict_single_dominant	NIWO-2-Rh	D13	Dryas octopetala	5/23/25	0.266	12.768	Quarter	NIWO-2	NA	rhizosphere	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.005	50.3243	0	1273
SCBI-13-1-No|nifK|consensus50|strict_single_dominant	SCBI-13-1-No	D02	Elaeagnus umbellata	4/24/25	2.45	117.6	Quarter	SCBI-13	ethanol	nodule	Elaeagnaceae	SCBI	Elaeagnus	actinorhizal	SCBI-011	Warren	VA	no	38.878901	-78.139749	7/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96	50.2594	0	1271
SERC-3-1-Ro|nifK|consensus50|strict_single_dominant	SERC-3-1-Ro	D02	Amphicarpaea bracteata	4/15/25	0.6055	29.064	Quarter	SERC-3	ethanol	root	Fabaceae	SERC	Amphicarpaea	Phaseoleae	SERC_016	Anne Arundel	MD	yes	38.899477	-76.547521	8/14/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.005	95.201	0	2233
TOOL-1-Rh|nifK|consensus50|strict_single_dominant	TOOL-1-Rh	D18	Dryas integrifolia	4/24/25	0	0	Quarter	TOOL-1	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.725	97.1466	0	2255
WOOD-9-Rh|nifK|consensus50|strict_single_dominant	WOOD-9-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-9	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12498	99.23862	9/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.31	98.1842	0	2414
DSNY-84-2-Rh|nifK|consensus50|strict_single_dominant	DSNY-84-2-Rh	D03	Chapmannia floridana	4/4/25	0	0	Quarter	DSNY-84	dry	rhizosphere	Fabaceae	DSNY	Chapmannia	Dalbergieae	DSNY_015	Polk	Florida	yes	28.1094133	-81.4308468	20240904	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.804	38.3917	0	1035
JERC-148-Rh|nifK|consensus50|strict_single_dominant	JERC-148-Rh	D03	Lespedeza virginica	5/14/25	0	0	Quarter	JERC-148	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.208	54.9287	0	1253
SCBI-4-1-Rh|nifK|consensus50|strict_single_dominant	SCBI-4-1-Rh	D02	Amphicarpaea bracteata	4/23/25	0	0	Quarter	SCBI-4	ethanol	rhizosphere	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-047	Warren	VA	yes	38.894252	-78.137193	6/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.515	95.0065	0	2235
JERC-102-1-Ro|nifK|consensus50|strict_single_dominant	JERC-102-1-Ro	D03	Ceanothus americanus	5/14/25	0.335	16.08	Quarter	JERC-102	dry	root	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_019	Baker County	Georgia	yes	NA	NA	20240626	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.302	96.8223	0	2217
NIWO-2-No|nifK|consensus50|strict_single_dominant	NIWO-2-No	D13	Dryas octopetala	5/23/25	0	0	Quarter	NIWO-2	NA	nodule	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.035	55.3178	0	1103
TEAK-2-1-Rh|nifK|consensus50|strict_single_dominant	TEAK-2-1-Rh	D17	Trifolium sp.	4/15/25	23	1104	Half	TEAK-2	dry	rhizosphere	Fabaceae	TEAK	Trifolium	Trifolieae	NA	Fresno	CA	0	37.006573	-119.006907	#N/A	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.129	96.4981	0	2074
DEJU-63-No|nifK|consensus50|strict_single_dominant	DEJU-63-No	D19	Lupinus arcticus	4/15/25	11.1	532.8	Half	DEJU-63	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_045	NA	Unknown	yes	NA	NA	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.491	48.8975	0	1251
OAES-36-3-Ro|nifK|consensus50|strict_single_dominant	OAES-36-3-Ro	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	root	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.909	80.4799	0	1834
JERC-148-Ro|nifK|consensus50|strict_single_dominant	JERC-148-Ro	D03	Lespedeza virginica	5/14/25	0.7835	37.608	Quarter	JERC-148	dry	root	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.239	91.1803	0	2235
DSNY-87-1-No|nifK|consensus50|strict_single_dominant	DSNY-87-1-No	D03	Tephrosia mysteriosa	4/4/25	0	0	Quarter	DSNY-87	dry	nodule	Fabaceae	DSNY	Tephrosia	Millettieae	DSNY_015	Polk	Florida	yes	28.1094133	-81.4308468	20240904	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.736	50.1946	0	1258
JERC-143-No|nifK|consensus50|strict_single_dominant	JERC-143-No	D03	Desmodium viridiflorum	5/14/25	0.6625	31.8	Quarter	JERC-143	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.021	52.7237	0	1110
OSBS-109-4-No|nifK|consensus50|strict_single_dominant	OSBS-109-4-No	D03	Crotalaria spectabilis	4/15/25	7.87	377.76	Half	OSBS-109	dry	nodule	Fabaceae	OSBS	Crotalaria	Crotalarieae	OSBS_017	Putnam	Fl	no	29.704875	-81.990736	20241028	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.504	90.856	0	2220
OSBS-107-No|nifK|consensus50|strict_single_dominant	OSBS-107-No	D03	Desmodium obtusum	4/15/25	0.168	8.064	Quarter	OSBS-107	dry	nodule	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.626	92.3476	0	2121
OSBS-107-Ro|nifK|consensus50|strict_single_dominant	OSBS-107-Ro	D03	Desmodium obtusum	4/15/25	0.9225	44.28	Quarter	OSBS-107	dry	root	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.994	46.4332	0	1131
JERC-129-4-No|nifK|consensus50|strict_single_dominant	JERC-129-4-No	D03	Desmodium strictum	4/8/25	0	0	Quarter	JERC-129	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.253	50.1946	0	1282
OSBS-97-2-Rh|nifK|consensus50|strict_single_dominant	OSBS-97-2-Rh	D03	Mimosa quadrivalvus	5/14/25	0	0	Quarter	OSBS-97	dry	rhizosphere	Fabaceae	OSBS	Mimosa	Mimosoideae	OSBS_007	Putman	Fl	yes	NA	NA	20240918	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.174	91.3748	0	2250
TEAK-3-1-Rh|nifK|consensus50|strict_single_dominant	TEAK-3-1-Rh	D17	Acmispon americanus	4/15/25	14.85	712.8	Half	TEAK-3	dry	rhizosphere	Fabaceae	TEAK	Acmispon	Loteae	NA	Fresno	CA	yes	37.009052	-119.008213	#N/A	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.254	49.0272	0	1122
DSNY-13-1-No|nifK|consensus50|strict_single_dominant	DSNY-13-1-No	D03	Crotalaria pallida var. obovata	8/19/24	2.755	132.24	Quarter	DSNY-CRPA-13	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	yes	28.12693243	-81.43561487	20240320	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.732	55.3178	0	1242
DSNY-92-1-Rh|nifK|consensus50|strict_single_dominant	DSNY-92-1-Rh	D03	Crotalaria spectabilis	4/4/25	0.0625	3	Quarter	DSNY-92	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	OSBS_031	Putnam	Florida	no	NA	NA	20240827	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.712	55.1881	0	1354
JERC-149-Ro|nifK|consensus50|strict_single_dominant	JERC-149-Ro	D03	Desmodium ciliare	5/14/25	0.148	7.104	Quarter	JERC-149	dry	root	Fabaceae	JERC	Desmodium	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.239	95.9144	0	2235
DCFS-6-1-Rh|nifK|consensus50|strict_single_dominant	DCFS-6-1-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-6	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.395	55.7717	0	1192
DSNY-85-1-No|nifK|consensus50|strict_single_dominant	DSNY-85-1-No	D03	Desmodium triflorum	4/4/25	0.054	2.592	Quarter	DSNY-85	dry	nodule	Fabaceae	DSNY	Desmodium	Desmodieae	DSNY_015	Polk	Florida	yes	28.1094133	-81.4308468	20240904	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.551	51.4267	0	1153
CLBJ-15-1-Ro|nifK|consensus50|strict_single_dominant	CLBJ-15-1-Ro	D11	Lespedeza procumbens	6/19/24	0	0	Quarter	CLBJ-15	dry	root	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.93	92.4125	0	2004
ORNL-5-1-Rh|nifK|consensus50|strict_single_dominant	ORNL-5-1-Rh	D07	Elaeagnus umbellata	2/17/25	5.125	246	Quarter	ORNL-5	dry	rhizosphere	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_021	Anderson	TN	no	35.955556	-84.221111	5/15/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.957	98.249	0	2095
OAES-15-Rh|nifK|consensus50|strict_single_dominant	OAES-15-Rh	D11	Astragalus crassicarpus var. crassicarpus	8/19/24	0.133	6.384	Quarter	OAES-15	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41182	-99.07327	4/11/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.415	96.6926	0	2085
YELL-7-1-Rh|nifK|consensus50|strict_single_dominant	YELL-7-1-Rh	D12	Astragalus sp.	4/4/25	0.679	32.592	Quarter	YELL-7	ethanol	rhizosphere	Fabaceae	YELL	Astragalus	Galegeae	YELL_016	Park County	WY	yes	NA	NA	7/11/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.487	57.2633	0	1201
KONZ-1-Rh|nifK|consensus50|strict_single_dominant	KONZ-1-Rh	D06	Lespedeza capitata	8/29/24	1.52	72.96	Quarter	KONZ-1	dry	rhizosphere	Fabaceae	KONZ	Lespedeza	Desmodieae	KONZ_046	Riley	KS	yes	39.103	-96.56374	20240703	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.108	94.0986	0	2139
DCFS-1-2-Rh|nifK|consensus50|strict_single_dominant	DCFS-1-2-Rh	D09	Astragalus flexuosus	5/23/25	0	0	Quarter	DCFS-1	dry	rhizosphere	Fabaceae	DCFS	Astragalus	Galegeae	DCFS_006	Stutsman	ND	yes	47.17336	99.05106	6/6/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.47	48.3139	0	1042
DEJU-55-Rh|nifK|consensus50|strict_single_dominant	DEJU-55-Rh	D19	Alnus viridis	5/23/25	0	0	Quarter	DEJU-55	ethanol	rhizosphere	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_045	NA	Unknown	yes	NA	NA	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.423	91.31	0	1757
JERC-141-Rh|nifK|consensus50|strict_single_dominant	JERC-141-Rh	D03	Clitoria mariana	5/14/25	0	0	Quarter	JERC-141	dry	rhizosphere	Fabaceae	JERC	Clitoria	Phaseoleae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.26	59.9222	0	1266
RMNP-3-Rh|nifK|consensus50|strict_single_dominant	RMNP-3-Rh	D10	Oxytropis multiceps	4/24/25	0	0	Quarter	RMNP-3	dry	rhizosphere	Fabaceae	RMNP	Oxytropis	Galegeae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.153	89.4293	0	1929
RMNP-4-No|nifK|consensus50|strict_single_dominant	RMNP-4-No	D10	Oxytropis multiceps	4/24/25	0	0	Quarter	RMNP-4	dry	nodule	Fabaceae	RMNP	Oxytropis	Galegeae	RMNP_016	Boulder	CO	yes	NA	NA	6/2/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	89.782	38.716	0	763
CLBJ-1-1-Rh|nifK|consensus50|strict_single_dominant	CLBJ-1-1-Rh	D11	Vicia sativa	7/9/24	1.255	60.24	Quarter	CLBJ-1	dry	rhizosphere	Fabaceae	CLBJ	Vicia	Fabeae	CLBJ_001_T	Wise	TX	no	33.23888	-97.34109	3/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	89.747	97.406	0	1995
CLBJ-15-1-Rh|nifK|consensus50|strict_single_dominant	CLBJ-15-1-Rh	D11	Lespedeza procumbens	6/19/24	0	0	Quarter	CLBJ-15	dry	rhizosphere	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	Rhizobium	Rhizobium_sp._T1470	89.319	48.5733	0	941
OAES-1-1-No|nifK|consensus50|strict_single_dominant	OAES-1-1-No	D11	Astragalus distortus	6/25/24	0.0895	4.296	Quarter	OAES-1	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_055_T	Washita	OK	yes	35.41368	-99.05573	3/27/24	Rhizobium	Rhizobium_sp._T1470	89.112	100.0649	0	1930
OAES-7-1-Rh|nifK|consensus50|strict_single_dominant	OAES-7-1-Rh	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	0	0	Quarter	OAES-7	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.762	99.9351	0	1727
OAES-25-1-No|nifK|consensus50|strict_single_dominant	OAES-25-1-No	D11	Astragalus nuttallianus var. nuttallianus	6/4/24	0	0	Quarter	OAES-25	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	Rhizobium	Rhizobium_sp._T1470	89.112	100.0649	0	1930
OAES-7-1-No|nifK|consensus50|strict_single_dominant	OAES-7-1-No	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	3.24	155.52	Quarter	OAES-7	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	Rhizobium	Rhizobium_sp._T1470	89.112	100.0649	0	1930
OAES-7-1-Ro|nifK|consensus50|strict_single_dominant	OAES-7-1-Ro	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	2.01	96.48	Quarter	OAES-7	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	Rhizobium	Rhizobium_sp._T1470	89.112	100.0649	0	1930
OAES-4-1-No|nifK|consensus50|strict_single_dominant	OAES-4-1-No	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	0	0	Quarter	OAES-4	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_042_T	Washita	OK	yes	35.40889	-99.05649	4/2/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.697	99.9351	0	1722
