tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
JERC-131-Ro|nifD|consensus50|strict_single_dominant	JERC-131-Ro	D03	Dalea carnea	4/8/25	0	0	Quarter	JERC-131	dry	root	Fabaceae	JERC	Dalea	Amorpheae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	Microvirga	Microvirga_sp._KLBC_81	85.714	83.6162	0	1393
DSNY-CRMA-33-1-Ro|nifD|consensus50|strict_single_dominant	DSNY-CRMA-33-1-Ro	D03	Crotalaria maritima	9/18/24	0	0	Quarter	DSNY-CRMA-33	dry	root	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_001	Osceola	Florida	yes	NA	NA	20240402	Microvirga	Microvirga_sp._KLBC_81	87.195	85.6397	0	1519
KONZ-3-1-Rh|nifD|consensus50|strict_single_dominant	KONZ-3-1-Rh	D06	Lespedeza capitata	8/29/24	0	0	Quarter	KONZ-3	dry	rhizosphere	Fabaceae	KONZ	Lespedeza	Desmodieae	KONZ_005	Riley	KS	yes	39.10294	-96.5637	20240703	Microvirga	Microvirga_sp._KLBC_81	87.652	85.6397	0	1526
KONZ-5-1-Ro|nifD|consensus50|strict_single_dominant	KONZ-5-1-Ro	D06	Desmodium perplexum	9/18/24	0.2255	10.824	Quarter	KONZ-5	dry	root	Fabaceae	KONZ	Desmodium	Desmodieae	KONZ_024	Riley	KS	yes	39.11098	-96.55236	20240710	Microvirga	Microvirga_sp._KLBC_81	87.691	85.3786	0	1524
KONZ-6-1-Rh|nifD|consensus50|strict_single_dominant	KONZ-6-1-Rh	D06	Dalea purpurea	9/18/24	0	0	Quarter	KONZ-6	dry	rhizosphere	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	Microvirga	Microvirga_sp._KLBC_81	87.729	85.6397	0	1531
JERC-186-1-Ro|nifD|consensus50|strict_single_dominant	JERC-186-1-Ro	D03	Desmodium ciliare	4/3/25	0	0	Quarter	JERC-186	dry	root	Fabaceae	JERC	Desmodium	Desmodieae	JERC_051	Baker County	Georgia	yes	NA	NA	20241028	Microvirga	Microvirga_sp._KLBC_81	87.588	83.6162	0	1485
KONZ-12-1-Rh|nifD|consensus50|strict_single_dominant	KONZ-12-1-Rh	D06	Dalea candida	9/25/24	0	0	Quarter	KONZ-12	dry	rhizosphere	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_001	Riley	KS	yes	39.07516	-96.55599	20240711	Microvirga	Microvirga_lotononidis	87.419	50.3264	0	887
CLBJ-35-1-No|nifD|consensus50|strict_single_dominant	CLBJ-35-1-No	D11	Rhynchosia latifolia	2/26/25	0	0	Quarter	CLBJ-35	ethanol	nodule	Fabaceae	CLBJ	Rhynchosia	Phaseoleae	CLBJ_036_R	Wise	TX	yes	33.397578	-97.57995	6/11/24	Microvirga	Microvirga_sp._KLBC_81	87.357	85.705	0	1504
JERC-88-1-Rh|nifD|consensus50|strict_single_dominant	JERC-88-1-Rh	D03	Crotalaria juncea	5/14/25	0	0	Quarter	JERC-88	dry	rhizosphere	Fabaceae	JERC	Crotalaria	Crotalarieae	JERC_30R	Baker County	Georgia	no	31.18591667	-84.47521667	20240625	Microvirga	Microvirga_sp._KLBC_81	87.067	84.7911	0	1469
TALL-8-2-Rh|nifD|consensus50|strict_single_dominant	TALL-8-2-Rh	D08	Alnus serrulata	3/28/25	0	0	Quarter	TALL-8	dry	rhizosphere	Betulaceae	TALL	Alnus	actinorhizal	TALL_051	Bibb County	AL	yes	32.950269	-87.397402	2024-Apr-16	Mesorhizobium	Mesorhizobium_sp._WSM2240	86.81	48.4987	0	833
JERC-155-No|nifD|consensus50|strict_single_dominant	JERC-155-No	D03	Rhynchosia to?	2/27/25	0	0	Quarter	JERC-155	dry	nodule	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_015	Baker County	Georgia	yes	NA	NA	20241002	Microvirga	Microvirga_sp._KLBC_81	86.89	85.6397	0	1471
JERC-180-5-Rh|nifD|consensus50|strict_single_dominant	JERC-180-5-Rh	D03	Zornia bracteata	4/3/25	0	0	Quarter	JERC-180	dry	rhizosphere	Fabaceae	JERC	Zornia	Dalbergieae	JERC_050	Baker County	Georgia	yes	NA	NA	20241028	Methylobacterium	Methylobacterium_sp._CB376	86.927	48.4334	0	832
OSBS-49-1-Rh|nifD|consensus50|strict_single_dominant	OSBS-49-1-Rh	D03	Lespedeza hirta	3/6/25	0	0	Quarter	OSBS-49	dry	rhizosphere	Fabaceae	OSBS	Lespedeza	Desmodieae	OSBS_002	Putnam	FL	yes	NA	NA	20240618	Microvirga	Microvirga_sp._KLBC_81	87.343	83.0287	0	1458
JERC-155-Rh|nifD|consensus50|strict_single_dominant	JERC-155-Rh	D03	Rhynchosia to?	2/27/25	0	0	Quarter	JERC-155	dry	rhizosphere	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_015	Baker County	Georgia	yes	NA	NA	20241002	Microvirga	Microvirga_sp._KLBC_81	87.195	85.6397	0	1493
JERC-161-Rh|nifD|consensus50|strict_single_dominant	JERC-161-Rh	D03	Rhynchosia tomentosa	2/27/25	0	0	Quarter	JERC-161	dry	rhizosphere	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.414	85.5744	0	1517
JERC-142-Rh|nifD|consensus50|strict_single_dominant	JERC-142-Rh	D03	Centrosema virginiana	5/14/25	0	0	Quarter	JERC-142	dry	rhizosphere	Fabaceae	JERC	Centrosema	Phaseoleae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.323	82.8982	0	1485
TOOL-29-Rh|nifD|consensus50|strict_single_dominant	TOOL-29-Rh	D18	Dryas integrifolia	5/23/25	0	0	Quarter	TOOL-29	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	Tool_041	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.805	82.9634	0	1519
TOOL-8-Rh|nifD|consensus50|strict_single_dominant	TOOL-8-Rh	D18	Astragalus umbellatus	4/24/25	0	0	Quarter	TOOL-8	ethanol	rhizosphere	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.898	53.7859	0	1107
OSBS-38-2-Ro|nifD|consensus50|strict_single_dominant	OSBS-38-2-Ro	D03	Pediomelum canescens	2/26/25	0	0	Quarter	OSBS-38	dry	root	Fabaceae	OSBS	Pediomelum	Psoraleeae	OSBS_029	Putnam	FL	yes	NA	NA	20240617	Microvirga	Microvirga_sp._KLBC_81	88.72	85.6397	0	1604
TALL-26-3-Rh|nifD|consensus50|strict_single_dominant	TALL-26-3-Rh	D08	Clitoria sp.	3/21/25	0	0	Quarter	TALL-26	dry	rhizosphere	Fabaceae	TALL	Clitoria	Phaseoleae	TALL_001	Hale County	AL	yes	32.97619	-87.43236	8/26/24	Ensifer	Ensifer_aridi	82.02	58.812	0	854
TALL-71-2-Rh|nifD|consensus50|strict_single_dominant	TALL-71-2-Rh	D08	Desmodium paniculatum	4/8/25	0	0	Quarter	TALL-71	dry	rhizosphere	Fabaceae	TALL	Desmodium	Desmodieae	TALL_055	Bibb County	AL	yes	32.948535	-87.39881	9/3/24	Microvirga	Microvirga_sp._KLBC_81	84.329	49.1514	0	785
TALL-76-3-Rh|nifD|consensus50|strict_single_dominant	TALL-76-3-Rh	D08	Desmodium laevigatum	3/28/25	0	0	Quarter	TALL-76	dry	rhizosphere	Fabaceae	TALL	Desmodium	Desmodieae	TALL_005	Hale County	AL	yes	32.896946	-87.397281	9/4/24	Microvirga	Microvirga_sp._KLBC_81	85.893	57.376	0	968
DELA-2-2-No|nifD|consensus50|strict_single_dominant	DELA-2-2-No	D08	Lespedeza cuneata	2/26/25	0	0	Quarter	DELA-2	dry	nodule	Fabaceae	DELA	Lespedeza	Desmodieae	DELA_008	Green County	AL	no	32.539186	-87.81292	7/24/24	Mesorhizobium	Mesorhizobium_sp._AaZ16	92.446	54.4386	0	1195
OSBS-41-3-No|nifD|consensus50|strict_single_dominant	OSBS-41-3-No	D03	Stylosanthes biflora	2/26/25	0	0	Quarter	OSBS-41	dry	nodule	Fabaceae	OSBS	Stylosanthes	Dalbergieae	OSBS_026	Putnam	FL	yes	NA	NA	20240617	Mesorhizobium	Mesorhizobium_sp._WSM2240	86.811	84.1384	0	1485
JERC-99-1-Rh|nifD|consensus50|strict_single_dominant	JERC-99-1-Rh	D03	Lespedeza bicolor	2/24/25	0	0	Quarter	JERC-99	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.2725	-84.58055556	20240625	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.089	54.4386	0	1064
OSBS-7-4-Ro|nifD|consensus50|strict_single_dominant	OSBS-7-4-Ro	D03	Galactia elliottii	8/14/24	0.0645	3.096	Quarter	OSBS-GAEL-7	dry	root	Fabaceae	OSBS	Galactia	Diocleae	OSBS_016	Putnam	FL	yes	NA	NA	20240424	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.819	52.611	0	1079
JERC-98-1-Ro|nifD|consensus50|strict_single_dominant	JERC-98-1-Ro	D03	Lespedeza cuneata	2/24/25	0	0	Quarter	JERC-98	dry	root	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.397	85.5744	0	1685
OSBS-4-3-Ro|nifD|consensus50|strict_single_dominant	OSBS-4-3-Ro	D03	Morella cerifera	8/14/24	0	0	Quarter	OSBS-MOCE-4	dry	root	Myricaceae	OSBS	Morella	actinorhizal	OSBS_048	Putnam	FL	yes	NA	NA	20240424	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.321	85.5744	0	1677
OSBS-7-4-Rh|nifD|consensus50|strict_single_dominant	OSBS-7-4-Rh	D03	Galactia elliottii	8/14/24	0.072	3.456	Quarter	OSBS-GAEL-7	dry	rhizosphere	Fabaceae	OSBS	Galactia	Diocleae	OSBS_016	Putnam	FL	yes	NA	NA	20240424	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.885	85.1828	0	1718
OSBS-28-1-Rh|nifD|consensus50|strict_single_dominant	OSBS-28-1-Rh	D03	Galactia sp.	3/26/25	0	0	Quarter	OSBS-28	dry	root	Fabaceae	OSBS	Galactia	Diocleae	OSBS_031	Putnam	FL	yes	NA	NA	20240611	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.482	85.5744	0	1587
JERC-170-Rh|nifD|consensus50|strict_single_dominant	JERC-170-Rh	D03	Desmodium obtusum	2/27/25	0	0	Quarter	JERC-170	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	Mesorhizobium	Mesorhizobium_sp._WSM4083	84.983	57.376	0	931
TALL-10-4-No|nifD|consensus50|strict_single_dominant	TALL-10-4-No	D08	Stylosanthes biflora	3/28/25	0	0	Quarter	TALL-10	dry	nodule	Fabaceae	TALL	Stylosanthes	Dalbergieae	TALL_054	Bibb County	AL	yes	32.94865	-87.39759	6/17/24	Bradyrhizobium	Bradyrhizobium_sp._PUT101	85.146	49.2167	0	769
DSNY-57-1-Rh|nifD|consensus50|strict_single_dominant	DSNY-57-1-Rh	D03	Sesbania vesicaria	1/28/25	0	0	Quarter	DSNY-57	dry	rhizosphere	Fabaceae	DSNY	Sesbania	Sesbanieae	DSNY_002	Polk	Florida	yes	28.041792	-81.41152	20240723	Microvirga	Microvirga_sp._KLBC_81	86.18	58.094	0	1013
LENO-1-1-Rh|nifD|consensus50|strict_single_dominant	LENO-1-1-Rh	D08	Hylodesmum pauciflorum	1/28/25	0	0	Quarter	LENO-1	ethanol	rhizosphere	Fabaceae	LENO	Desmodium	Desmodieae	LENO_064	Choctaw County	AL	yes	31.853996	-88.159961	6/17/24	Mesorhizobium	Mesorhizobium_sp._WSM4083	86.977	84.2037	0	1471
OSBS-86-1-Ro|nifD|consensus50|strict_single_dominant	OSBS-86-1-Ro	D03	Desmodium strictum	2/13/25	5.285	253.68	Half	OSBS-86	dry	root	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_002	Putnam	FL	yes	NA	NA	20240822	Mesorhizobium	Mesorhizobium_sp._WSM4083	87.646	84.0078	0	1496
DSNY-82-3-No|nifD|consensus50|strict_single_dominant	DSNY-82-3-No	D03	Crotalaria pallida v. obovata	2/26/25	0	0	Quarter	DSNY-82	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_015	Polk	Florida	yes	28.1094603	-81.4310661	20240904	Microvirga	Microvirga_sp._RSM25	88.971	52.6762	0	998
OSBS-109-4-Rh|nifD|consensus50|strict_single_dominant	OSBS-109-4-Rh	D03	Crotalaria spectabilis	2/26/25	0	0	Quarter	OSBS-109	dry	rhizosphere	Fabaceae	OSBS	Crotalaria	Crotalarieae	OSBS_017	Putnam	Fl	no	29.704875	-81.990736	20241028	Microvirga	Microvirga_sp._KLBC_81	89.352	84.5953	0	1631
JERC-160-Rh|nifD|consensus50|strict_single_dominant	JERC-160-Rh	D03	Desmodium cuspidatum	2/27/25	0	0	Quarter	JERC-160	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	Microvirga	Microvirga_sp._KLBC_81	87.749	85.248	0	1528
DSNY-59-Ro|nifD|consensus50|strict_single_dominant	DSNY-59-Ro	D03	Sesbania vesicaria	2/25/25	3.615	173.52	Quarter	DSNY-59	dry	root	Fabaceae	DSNY	Sesbania	Sesbanieae	DSNY_081Q	Polk	Florida	yes	28.074618	-81.411575	20240724	Azorhizobium	Azorhizobium_caulinodans_ORS_571	86.728	49.6736	0	898
JERC-102-1-Rh|nifD|consensus50|strict_single_dominant	JERC-102-1-Rh	D03	Ceanothus americanus	5/14/25	0.15	7.2	Quarter	JERC-102	dry	rhizosphere	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_019	Baker County	Georgia	yes	NA	NA	20240626	Microvirga	Microvirga_sp._KLBC_81	85.891	84.6606	0	1376
TOOL-7-Ro|nifD|consensus50|strict_single_dominant	TOOL-7-Ro	D18	Dryas octopetala	4/24/25	0.057	2.736	Quarter	TOOL-7	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	85.758	85.248	0	1380
DEJU-22-1-No|nifD|consensus50|strict_single_dominant	DEJU-22-1-No	D19	Alnus viridis	4/2/25	6.96	334.08	Half	DEJU-22	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_046	NA	Alaska	yes	NA	NA	NA	Microvirga	Microvirga_sp._KLBC_81	85.725	85.5091	0	1447
TOOL-5-Ro|nifD|consensus50|strict_single_dominant	TOOL-5-Ro	D18	Dryas octopetala	4/24/25	0.1775	8.52	Quarter	TOOL-5	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Microvirga	Microvirga_sp._KLBC_81	89.832	85.3786	0	1698
DEJU-30-No|nifD|consensus50|strict_single_dominant	DEJU-30-No	D19	Alnus viridis	2/20/25	15.3	734.4	Half	DEJU-30	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Microvirga	Microvirga_lotononidis	84.645	85.4439	0	1365
DEJU-48-No|nifD|consensus50|strict_single_dominant	DEJU-48-No	D19	Alnus viridis	2/20/25	16.2	777.6	Half	DEJU-48	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_002	NA	Alaska	yes	NA	NA	NA	Microvirga	Microvirga_sp._KLBC_81	85.947	84.0731	0	1406
DSNY-10-3-Rh|nifD|consensus50|strict_single_dominant	DSNY-10-3-Rh	D03	Crotalaria spectabilis	8/14/24	0.101	4.848	Quarter	DSNY-CRSP-10	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	no	28.1264253	-81.4359074	20240320	Microvirga	Microvirga_sp._KLBC_81	89.939	85.6397	0	1692
UKFS-52-1-Rh|nifD|consensus50|strict_single_dominant	UKFS-52-1-Rh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mesorhizobium	Mesorhizobium_sp._WSM2240	86.779	84.9217	0	1493
JERC-88-1-Ro|nifD|consensus50|strict_single_dominant	JERC-88-1-Ro	D03	Crotalaria juncea	5/14/25	0	0	Quarter	JERC-88	dry	root	Fabaceae	JERC	Crotalaria	Crotalarieae	JERC_30R	Baker County	Georgia	no	31.18591667	-84.47521667	20240625	Microvirga	Microvirga_sp._KLBC_81	85.007	50.0653	0	826
JERC-198-Rh|nifD|consensus50|strict_single_dominant	JERC-198-Rh	D03	Chamaecrista fasciculata	2/26/25	0.058	2.784	Quarter	JERC-198	NA	rhizosphere	Fabaceae	JERC	Chamaecrista	Cassieae	JERC_004	Baker County	Georgia	yes	31.1903745	-84.4660419	20241029	Microvirga	Microvirga_sp._RSM25	90.909	85.4439	0	1759
CLBJ-39-1-No|nifD|consensus50|strict_single_dominant	CLBJ-39-1-No	D11	Chamaecrista fasciculata	2/19/25	2.23	107.04	Quarter	CLBJ-39	ethanol	nodule	Fabaceae	CLBJ	Chamaecrista	Cassieae	CLBJ_034	Wise	TX	yes	33.23681	-97.34107	9/2/24	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.995	54.3734	0	983
LENO-8-3-No|nifD|consensus50|strict_single_dominant	LENO-8-3-No	D08	Desmodium perplexum	3/20/25	0.077	3.696	Quarter	LENO-8	ethanol	nodule	Fabaceae	LENO	Desmodium	Desmodieae	LENO_002	Choctaw County	AL	yes	31.806911	-88.193998	7/2/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	86.815	50	0	854
CLBJ-9-1-No|nifD|consensus50|strict_single_dominant	CLBJ-9-1-No	D11	Lespedeza procumbens	6/13/24	0	0	Quarter	CLBJ-9	ethanol	nodule	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_001_T	Wise	TX	yes	33.39787	-97.568339	4/30/24	Mesorhizobium	Mesorhizobium_sp._WSM4083	87.129	52.7415	0	917
LENO-6-1-No|nifD|consensus50|strict_single_dominant	LENO-6-1-No	D08	Hylodesmum pauciflorum	2/5/25	12.4	595.2	Half	LENO-6	ethanol	nodule	Fabaceae	LENO	Desmodium	Desmodieae	LENO_012	Choctaw County	AL	yes	31.80805	-88.179966	6/25/24	Mesorhizobium	Mesorhizobium_sp._WSM4083	85.435	83.3551	0	1354
JERC-99-4-No|nifD|consensus50|strict_single_dominant	JERC-99-4-No	D03	Lespedeza bicolor	2/24/25	5.75	276	Half	JERC-99	dry	nodule	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.2725	-84.58055556	20240625	Microvirga	Microvirga_sp._KLBC_81	85.893	57.376	0	981
LENO-12-3-Ro|nifD|consensus50|strict_single_dominant	LENO-12-3-Ro	D08	Amorpha fruticosa	3/20/25	0	0	Quarter	LENO-12	ethanol	root	Fabaceae	LENO	Amorpha	Amorpheae	LENO_027	Choctaw County	AL	yes	31.817744	-88.202245	7/2/24	Microvirga	Microvirga_sp._KLBC_81	86.293	70.953	0	1206
DSNY-54-1-No|nifD|consensus50|strict_single_dominant	DSNY-54-1-No	D03	Tephrosia virginiana	1/28/25	27.35	1312.8	Half	DSNY-54	dry	nodule	Fabaceae	DSNY	Tephrosia	Millettieae	DSNY_001	Osceola	Florida	yes	NA	NA	20240702	Microvirga	Microvirga_sp._RSM25	86.061	51.0444	0	883
GRSM-1-No|nifD|consensus50|strict_single_dominant	GRSM-1-No	D07	Amphicarpaea bracteata	4/17/25	0.324	15.552	Quarter	GRSM-1	dry	nodule	Fabaceae	GRSM	Amphicarpaea	Phaseoleae	GRSM_055	Sevier	TN	yes	35.685523	-83.502232	6/3/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.598	50.6527	0	900
SCBI-11-1-No|nifD|consensus50|strict_single_dominant	SCBI-11-1-No	D02	Amphicarpaea bracteata	4/24/25	2.8	134.4	Quarter	SCBI-11	ethanol	nodule	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-010	Warren	VA	yes	38.884814	-78.125158	7/2/24	Sinorhizobium	Sinorhizobium_medicae_(Ensifer_medicae)	96.189	49.6736	0	1245
SCBI-6-1-No|nifD|consensus50|strict_single_dominant	SCBI-6-1-No	D02	Amphicarpaea bracteata	4/24/25	0.543	26.064	Quarter	SCBI-6	ethanol	nodule	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-067	Warren	VA	yes	38.895275	-78.135778	6/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.411	49.2167	0	819
LENO-10-2-No|nifD|consensus50|strict_single_dominant	LENO-10-2-No	D08	Hylodesmum pauciflorum	2/5/25	6.055	290.64	Half	LENO-10	ethanol	nodule	Fabaceae	LENO	Desmodium	Desmodieae	LENO_004	Choctaw County	AL	yes	31.821307	-88.182322	7/2/24	Microvirga	Microvirga_lotononidis	85.618	58.094	0	985
HARV-4-1-No|nifD|consensus50|strict_single_dominant	HARV-4-1-No	D01	Apios americana	2/25/25	58	2784	Half	HARV-4	dry	nodule	Fabaceae	HARV	Apios	Phaseoleae	HARV_027	Worcester	MA	yes	42.42934	-72.24935	8/22/24	Microvirga	Microvirga_sp._KLBC_81	87.786	85.5091	0	1531
DEJU-3-1-No|nifD|consensus50|strict_single_dominant	DEJU-3-1-No	D19	Lupinus arcticus	2/25/25	22.2	1065.6	Half	DEJU-3	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_014	NA	Alaska	yes	NA	NA	NA	Mesorhizobium	Mesorhizobium_sp._WSM2240	86.325	84.0078	0	1426
DEJU-37-No|nifD|consensus50|strict_single_dominant	DEJU-37-No	D19	Lupinus arcticus	2/20/25	34.55	1658.4	Half	DEJU-37	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_015	NA	Alaska	yes	NA	NA	NA	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.422	84.0731	0	1480
DEJU-47-No|nifD|consensus50|strict_single_dominant	DEJU-47-No	D19	Lupinus arcticus	2/20/25	17.6	844.8	Half	DEJU-47	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_002	NA	Alaska	yes	NA	NA	NA	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.257	84.0078	0	1469
DEJU-39-No|nifD|consensus50|strict_single_dominant	DEJU-39-No	D19	Lupinus arcticus	2/20/25	31.75	1524	Half	DEJU-39	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_015	NA	Alaska	yes	NA	NA	NA	Microvirga	Microvirga_sp._KLBC_81	87.217	57.7023	0	1007
TALL-4-1-Ro|nifD|consensus50|strict_single_dominant	TALL-4-1-Ro	D08	Stylosanthes biflora	3/21/25	0.956	45.888	Quarter	TALL-4	dry	root	Fabaceae	TALL	Stylosanthes	Dalbergieae	TALL_016	Bibb County	AL	yes	32.970408	-87.415018	2024-Apr-11	Microvirga	Microvirga_sp._KLBC_81	92.171	36.6841	0	795
GUAN-8-No|nifD|consensus50|strict_single_dominant	GUAN-8-No	D04	Centrosema virginiana	2/19/25	1.15	55.2	Quarter	GUAN-8	dry	nodule	Fabaceae	GUAN	Centrosema	Phaseoleae	GUAN_049	Guanica	P.R	yes	17.968	-66.864449	10/31/24	Methylobacterium	Methylobacterium_sp._CB376	85.837	53.0026	0	852
SERC-7-1-No|nifD|consensus50|strict_single_dominant	SERC-7-1-No	D02	Glycine max	4/15/25	2.735	131.28	Quarter	SERC-7	ethanol	nodule	Fabaceae	SERC	Glycine	Glycininae	SERC_008	Anne Arundel	MD	no	38.871837	-76.524149	9/25/24	Mesorhizobium	Mesorhizobium_sp._WSM4083	83.007	53.3943	0	791
JERC-48-3-No|nifD|consensus50|strict_single_dominant	JERC-48-3-No	D03	Crotalaria rotundifolia	12/4/24	0.6865	32.952	Quarter	JERC-48	dry	nodule	Fabaceae	JERC	Crotalaria	Crotalarieae	JERC_002	Baker County	Georgia	yes	NA	NA	20240604	Microvirga	Microvirga_sp._KLBC_81	87.056	56.9843	0	987
TALL-49-1-No|nifD|consensus50|strict_single_dominant	TALL-49-1-No	D08	Desmodium laevigatum	3/20/25	4.03	193.44	Quarter	TALL-49	dry	nodule	Fabaceae	TALL	Desmodium	Desmodieae	TALL_007	Bibb County	AL	yes	32.974713	-87.47111	8/27/24	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.189	49.7389	0	909
JERC-98-2-No|nifD|consensus50|strict_single_dominant	JERC-98-2-No	D03	Lespedeza cuneata	2/24/25	4.21	202.08	Quarter	JERC-98	dry	nodule	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	Microvirga	Microvirga_sp._KLBC_81	87.957	85.6397	0	1548
OSBS-14-3-No|nifD|consensus50|strict_single_dominant	OSBS-14-3-No	D03	Tephrosia virginiana	8/19/24	0.4795	23.016	Quarter	OSBS-TEVI-14	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_026	Putnam	FL	yes	NA	NA	20240521	Microvirga	Microvirga_sp._KLBC_81	88.567	85.6397	0	1592
OSBS-18-5-No|nifD|consensus50|strict_single_dominant	OSBS-18-5-No	D03	Tephrosia virginiana	8/19/24	2.595	124.56	Quarter	OSBS-TEVI-18	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_063	Putnam	FL	yes	NA	NA	20240521	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.262	85.6397	0	1616
CLBJ-8-1-No|nifD|consensus50|strict_single_dominant	CLBJ-8-1-No	D11	Gleditsia triacanthus	6/13/24	0	0	Quarter	CLBJ-8	ethanol	nodule	Fabaceae	CLBJ	Gleditsia	Gleditsieae	CLBJ_001_T	Wise	TX	yes	33.39787	-97.568339	4/30/24	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.34	84.4648	0	1731
DSNY-96-2-Rh|nifD|consensus50|strict_single_dominant	DSNY-96-2-Rh	D03	Galactia	4/4/25	0	0	Quarter	DSNY-96	dry	rhizosphere	Fabaceae	DSNY	Galactia	Diocleae	DSNY_010	Osceola	Florida	yes	NA	NA	20241023	Microvirga	Microvirga_lotononidis	87.557	85.5091	0	1565
JERC-140-Rh|nifD|consensus50|strict_single_dominant	JERC-140-Rh	D03	Lespedeza bicolor	5/14/25	0	0	Quarter	JERC-140	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_031	Baker County	Georgia	no	NA	NA	20240821	Microvirga	Microvirga_sp._KLBC_81	89.787	85.6397	0	1683
