tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
SCBI-5-1-No|nifD|consensus50|pass_single_dominant	SCBI-5-1-No	D02	Robinia pseudoacacia	4/24/25	20.3	974.4	Half	SCBI-5	ethanol	nodule	Fabaceae	SCBI	Robinia	Robinieae	SCBI-047	Warren	VA	yes	38.894252	-78.137193	NA	Microvirga	Microvirga_sp._KLBC_81	91.857	85.7702	0	1834
TALL-64-1-No|nifD|consensus50|pass_single_dominant	TALL-64-1-No	D08	Robinia pseudoacacia	3/21/25	0.5465	26.232	Quarter	TALL-64	dry	nodule	Fabaceae	TALL	Robinia	Robinieae	TALL_047	Bibb County	AL	yes	32.951299	-87.398914	9/3/24	Microvirga	Microvirga_sp._KLBC_81	91.857	85.7702	0	1838
TALL-64-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-64-1-Ro	D08	Robinia pseudoacacia	3/21/25	0.162	7.776	Quarter	TALL-64	dry	root	Fabaceae	TALL	Robinia	Robinieae	TALL_047	Bibb County	AL	yes	32.951299	-87.398914	9/3/24	Microvirga	Microvirga_sp._KLBC_81	89.558	85.6397	0	1744
YELL-10-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	YELL-10-1-Ro	D12	Astragalus sp.	4/1/25	23.7	1137.6	Half	YELL-10	ethanol	root	Fabaceae	YELL	Astragalus	Galegeae	YELL_050	Park County	WY	yes	NA	NA	9/24/24	Microvirga	Microvirga_sp._KLBC_81	88.975	84.6606	0	1714
TOOL-33-1-Ro|nifD|consensus50|pass_single_dominant	TOOL-33-1-Ro	D18	Dryas octopetala	5/23/25	1.735	83.28	Quarter	TOOL-33	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	Microvirga	Microvirga_sp._KLBC_81	89.66	84.5953	0	1700
TOOL-11-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-11-Ro	D18	Astragalus umbellatus	5/2/25	0	0	Quarter	TOOL-11	ethanol	root	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Microvirga	Microvirga_sp._KLBC_81	89.008	85.5091	0	1700
TOOL-35-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-35-1-No	D18	Dryas octopetala	5/23/25	6.805	326.64	Half	TOOL-35	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	Microvirga	Microvirga_sp._KLBC_81	89.838	84.7911	0	1755
OSBS-99-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-99-No	D03	Tephrosia chrysophylla	4/17/25	5.335	256.08	Half	OSBS-99	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_007	Putnam	Fl	yes	NA	NA	20240919	Microvirga	Microvirga_sp._KLBC_81	89.892	84.5953	0	1760
RMNP-5-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-5-1-No	D10	Ceanothus velutinus	4/24/25	22.65	1087.2	Half	RMNP-5	dry	nodule	Rhamnaceae	RMNP	Ceanothus	actinorhizal	RMNP_016	Boulder	CO	yes	NA	NA	6/12/24	Microvirga	Microvirga_sp._RSM25	87.424	85.6397	0	1664
TOOL-12-Ro|nifD|consensus50|pass_single_dominant	TOOL-12-Ro	D18	Astragalus umbellatus	5/2/25	0.116	5.568	Quarter	TOOL-12	ethanol	root	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.092	85.5744	0	1677
TOOL-8-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-8-Ro	D18	Astragalus umbellatus	4/24/25	0.4995	23.976	Quarter	TOOL-8	ethanol	root	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	86.443	85.705	0	1589
TOOL-27-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-27-2-Ro	D18	Oxytropis campestris	5/23/25	3.205	153.84	Quarter	TOOL-27	ethanol	root	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.023	85.5091	0	1611
TOOL-10-No|nifD|consensus50|pass_single_dominant	TOOL-10-No	D18	Astragalus umbellatus	5/2/25	27.2	1305.6	Half	TOOL-10	ethanol	nodule	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.533	85.5744	0	1808
TOOL-8-No|nifD|consensus50|pass_single_dominant	TOOL-8-No	D18	Astragalus umbellatus	4/24/25	0.2145	10.296	Quarter	TOOL-8	ethanol	nodule	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.756	85.5091	0	1821
TOOL-9-No|nifD|consensus50|pass_single_dominant	TOOL-9-No	D18	Astragalus umbellatus	5/2/25	25.35	1216.8	Half	TOOL-9	ethanol	nodule	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.457	85.5744	0	1803
TOOL-10-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-10-Rh	D18	Astragalus umbellatus	5/2/25	0	0	Quarter	TOOL-10	ethanol	rhizosphere	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.808	85.1828	0	1733
TOOL-9-Ro|nifD|consensus50|pass_single_dominant	TOOL-9-Ro	D18	Astragalus umbellatus	5/2/25	0.254	12.192	Quarter	TOOL-9	ethanol	root	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	92.528	52.4151	0	1151
TOOL-14-No|nifD|consensus50|pass_single_dominant	TOOL-14-No	D18	Dryas integrifolia	5/2/25	0	0	Quarter	TOOL-14	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.407	85.0522	0	1746
TOOL-14-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-14-Rh	D18	Dryas integrifolia	5/2/25	0	0	Quarter	TOOL-14	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Mesorhizobium	Mesorhizobium_sp._WSM2240	92.174	52.5457	0	1142
TOOL-16-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-16-No	D18	Dryas integrifolia	5/2/25	0	0	Quarter	TOOL-16	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.241	84.3342	0	1679
TOOL-27-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-27-2-Rh	D18	Oxytropis campestris	5/23/25	0	0	Quarter	TOOL-27	ethanol	rhizosphere	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.337	85.1175	0	1753
TOOL-11-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-11-No	D18	Astragalus umbellatus	5/2/25	17.2	825.6	Half	TOOL-11	ethanol	nodule	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.311	85.6397	0	1814
TOOL-12-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-12-No	D18	Astragalus umbellatus	5/2/25	0.147	7.056	Quarter	TOOL-12	ethanol	nodule	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.228	85.5744	0	1807
TOOL-15-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-15-No	D18	Dryas integrifolia	5/2/25	0	0	Quarter	TOOL-15	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.154	84.8564	0	1788
TOOL-24-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-24-No	D18	Oxytropis campestris	5/14/25	32.05	1538.4	Half	TOOL-24	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.701	85.6397	0	1775
TOOL-26-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-26-Rh	D18	Oxytropis campestris	5/23/25	1.085	52.08	Quarter	TOOL-26	ethanol	rhizosphere	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	88.983	84.7258	0	1700
TOOL-21-No|nifD|consensus50|pass_single_dominant	TOOL-21-No	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-21	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.147	84.7911	0	1781
TOOL-17-Rh|nifD|consensus50|pass_single_dominant	TOOL-17-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-17	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.304	85.5744	0	1803
TOOL-22-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-22-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-22	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.32	85.6397	0	1762
TOOL-18-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-18-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-18	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.013	85.705	0	1788
TOOL-23-No|nifD|consensus50|pass_single_dominant	TOOL-23-No	D18	Oxytropis campestris	5/14/25	0	0	Quarter	TOOL-23	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.385	84.8564	0	1790
TOOL-23-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-23-Rh	D18	Oxytropis campestris	5/14/25	0.0585	2.808	Quarter	TOOL-23	ethanol	rhizosphere	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.458	85.4439	0	1722
TOOL-23-Ro|nifD|consensus50|pass_single_dominant	TOOL-23-Ro	D18	Oxytropis campestris	5/14/25	1.275	61.2	Quarter	TOOL-23	ethanol	root	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.304	85.5744	0	1788
TOOL-24-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-24-Rh	D18	Oxytropis campestris	5/14/25	0.1815	8.712	Quarter	TOOL-24	ethanol	rhizosphere	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.999	85.5744	0	1794
TOOL-19-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-19-No	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-19	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.092	85.5744	0	1722
TOOL-21-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-21-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-21	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.237	85.5091	0	1701
OAES-36-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OAES-36-2-Rh	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	Microvirga	Microvirga_sp._RSM25	84.263	85.4439	0	1430
RMNP-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-2-Ro	D10	Thermopsis divaricarpa	4/24/25	0.462	22.176	Quarter	RMNP-2	dry	root	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	86.87	85.5091	0	1526
OSBS-102-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-102-1-No	D03	Desmodium strictum	4/17/25	5.73	275.04	Half	OSBS-102	dry	nodule	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_005	Putnam	Fl	yes	29.6958648	-82.0266737	20240919	Mesorhizobium	Mesorhizobium_sp._WSM2240	85.66	85.5744	0	1548
TOOL-15-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-15-Ro	D18	Dryas integrifolia	5/2/25	2.255	108.24	Quarter	TOOL-15	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.066	54.5039	0	1050
TOOL-13-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-13-Rh	D18	Dryas integrifolia	5/2/25	0	0	Quarter	TOOL-13	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Mesorhizobium	Mesorhizobium_sp._WSM2240	88.613	84.2689	0	1624
TOOL-19-Rh|nifD|consensus50|pass_single_dominant	TOOL-19-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-19	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	88.322	84.3995	0	1559
TOOL-20-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-20-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-20	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.84	85.4439	0	1718
WOOD-9-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	WOOD-9-Ro	D09	Medicago sativa	4/24/25	5.63	270.24	Half	WOOD-9	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12498	99.23862	9/23/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.185	85.5744	0	1648
TOOL-31-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-31-Rh	D18	Dryas octopetala	5/23/25	0	0	Quarter	TOOL-31	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	Mesorhizobium	Mesorhizobium_sp._WSM2240	88.485	84.4648	0	1688
TOOL-30-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-30-No	D18	Dryas integrifolia	5/23/25	0	0	Quarter	TOOL-30	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	Tool_041	North Slope Borough	Alaska	yes	NA	NA	20240710	Microvirga	Microvirga_sp._KLBC_81	88.177	85.5744	0	1659
TOOL-25-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-25-No	D18	Oxytropis campestris	5/23/25	30.1	1444.8	Half	TOOL-25	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.076	85.5744	0	1792
TOOL-26-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-26-No	D18	Oxytropis campestris	5/23/25	13.3	638.4	Half	TOOL-26	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	91	84.8564	0	1773
TOOL-27-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-27-2-No	D18	Oxytropis campestris	5/23/25	6.19	297.12	Half	TOOL-27	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.992	85.5091	0	1792
TOOL-3-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-3-Ro	D18	Dryas octopetala	4/24/25	8.865	425.52	Half	TOOL-3	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.558	85.6397	0	1760
OAES-3-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OAES-3-1-No	D11	Astragalus plattensis	6/25/24	1.715	82.32	Quarter	OAES-3	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_065_T	Washita	OK	yes	35.41314	-99.05573	3/27/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.608	84.7911	0	1749
RMNP-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-1-No	D10	Thermopsis divaricarpa	4/24/25	2.99	143.52	Quarter	RMNP-1	dry	nodule	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_019	Boulder	CO	yes	NA	NA	7/10/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.763	85.5091	0	1772
RMNP-2-No|nifD|consensus50|pass_single_dominant	RMNP-2-No	D10	Thermopsis divaricarpa	4/24/25	9.745	467.76	Half	RMNP-2	dry	nodule	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.77	85.5744	0	1764
RMNP-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-2-Rh	D10	Thermopsis divaricarpa	4/24/25	0	0	Quarter	RMNP-2	dry	rhizosphere	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.491	85.1175	0	1742
DELA-26-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-No	D08	Sesbania herbacea	4/4/25	54	2592	Half	DELA-26	dry	nodule	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.939	85.5091	0	1605
DELA-26-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-Rh	D08	Sesbania herbacea	4/4/25	0.251	12.048	Quarter	DELA-26	dry	rhizosphere	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.71	85.5091	0	1605
DELA-27-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-27-3-No	D08	Sesbania herbacea	4/4/25	53	2544	Half	DELA-27	dry	nodule	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_003	Green County	AL	yes	32.53425	-87.81316	8/15/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.966	85.705	0	1578
DELA-26-3-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-Ro	D08	Sesbania herbacea	4/4/25	35	1680	Half	DELA-26	dry	root	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.414	85.5744	0	1583
LAJA-4-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-4-1-No	D04	Desmanthus virgatus	3/26/25	0	0	Quarter	LAJA-4	dry	nodule	Fabaceae	LAJA	Desmanthus	Mimosoideae	LAJA_015	LAJA	P.R	yes	18.034464	-67.066822	9/27/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.405	85.5091	0	1591
TOOL-11-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-11-Rh	D18	Astragalus umbellatus	5/2/25	0.155	7.44	Quarter	TOOL-11	ethanol	rhizosphere	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Mesorhizobium	Mesorhizobium_sp._WSM2240	91.176	55.483	0	1171
JERC-1-2-No|nifD|consensus50|pass_single_dominant	JERC-1-2-No	D03	Astragalus villosus	7/15/24	0.084	4.032	Quarter	JERC-ASVI-1	dry	nodule	Fabaceae	JERC	Astragalus	Galegeae	JERC_030	Baker County	Georgia	yes	31.184164	-84.475005	20240319	Mesorhizobium	Mesorhizobium_sp._WSM2240	90.498	85.1828	0	1731
JERC-131-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-131-No	D03	Dalea carnea	4/8/25	0	0	Quarter	JERC-131	dry	nodule	Fabaceae	JERC	Dalea	Amorpheae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.466	85.5091	0	1683
OSBS-38-1-No|nifD|consensus50|pass_single_dominant	OSBS-38-1-No	D03	Pediomelum canescens	2/26/25	0.953	45.744	Quarter	OSBS-38	NA	nodule	Fabaceae	OSBS	Pediomelum	Psoraleeae	OSBS_029	Putnam	FL	yes	NA	NA	20240617	Microvirga	Microvirga_sp._KLBC_81	90.236	85.5744	0	1720
JERC-42-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-42-1-No	D03	Rhynchosia reniformis	1/23/25	0	0	Quarter	JERC-42	dry	nodule	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_005	Baker County	Georgia	yes	NA	NA	20240604	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.242	85.4439	0	1592
OAES-31-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OAES-31-1-No	D11	Pediomelum tenuiflorum	6/10/24	0	0	Quarter	OAES-31	ethanol	nodule	Fabaceae	OAES	Pediomelum	Psoraleeae	OAES_006_R	Washita	OK	yes	35.2517	-99.2882	4/23/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.198	84.5953	0	1736
CLBJ-14-1-No|nifD|consensus50|pass_single_dominant	CLBJ-14-1-No	D11	Strophostyles leiosperma	6/19/24	9.205	441.84	Half	CLBJ-14	dry	nodule	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.397	85.5744	0	1672
DELA-9-1-No|nifD|consensus50|pass_single_dominant	DELA-9-1-No	D08	Amphicarpaea bracteata	3/3/25	0.171	8.208	Quarter	DELA-9	dry	nodule	Fabaceae	DELA	Amphicarpaea	Phaseoleae	DELA_016	Green County	AL	yes	32.535793	-87.808361	8/13/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	89.16	85.5091	0	1639
TALL-15-2-No|nifD|consensus50|pass_single_dominant	TALL-15-2-No	D08	Strophostyles umbellata	3/28/25	2.945	141.36	Quarter	TALL-15	ethanol	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_002	Hale County	AL	yes	32.922291	-87.428794	8/22/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	88.779	85.5091	0	1615
TALL-24-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-24-2-No	D08	Strophostyles umbellata	4/8/25	0.0925	4.44	Quarter	TALL-24	dry	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.90006	-87.44547	8/26/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	88.635	85.5744	0	1620
TALL-52-1-No|nifD|consensus50|pass_single_dominant	TALL-52-1-No	D08	Strophostyles umbellata	3/20/25	0.2145	10.296	Quarter	TALL-52	NA	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.898847	-87.44631	8/27/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.596	84.7258	0	1557
CLBJ-14-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	CLBJ-14-1-Rh	D11	Strophostyles leiosperma	6/19/24	0	0	Quarter	CLBJ-14	dry	rhizosphere	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	87.129	83.6815	0	1541
TALL-25-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-25-2-Ro	D08	Chamaecrista nictitans	4/8/25	0	0	Quarter	TALL-25	dry	root	Fabaceae	TALL	Chamaecrista	Cassieae	TALL_003	Bibb County	AL	yes	32.89341	-87.415	8/26/24	Ensifer	Ensifer_aridi	82.11	85.3786	0	1303
TALL-24-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-24-2-Ro	D08	Strophostyles umbellata	4/8/25	0.5915	28.392	Quarter	TALL-24	dry	root	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.90006	-87.44547	8/26/24	Mesorhizobium	Mesorhizobium_sp._WSM2240	82.719	84.9869	0	1393
