tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
BONA-10-2-Ro|nifJ|consensus50|strict_single_dominant	BONA-10-2-Ro	D19	Alnus viridis	7/8/25	1.9	91.2	Quarter	BONA-10	ethanol	root	Betulaceae	BONA	Alnus	actinorhizal	BONA_003	NA	Alaska	yes	NA	NA	20240909	Candidatus	Candidatus_Frankia_alpina	100	21.2585	0	1386
GUAN-10-Ro|nifJ|consensus50|strict_single_dominant	GUAN-10-Ro	D04	Desmodium tortuosum	2/19/25	0.0975	4.68	Quarter	GUAN-10	dry	root	Fabaceae	GUAN	Desmodium	Desmodieae	GUAN_049	Guanica	P.R	yes	17.968	-66.864449	10/31/24	Candidatus	Candidatus_Frankia_alpina	94.477	33.3617	0	1890
BONA-8-Ro|nifJ|consensus50|strict_single_dominant	BONA-8-Ro	D19	Alnus viridis	3/6/25	25.5	1224	Half	BONA-8	ethanol	root	Betulaceae	BONA	Alnus	actinorhizal	BONA_088	NA	Alaska	yes	65.15709	-147.50527	20240829	Candidatus	Candidatus_Frankia_alpina	99.133	52.2959	0	3334
BONA-2-Rh|nifJ|consensus50|strict_single_dominant	BONA-2-Rh	D19	Alnus viridis	3/6/25	0.114	5.472	Quarter	BONA-2	ethanol	rhizosphere	Betulaceae	BONA	Alnus	actinorhizal	BONA_072	NA	Alaska	yes	NA	NA	20240829	Candidatus	Candidatus_Frankia_alpina	99.566	52.2392	0	3362
BONA-4-No|nifJ|consensus50|strict_single_dominant	BONA-4-No	D19	Alnus viridis	3/3/25	6.52	312.96	Half	BONA-4	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_072	NA	Alaska	yes	NA	NA	20240829	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
BONA-8-No|nifJ|consensus50|strict_single_dominant	BONA-8-No	D19	Alnus viridis	3/6/25	11.35	544.8	Half	BONA-8	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_088	NA	Alaska	yes	65.15709	-147.50527	20240829	Candidatus	Candidatus_Frankia_alpina	99.62	52.2392	0	3365
BONA-9-No|nifJ|consensus50|strict_single_dominant	BONA-9-No	D19	Alnus viridis	3/6/25	15.25	732	Half	BONA-9	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_088	NA	Alaska	yes	65.15709	-147.50527	20240829	Candidatus	Candidatus_Frankia_alpina	99.62	52.2392	0	3365
DEJU-21-1-No|nifJ|consensus50|strict_single_dominant	DEJU-21-1-No	D19	Alnus viridis	4/2/25	1.41	67.68	Quarter	DEJU-21	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_046	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
HARV-1-2-Rh|nifJ|consensus50|strict_single_dominant	HARV-1-2-Rh	D01	Comptonia peregrina	7/14/25	27.15	1303.2	Half	HARV-1	dry	rhizosphere	Myricaceae	HARV	Comptonia	actinorhizal	HARV_004	Worcester	MA	yes	42.42709	-72.22974	5/2/24	Candidatus	Candidatus_Frankia_alpina	97.056	29.8469	0	1805
OSBS-65-1-Rh|nifJ|consensus50|strict_single_dominant	OSBS-65-1-Rh	D03	Crotalaria rotundifolia	3/6/25	0	0	Quarter	OSBS-65	dry	rhizosphere	Fabaceae	OSBS	Crotalaria	Crotalarieae	OSBS_008	Putnam	FL	yes	NA	NA	20240723	Candidatus	Candidatus_Frankia_alpina	97.701	17.2619	0	1048
HEAL-15-1-Rh|nifJ|consensus50|strict_single_dominant	HEAL-15-1-Rh	D19	Alnus viridis	3/3/25	0	0	Quarter	HEAL-15	ethanol	rhizosphere	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88836 N	149.20340 W	20240725	Candidatus	Candidatus_Frankia_alpina	98.88	17.7154	0	1116
OSBS-52-5-Ro|nifJ|consensus50|strict_single_dominant	OSBS-52-5-Ro	D03	Morella cerifera	10/31/25	3.13	150.24	Quarter	OSBS-52	dry	root	Myricaceae	OSBS	Morella	actinorhizal	OSBS_004	Putnam	FL	yes	NA	NA	20240618	Candidatus	Candidatus_Frankia_alpina	92.87	32.5964	0	1738
OSBS-MOCE-52-4-Ro|nifJ|consensus50|strict_single_dominant	OSBS-MOCE-52-4-Ro	D03	Morella cerifera	7/15/25	9.77	468.96	Half	OSBS-52	dry	root	Myricaceae	OSBS	Morella	actinorhizal	OSBS_004	Putnam	FL	yes	NA	NA	20240618	Candidatus	Candidatus_Frankia_alpina	98.171	34.0986	0	2115
DEJU-6-1-No|nifJ|consensus50|strict_single_dominant	DEJU-6-1-No	D19	Alnus viridis	2/13/25	40.45	1941.6	Half	DEJU-6	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
HEAL-13-2-No|nifJ|consensus50|strict_single_dominant	HEAL-13-2-No	D19	Alnus viridis	7/8/25	32.15	1543.2	Half	HEAL-13	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88839 N	149.20410 W	20240725	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
HEAL-15-1-Ro|nifJ|consensus50|strict_single_dominant	HEAL-15-1-Ro	D19	Alnus viridis	3/3/25	7.395	354.96	Half	HEAL-15	ethanol	root	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88836 N	149.20340 W	20240725	Candidatus	Candidatus_Frankia_alpina	99.783	26.1054	0	1690
BONA-13-1-No|nifJ|consensus50|strict_single_dominant	BONA-13-1-No	D19	Alnus viridis	3/6/25	24.75	1188	Half	BONA-13	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_003	NA	Alaska	yes	NA	NA	20240909	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
HEAL-4-1-No|nifJ|consensus50|strict_single_dominant	HEAL-4-1-No	D19	Alnus viridis	4/4/25	14.15	679.2	Half	HEAL-4	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_010	Denali Borough	Alaska	yes	63.87738 N	149.26297 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-59-No|nifJ|consensus50|strict_single_dominant	DEJU-59-No	D19	Alnus viridis	4/15/25	21.3	1022.4	Half	DEJU-59	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_045	NA	Unknown	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-29-1-No|nifJ|consensus50|strict_single_dominant	DEJU-29-1-No	D19	Alnus viridis	4/15/25	29.2	1401.6	Half	DEJU-29	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-29-2-No|nifJ|consensus50|strict_single_dominant	DEJU-29-2-No	D19	Alnus viridis	10/30/25	26.15	1255.2	Half	DEJU-29	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-30-No|nifJ|consensus50|strict_single_dominant	DEJU-30-No	D19	Alnus viridis	2/20/25	15.3	734.4	Half	DEJU-30	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
HEAL-15-1-No|nifJ|consensus50|strict_single_dominant	HEAL-15-1-No	D19	Alnus viridis	3/3/25	18.2	873.6	Half	HEAL-15	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88836 N	149.20340 W	20240725	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
BONA-13-3-No|nifJ|consensus50|strict_single_dominant	BONA-13-3-No	D19	Alnus viridis	10/30/25	3.445	165.36	Quarter	BONA-13	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_003	NA	Alaska	yes	NA	NA	20240909	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-35-No|nifJ|consensus50|strict_single_dominant	DEJU-35-No	D19	Alnus viridis	2/19/25	5.04	241.92	Quarter	DEJU-35	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.2959	0	3374
HEAL-7-1-No|nifJ|consensus50|strict_single_dominant	HEAL-7-1-No	D19	Alnus viridis	4/4/25	3.195	153.36	Quarter	HEAL-7	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.675	52.2959	0	3374
DEJU-18-1-No|nifJ|consensus50|strict_single_dominant	DEJU-18-1-No	D19	Alnus viridis	4/2/25	11.7	561.6	Half	DEJU-18	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_046	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
BONA-2-Ro|nifJ|consensus50|strict_single_dominant	BONA-2-Ro	D19	Alnus viridis	3/6/25	14.75	708	Half	BONA-2	ethanol	root	Betulaceae	BONA	Alnus	actinorhizal	BONA_072	NA	Alaska	yes	NA	NA	20240829	Candidatus	Candidatus_Frankia_alpina	98.537	52.2959	0	3290
BONA-5-No|nifJ|consensus50|strict_single_dominant	BONA-5-No	D19	Alnus viridis	3/6/25	2.8	134.4	Quarter	BONA-5	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_072	NA	Alaska	yes	NA	NA	20240829	Candidatus	Candidatus_Frankia_alpina	99.567	52.3243	0	3365
DEJU-16-2-No|nifJ|consensus50|strict_single_dominant	DEJU-16-2-No	D19	Alnus viridis	7/15/25	9.87	473.76	Half	DEJU-16	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_046	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
DEJU-32-No|nifJ|consensus50|strict_single_dominant	DEJU-32-No	D19	Alnus viridis	2/20/25	2.295	110.16	Quarter	DEJU-32	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
DEJU-16-2-Rh|nifJ|consensus50|strict_single_dominant	DEJU-16-2-Rh	D19	Alnus viridis	7/15/25	0.0765	3.672	Quarter	DEJU-16	ethanol	rhizosphere	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_046	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.62	52.2392	0	3365
HEAL-4-3-No|nifJ|consensus50|strict_single_dominant	HEAL-4-3-No	D19	Alnus viridis	10/30/25	2.61	125.28	Quarter	HEAL-4	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_010	Denali Borough	Alaska	yes	63.87738 N	149.26297 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
DEJU-43-Ro|nifJ|consensus50|strict_single_dominant	DEJU-43-Ro	D19	Lupinus arcticus	2/20/25	1.4	67.2	Quarter	DEJU-43	ethanol	root	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_002	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.528	30.017	0	1929
DEJU-16-1-No|nifJ|consensus50|strict_single_dominant	DEJU-16-1-No	D19	Alnus viridis	4/2/25	38.25	1836	Half	DEJU-16	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_046	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
DEJU-32-Rh|nifJ|consensus50|strict_single_dominant	DEJU-32-Rh	D19	Alnus viridis	2/20/25	0.709	34.032	Quarter	DEJU-32	ethanol	rhizosphere	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.621	52.2959	0	3369
HEAL-10-1-No|nifJ|consensus50|strict_single_dominant	HEAL-10-1-No	D19	Alnus viridis	7/8/25	12.05	578.4	Half	HEAL-10	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
HEAL-10-2-No|nifJ|consensus50|strict_single_dominant	HEAL-10-2-No	D19	Alnus viridis	3/20/25	5.975	286.8	Half	HEAL-10	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
HEAL-2-1-No|nifJ|consensus50|strict_single_dominant	HEAL-2-1-No	D19	Alnus viridis	4/4/25	13.45	645.6	Half	HEAL-2	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_010	Denali Borough	Alaska	yes	63.87736 N	149.26331 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
DEJU-52-1-No|nifJ|consensus50|strict_single_dominant	DEJU-52-1-No	D19	Alnus viridis	2/17/25	13.4	643.2	Half	DEJU-52	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_002	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
DEJU-43-Rh|nifJ|consensus50|strict_single_dominant	DEJU-43-Rh	D19	Lupinus arcticus	2/20/25	0.173	8.304	Quarter	DEJU-43	ethanol	rhizosphere	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_002	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	98.302	30.0454	0	1890
DEJU-32-Ro|nifJ|consensus50|strict_single_dominant	DEJU-32-Ro	D19	Alnus viridis	2/20/25	0.055	2.64	Quarter	DEJU-32	ethanol	root	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.527	29.932	0	1923
JERC-RHRE-55-1-Ro|nifJ|consensus50|strict_single_dominant	JERC-RHRE-55-1-Ro	D03	Rhynchosia reniformis	12/4/24	6.375	306	Half	JERC-55	dry	root	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_050	Baker County	Georgia	yes	NA	NA	20240618	Candidatus	Candidatus_Frankia_alpina	97.911	29.8469	0	1855
OSBS-52-5-Rh|nifJ|consensus50|strict_single_dominant	OSBS-52-5-Rh	D03	Morella cerifera	10/31/25	0	0	Quarter	OSBS-52	dry	rhizosphere	Myricaceae	OSBS	Morella	actinorhizal	OSBS_004	Putnam	FL	yes	NA	NA	20240618	Candidatus	Candidatus_Frankia_alpina	97.786	29.4501	0	1823
DEJU-44-Ro|nifJ|consensus50|strict_single_dominant	DEJU-44-Ro	D19	Lupinus arcticus	2/20/25	9.355	449.04	Half	DEJU-44	ethanol	root	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_002	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	93.942	34.1553	0	1945
HEAL-4-2-No|nifJ|consensus50|strict_single_dominant	HEAL-4-2-No	D19	Alnus viridis	7/8/25	7.355	353.04	Half	HEAL-4	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_010	Denali Borough	Alaska	yes	63.87738 N	149.26297 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DSNY-99-Rh|nifJ|consensus50|strict_single_dominant	DSNY-99-Rh	D03	Indigofera hirsuta	2/19/25	0	0	Quarter	DSNY-99	dry	rhizosphere	Fabaceae	DSNY	Indigofera	Indigofereae	DSNY_044	Osceola	FLorida	no	28.23888889	-81.43333333	20241024	Candidatus	Candidatus_Frankia_alpina	96.353	29.5351	0	1748
HEAL-12-2-Rh|nifJ|consensus50|strict_single_dominant	HEAL-12-2-Rh	D19	Alnus viridis	7/8/25	0	0	Quarter	HEAL-12	ethanol	rhizosphere	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88839 N	149.20410 W	20240725	Candidatus	Candidatus_Frankia_alpina	98.765	29.8469	0	1873
TALL-3-1-Rh|nifJ|consensus50|strict_single_dominant	TALL-3-1-Rh	D08	Lespedeza sp.	3/21/25	0	0	Quarter	TALL-3	dry	rhizosphere	Fabaceae	TALL	Lespedeza	Desmodieae	TALL_016	Bibb County	AL	0	32.970408	-87.415018	2024-Apr-11	Candidatus	Candidatus_Frankia_alpina	94.017	29.8469	0	1663
HEAL-4-3-Rh|nifJ|consensus50|strict_single_dominant	HEAL-4-3-Rh	D19	Alnus viridis	10/30/25	0	0	Quarter	HEAL-4	ethanol	rhizosphere	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_010	Denali Borough	Alaska	yes	63.87738 N	149.26297 W	20240723	Candidatus	Candidatus_Frankia_alpina	95.063	51.6723	0	2977
TOOL-16-No|nifJ|consensus50|strict_single_dominant	TOOL-16-No	D18	Dryas integrifolia	5/2/25	0	0	Quarter	TOOL-16	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Candidatus	Candidatus_Frankia_alpina	97.59	25.8787	0	1598
GUAN-2-No|nifJ|consensus50|strict_single_dominant	GUAN-2-No	D04	Leucaena leucocephala	2/19/25	0	0	Quarter	GUAN-2	dry	nodule	Fabaceae	GUAN	Leucaena	Mimosoideae	GUAN_004	Yauco	P.R	no	17.964444	-66.8513611	10/10/24	Candidatus	Candidatus_Frankia_alpina	96.011	29.8469	0	1783
JERC-36-1-No|nifJ|consensus50|strict_single_dominant	JERC-36-1-No	D03	Galactia sp.	1/23/25	8.76	420.48	Half	JERC-36	dry	nodule	Fabaceae	JERC	Galactia	Diocleae	JERC_062	Baker County	Georgia	yes	NA	NA	20240604	Candidatus	Candidatus_Frankia_alpina	98.011	29.932	0	1866
HARV-2-2-No|nifJ|consensus50|strict_single_dominant	HARV-2-2-No	D01	Alnus serrulata	7/15/25	49.2	2361.6	Half	HARV-2	dry	nodule	Betulaceae	HARV	Alnus	actinorhizal	HARV_016	Worcester	MA	yes	42.45847	-72.23199	5/2/24	Candidatus	Candidatus_Frankia_alpina	99.567	52.3243	0	3365
JERC-145-1-Ro|nifJ|consensus50|strict_single_dominant	JERC-145-1-Ro	D03	Desmodium cileari	2/17/25	0.079	3.792	Quarter	JERC-145	dry	root	Fabaceae	JERC	Desmodium	Desmodieae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	Candidatus	Candidatus_Frankia_alpina	97.809	32.3413	0	1991
UNDE-3-1-No|nifJ|consensus50|strict_single_dominant	UNDE-3-1-No	D05	Alnus incana	2/12/25	13.35	640.8	Half	UNDE-3	ethanol	nodule	Betulaceae	UNDE	Alnus	actinorhizal	UNDE_002	Gogebic	MI	yes	46.243291°N	-89.544838°W	8/29/24	Candidatus	Candidatus_Frankia_alpina	99.567	52.3243	0	3365
UNDE-5-4-No|nifJ|consensus50|strict_single_dominant	UNDE-5-4-No	D05	Alnus incana	2/13/25	25.75	1236	Half	UNDE-5	ethanol	nodule	Betulaceae	UNDE	Alnus	actinorhizal	UNDE_049	Gogebic	MI	yes	46.230777°N	-89.536568°W	9/9/24	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
UNDE-2-1-No|nifJ|consensus50|strict_single_dominant	UNDE-2-1-No	D05	Alnus incana	2/12/25	13.2	633.6	Half	UNDE-2	ethanol	nodule	Betulaceae	UNDE	Alnus	actinorhizal	UNDE_010	Gogebic	MI	yes	46.238173°N	-89.543143°W	8/29/24	Candidatus	Candidatus_Frankia_alpina	99.62	52.2676	0	3367
HARV-2-3-No|nifJ|consensus50|strict_single_dominant	HARV-2-3-No	D01	Alnus serrulata	10/30/25	37.8	1814.4	Half	HARV-2	dry	nodule	Betulaceae	HARV	Alnus	actinorhizal	HARV_016	Worcester	MA	yes	42.45847	-72.23199	5/2/24	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
UNDE-1-2-No|nifJ|consensus50|strict_single_dominant	UNDE-1-2-No	D05	Alnus incana	2/12/25	8.545	410.16	Half	UNDE-1	ethanol	nodule	Betulaceae	UNDE	Alnus	actinorhizal	UNDE_003	Gogebic	MI	yes	46.256438°N	-89.536159°W	8/15/24	Candidatus	Candidatus_Frankia_alpina	99.621	52.3243	0	3371
OSBS-72-1-Ro|nifJ|consensus50|strict_single_dominant	OSBS-72-1-Ro	D03	Rhynchosia reniformis	1/28/25	7.53	361.44	Half	OSBS-72	dry	root	Fabaceae	OSBS	Rhynchosia	Phaseoleae	OSBS_063	Putnam	FL	yes	NA	NA	20240822	Candidatus	Candidatus_Frankia_alpina	97.56	52.2676	0	3229
OSBS-88-1-Ro|nifJ|consensus50|strict_single_dominant	OSBS-88-1-Ro	D03	Desmodium triflorum	2/13/25	5.505	264.24	Half	OSBS-88	dry	root	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_072	Putnam	FL	yes	29.690915	-82.00887	20240827	Candidatus	Candidatus_Frankia_alpina	99.729	52.2676	0	3378
DEJU-8-1-No|nifJ|consensus50|strict_single_dominant	DEJU-8-1-No	D19	Alnus viridis	3/6/25	6.185	296.88	Half	DEJU-8	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	98.646	52.3243	0	3271
LENO-6-1-No|nifJ|consensus50|strict_single_dominant	LENO-6-1-No	D08	Hylodesmum pauciflorum	2/5/25	12.4	595.2	Half	LENO-6	ethanol	nodule	Fabaceae	LENO	Desmodium	Desmodieae	LENO_012	Choctaw County	AL	yes	31.80805	-88.179966	6/25/24	Candidatus	Candidatus_Frankia_alpina	97.394	52.2109	0	3203
OSBS-MOCE-52-4-No|nifJ|consensus50|strict_single_dominant	OSBS-MOCE-52-4-No	D03	Morella cerifera	7/15/25	6.42	308.16	Half	OSBS-52	dry	nodule	Myricaceae	OSBS	Morella	actinorhizal	OSBS_004	Putnam	FL	yes	NA	NA	20240618	Candidatus	Candidatus_Frankia_alpina	97.83	30.0454	0	1862
OSBS-71-1-Ro|nifJ|consensus50|strict_single_dominant	OSBS-71-1-Ro	D03	Rhynchosia reniformis	1/28/25	16	768	Half	OSBS-71	dry	root	Fabaceae	OSBS	Rhynchosia	Phaseoleae	OSBS_006	Putnam	FL	yes	NA	NA	20240822	Candidatus	Candidatus_Frankia_alpina	97.61	52.1825	0	3229
HEAL-13-1-Rh|nifJ|consensus50|strict_single_dominant	HEAL-13-1-Rh	D19	Alnus viridis	3/3/25	0	0	Quarter	HEAL-13	ethanol	rhizosphere	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88839 N	149.20410 W	20240725	Candidatus	Candidatus_Frankia_alpina	99.848	18.5941	0	1206
DEJU-8-2-No|nifJ|consensus50|strict_single_dominant	DEJU-8-2-No	D19	Alnus viridis	7/15/25	19.9	955.2	Half	DEJU-8	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-28-2-No|nifJ|consensus50|strict_single_dominant	DEJU-28-2-No	D19	Alnus viridis	4/10/25	16.15	775.2	Half	DEJU-28	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
HEAL-8-1-No|nifJ|consensus50|strict_single_dominant	HEAL-8-1-No	D19	Alnus viridis	4/4/25	26.4	1267.2	Half	HEAL-8	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
HEAL-15-2-No|nifJ|consensus50|strict_single_dominant	HEAL-15-2-No	D19	Alnus viridis	7/8/25	4.75	228	Quarter	HEAL-15	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88836 N	149.20340 W	20240725	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
BONA-13-2-No|nifJ|consensus50|strict_single_dominant	BONA-13-2-No	D19	Alnus viridis	7/8/25	6.805	326.64	Half	BONA-13	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_003	NA	Alaska	yes	NA	NA	20240909	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
BONA-10-No|nifJ|consensus50|strict_single_dominant	BONA-10-No	D19	Alnus viridis	3/6/25	18.25	876	Half	BONA-10	ethanol	nodule	Betulaceae	BONA	Alnus	actinorhizal	BONA_003	NA	Alaska	yes	NA	NA	20240909	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-7-1-No|nifJ|consensus50|strict_single_dominant	DEJU-7-1-No	D19	Alnus viridis	2/13/25	36.25	1740	Half	DEJU-7	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.567	52.3243	0	3365
DEJU-7-2-No|nifJ|consensus50|strict_single_dominant	DEJU-7-2-No	D19	Alnus viridis	7/15/25	3.74	179.52	Quarter	DEJU-7	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.567	52.3243	0	3365
DSNY-80-1-No|nifJ|consensus50|strict_single_dominant	DSNY-80-1-No	D03	Galactia volubilis	3/3/25	33.65	1615.2	Half	DSNY-80	dry	nodule	Fabaceae	DSNY	Galactia	Diocleae	DSNY_015	Polk	Florida	yes	28.1094603	-81.4310661	20240904	Candidatus	Candidatus_Frankia_alpina	99.566	52.2109	0	3358
DEJU-57-No|nifJ|consensus50|strict_single_dominant	DEJU-57-No	D19	Alnus viridis	5/23/25	13.8	662.4	Half	DEJU-57	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_045	NA	Unknown	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
DEJU-7-1-Rh|nifJ|consensus50|strict_single_dominant	DEJU-7-1-Rh	D19	Alnus viridis	2/13/25	0.183	8.784	Quarter	DEJU-7	ethanol	rhizosphere	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	Candidatus	Candidatus_Frankia_alpina	99.675	52.3243	0	3376
