tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
NOGP-2-1-Ro|nolG|consensus50|strict_single_dominant	NOGP-2-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	3198	100	0	5906	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NOGP-2-1-Ro|nolG|consensus50|strict_single_dominant	NOGP-2-1-Ro	D09	Medicago sativa	4/23/25	1.14	54.72	Quarter	NOGP-2	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	root	Medicago	Trifolieae	no
BLAN-2-1-Rh|nolG|consensus50|strict_single_dominant	BLAN-2-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.031	3198	100	0	5779	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	BLAN-2-1-Rh|nolG|consensus50|strict_single_dominant	BLAN-2-1-Rh	D02	Desmodium sp.	4/23/25	0	0	Quarter	BLAN-2	ethanol	rhizosphere	Fabaceae	BLAN	Desmodium	Desmodieae	BLAN_020	Clarke	VA	yes	39.101002	-77.980641	8/13/24	rhizosphere	Desmodium	Desmodieae	yes
OAES-36-3-Rh|nolG|consensus50|strict_single_dominant	OAES-36-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06376.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.989	1978	61.8512	0	3568	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-36-3-Rh|nolG|consensus50|strict_single_dominant	OAES-36-3-Rh	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	rhizosphere	Melilotus	Trifolieae	no
TALL-18-1-Rh|nolG|consensus50|strict_single_dominant	TALL-18-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.343	3198	100	0	5814	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TALL-18-1-Rh|nolG|consensus50|strict_single_dominant	TALL-18-1-Rh	D08	Desmodium viridiflorum	4/8/25	0	0	Quarter	TALL-18	ethanol	rhizosphere	Fabaceae	TALL	Desmodium	Desmodieae	TALL_047	Bibb County	AL	yes	32.951506	-87.398919	8/21/24	rhizosphere	Desmodium	Desmodieae	yes
WOOD-7-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-7-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.75	3197	99.9687	0	5860	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-7-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-7-1-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-7	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	rhizosphere	Medicago	Trifolieae	no
WOOD-9-Rh|nolG|consensus50|strict_single_dominant	WOOD-9-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.687	3197	99.9687	0	5849	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-9-Rh|nolG|consensus50|strict_single_dominant	WOOD-9-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-9	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12498	99.23862	9/23/24	rhizosphere	Medicago	Trifolieae	no
BLAN-4-1-No|nolG|consensus50|strict_single_dominant	BLAN-4-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.781	3196	99.9375	0	5864	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	BLAN-4-1-No|nolG|consensus50|strict_single_dominant	BLAN-4-1-No	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	BLAN-4	ethanol	nodule	Elaeagnaceae	BLAN	Elaeagnus	actinorhizal	BLAN_020	Clarke	VA	no	39.100987	-77.980772	8/13/24	nodule	Elaeagnus	actinorhizal	no
WOOD-6-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-6-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-6-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-6-1-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-6	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	rhizosphere	Medicago	Trifolieae	no
DSNY-14-1-Rh|nolG|consensus50|strict_single_dominant	DSNY-14-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.812	3198	100	0	5873	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-14-1-Rh|nolG|consensus50|strict_single_dominant	DSNY-14-1-Rh	D03	Crotalaria pallida var. obovata	8/19/24	0	0	Quarter	DSNY-CRPA-14	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	yes	28.12693243	-81.43561487	20240320	rhizosphere	Crotalaria	Crotalarieae	yes
WOOD-12-Ro|nolG|consensus50|strict_single_dominant	WOOD-12-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-12-Ro|nolG|consensus50|strict_single_dominant	WOOD-12-Ro	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-12	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	root	Medicago	Trifolieae	no
WOOD-5-1-No|nolG|consensus50|strict_single_dominant	WOOD-5-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	3197	99.9687	0	5888	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-5-1-No|nolG|consensus50|strict_single_dominant	WOOD-5-1-No	D09	Dalea candida	4/24/25	0.195	9.36	Quarter	WOOD-5	ethanol	nodule	Fabaceae	WOOD	Dalea	Amorpheae	BARR_027	Stutsman	ND	yes	47.13	99.24	9/23/24	nodule	Dalea	Amorpheae	yes
WOOD-11-1-Ro|nolG|consensus50|strict_single_dominant	WOOD-11-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.875	3198	100	0	5884	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-11-1-Ro|nolG|consensus50|strict_single_dominant	WOOD-11-1-Ro	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-11	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_043	Stutsman	ND	no	47.13177	-99.2395	9/26/24	root	Medicago	Trifolieae	no
DCFS-8-1-Ro|nolG|consensus50|strict_single_dominant	DCFS-8-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.812	3197	99.9687	0	5871	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DCFS-8-1-Ro|nolG|consensus50|strict_single_dominant	DCFS-8-1-Ro	D09	Melilotus officinalis	4/23/25	0.165	7.92	Quarter	DCFS-8	dry	root	Fabaceae	DCFS	Melilotus	Trifolieae	DCFS_067	Stutsman	ND	no	47.16087	99.11052	6/20/24	root	Melilotus	Trifolieae	no
SCBI-1-1-Rh|nolG|consensus50|strict_single_dominant	SCBI-1-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.656	3197	99.9687	0	5843	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	SCBI-1-1-Rh|nolG|consensus50|strict_single_dominant	SCBI-1-1-Rh	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-1	ethanol	rhizosphere	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	rhizosphere	Lespedeza	Desmodieae	no
WOOD-3-2-Ro|nolG|consensus50|strict_single_dominant	WOOD-3-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.643	1402	43.8399	0	2562	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-3-2-Ro|nolG|consensus50|strict_single_dominant	WOOD-3-2-Ro	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-3	ethanol	root	Fabaceae	WOOD	Melilotus	Trifolieae	WOOD_044	Stutsman	ND	no	47.12517	-99.2388	9/23/24	root	Melilotus	Trifolieae	no
WOOD-10-1-Ro|nolG|consensus50|strict_single_dominant	WOOD-10-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.781	3198	100	0	5867	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-10-1-Ro|nolG|consensus50|strict_single_dominant	WOOD-10-1-Ro	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	root	Medicago	Trifolieae	no
NOGP-1-1-No|nolG|consensus50|strict_single_dominant	NOGP-1-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_medicae_(Ensifer_medicae)	Sinorhizobium	nolG|Sinorhizobium_medicae_(Ensifer_medicae)|WQO61172.1	Sinorhizobium_medicae_(Ensifer_medicae)	100	3198	100	0	5906	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NOGP-1-1-No|nolG|consensus50|strict_single_dominant	NOGP-1-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-1	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	nodule	Medicago	Trifolieae	no
SCBI-3-1-Rh|nolG|consensus50|strict_single_dominant	SCBI-3-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.312	3198	100	0	5784	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	SCBI-3-1-Rh|nolG|consensus50|strict_single_dominant	SCBI-3-1-Rh	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	SCBI-3	ethanol	rhizosphere	Elaeagnaceae	SCBI	Elaeagnus	actinorhizal	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	rhizosphere	Elaeagnus	actinorhizal	no
TOOL-1-Rh|nolG|consensus50|strict_single_dominant	TOOL-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.687	3198	100	0	5851	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TOOL-1-Rh|nolG|consensus50|strict_single_dominant	TOOL-1-Rh	D18	Dryas integrifolia	4/24/25	0	0	Quarter	TOOL-1	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	rhizosphere	Dryas	actinorhizal	yes
NOGP-5-2-Ro|nolG|consensus50|strict_single_dominant	NOGP-5-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NOGP-5-2-Ro|nolG|consensus50|strict_single_dominant	NOGP-5-2-Ro	D09	Medicago lupulina	5/2/25	3.01	144.48	Quarter	NOGP-5	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	root	Medicago	Trifolieae	no
WOOD-12-Rh|nolG|consensus50|strict_single_dominant	WOOD-12-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-12-Rh|nolG|consensus50|strict_single_dominant	WOOD-12-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-12	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	rhizosphere	Medicago	Trifolieae	no
WOOD-7-1-No|nolG|consensus50|strict_single_dominant	WOOD-7-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-7-1-No|nolG|consensus50|strict_single_dominant	WOOD-7-1-No	D09	Medicago lupulina	4/24/25	0.0555	2.664	Quarter	WOOD-7	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no
TOOL-1-Ro|nolG|consensus50|strict_single_dominant	TOOL-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TOOL-1-Ro|nolG|consensus50|strict_single_dominant	TOOL-1-Ro	D18	Dryas integrifolia	4/24/25	0.6625	31.8	Quarter	TOOL-1	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	root	Dryas	actinorhizal	yes
WOOD-6-1-No|nolG|consensus50|strict_single_dominant	WOOD-6-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-6-1-No|nolG|consensus50|strict_single_dominant	WOOD-6-1-No	D09	Medicago lupulina	4/24/25	0.7205	34.584	Quarter	WOOD-6	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no
WOOD-12-No|nolG|consensus50|strict_single_dominant	WOOD-12-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-12-No|nolG|consensus50|strict_single_dominant	WOOD-12-No	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-12	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	nodule	Medicago	Trifolieae	no
RMNP-1-Rh|nolG|consensus50|strict_single_dominant	RMNP-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nolG/05_blast_taxon_annotation/nolG_strict_best_reference_hit_with_taxon.tsv	nolG_strict_best_reference_hit_with_taxon.tsv	strict	nolG	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	3198	100	0	5879	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	RMNP-1-Rh|nolG|consensus50|strict_single_dominant	RMNP-1-Rh	D10	Thermopsis divaricarpa	4/24/25	0	0	Quarter	RMNP-1	dry	rhizosphere	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_019	Boulder	CO	yes	NA	NA	7/10/24	rhizosphere	Thermopsis	Sophoreae	yes
