tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
OAES-37-2-Ro|nifK|consensus50|strict_single_dominant	OAES-37-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.766	1515	98.249	0	2540	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-37-2-Ro|nifK|consensus50|strict_single_dominant	OAES-37-2-Ro	D11	Dalea purpurea	5/14/25	0.3255	15.624	Quarter	OAES-37	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_003_R	Washita	OK	yes	35.41178	-99.06994	8/23/24	root	Dalea	Amorpheae	yes
SCBI-1-1-Ro|nifK|consensus50|strict_single_dominant	SCBI-1-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.349	774	50.1946	0	1286	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	SCBI-1-1-Ro|nifK|consensus50|strict_single_dominant	SCBI-1-1-Ro	D02	Lespedeza cuneata	4/23/25	0.748	35.904	Quarter	SCBI-1	ethanol	root	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	root	Lespedeza	Desmodieae	no
HEAL-7-1-Ro|nifK|consensus50|strict_single_dominant	HEAL-7-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.203	1501	97.3411	0	2429	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	HEAL-7-1-Ro|nifK|consensus50|strict_single_dominant	HEAL-7-1-Ro	D19	Alnus viridis	4/4/25	0	0	Quarter	HEAL-7	ethanol	root	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	root	Alnus	actinorhizal	yes
NIWO-2-Rh|nifK|consensus50|strict_single_dominant	NIWO-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.005	776	50.3243	0	1273	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NIWO-2-Rh|nifK|consensus50|strict_single_dominant	NIWO-2-Rh	D13	Dryas octopetala	5/23/25	0.266	12.768	Quarter	NIWO-2	NA	rhizosphere	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	rhizosphere	Dryas	actinorhizal	yes
SCBI-13-1-No|nifK|consensus50|strict_single_dominant	SCBI-13-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96	775	50.2594	0	1271	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	SCBI-13-1-No|nifK|consensus50|strict_single_dominant	SCBI-13-1-No	D02	Elaeagnus umbellata	4/24/25	2.45	117.6	Quarter	SCBI-13	ethanol	nodule	Elaeagnaceae	SCBI	Elaeagnus	actinorhizal	SCBI-011	Warren	VA	no	38.878901	-78.139749	7/10/24	nodule	Elaeagnus	actinorhizal	no
SERC-3-1-Ro|nifK|consensus50|strict_single_dominant	SERC-3-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30486.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.005	1468	95.201	0	2233	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	SERC-3-1-Ro|nifK|consensus50|strict_single_dominant	SERC-3-1-Ro	D02	Amphicarpaea bracteata	4/15/25	0.6055	29.064	Quarter	SERC-3	ethanol	root	Fabaceae	SERC	Amphicarpaea	Phaseoleae	SERC_016	Anne Arundel	MD	yes	38.899477	-76.547521	8/14/24	root	Amphicarpaea	Phaseoleae	yes
TOOL-1-Rh|nifK|consensus50|strict_single_dominant	TOOL-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.725	1498	97.1466	0	2255	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TOOL-1-Rh|nifK|consensus50|strict_single_dominant	TOOL-1-Rh	D18	Dryas integrifolia	4/24/25	0	0	Quarter	TOOL-1	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	rhizosphere	Dryas	actinorhizal	yes
WOOD-9-Rh|nifK|consensus50|strict_single_dominant	WOOD-9-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.31	1514	98.1842	0	2414	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-9-Rh|nifK|consensus50|strict_single_dominant	WOOD-9-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-9	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12498	99.23862	9/23/24	rhizosphere	Medicago	Trifolieae	no
DSNY-84-2-Rh|nifK|consensus50|strict_single_dominant	DSNY-84-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.804	592	38.3917	0	1035	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-84-2-Rh|nifK|consensus50|strict_single_dominant	DSNY-84-2-Rh	D03	Chapmannia floridana	4/4/25	0	0	Quarter	DSNY-84	dry	rhizosphere	Fabaceae	DSNY	Chapmannia	Dalbergieae	DSNY_015	Polk	Florida	yes	28.1094133	-81.4308468	20240904	rhizosphere	Chapmannia	Dalbergieae	yes
JERC-148-Rh|nifK|consensus50|strict_single_dominant	JERC-148-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.208	847	54.9287	0	1253	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-148-Rh|nifK|consensus50|strict_single_dominant	JERC-148-Rh	D03	Lespedeza virginica	5/14/25	0	0	Quarter	JERC-148	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	rhizosphere	Lespedeza	Desmodieae	yes
SCBI-4-1-Rh|nifK|consensus50|strict_single_dominant	SCBI-4-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.515	1465	95.0065	0	2235	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	SCBI-4-1-Rh|nifK|consensus50|strict_single_dominant	SCBI-4-1-Rh	D02	Amphicarpaea bracteata	4/23/25	0	0	Quarter	SCBI-4	ethanol	rhizosphere	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-047	Warren	VA	yes	38.894252	-78.137193	6/26/24	rhizosphere	Amphicarpaea	Phaseoleae	yes
JERC-102-1-Ro|nifK|consensus50|strict_single_dominant	JERC-102-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.302	1493	96.8223	0	2217	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-102-1-Ro|nifK|consensus50|strict_single_dominant	JERC-102-1-Ro	D03	Ceanothus americanus	5/14/25	0.335	16.08	Quarter	JERC-102	dry	root	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_019	Baker County	Georgia	yes	NA	NA	20240626	root	Ceanothus	actinorhizal	yes
NIWO-2-No|nifK|consensus50|strict_single_dominant	NIWO-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.035	853	55.3178	0	1103	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NIWO-2-No|nifK|consensus50|strict_single_dominant	NIWO-2-No	D13	Dryas octopetala	5/23/25	0	0	Quarter	NIWO-2	NA	nodule	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	nodule	Dryas	actinorhizal	yes
TEAK-2-1-Rh|nifK|consensus50|strict_single_dominant	TEAK-2-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.129	1488	96.4981	0	2074	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TEAK-2-1-Rh|nifK|consensus50|strict_single_dominant	TEAK-2-1-Rh	D17	Trifolium sp.	4/15/25	23	1104	Half	TEAK-2	dry	rhizosphere	Fabaceae	TEAK	Trifolium	Trifolieae	NA	Fresno	CA	0	37.006573	-119.006907	#N/A	rhizosphere	Trifolium	Trifolieae	0
DEJU-63-No|nifK|consensus50|strict_single_dominant	DEJU-63-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.491	754	48.8975	0	1251	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DEJU-63-No|nifK|consensus50|strict_single_dominant	DEJU-63-No	D19	Lupinus arcticus	4/15/25	11.1	532.8	Half	DEJU-63	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_045	NA	Unknown	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes
OAES-36-3-Ro|nifK|consensus50|strict_single_dominant	OAES-36-3-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.909	1241	80.4799	0	1834	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-36-3-Ro|nifK|consensus50|strict_single_dominant	OAES-36-3-Ro	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	root	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	root	Melilotus	Trifolieae	no
JERC-148-Ro|nifK|consensus50|strict_single_dominant	JERC-148-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.239	1406	91.1803	0	2235	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-148-Ro|nifK|consensus50|strict_single_dominant	JERC-148-Ro	D03	Lespedeza virginica	5/14/25	0.7835	37.608	Quarter	JERC-148	dry	root	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	root	Lespedeza	Desmodieae	yes
DSNY-87-1-No|nifK|consensus50|strict_single_dominant	DSNY-87-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.736	774	50.1946	0	1258	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-87-1-No|nifK|consensus50|strict_single_dominant	DSNY-87-1-No	D03	Tephrosia mysteriosa	4/4/25	0	0	Quarter	DSNY-87	dry	nodule	Fabaceae	DSNY	Tephrosia	Millettieae	DSNY_015	Polk	Florida	yes	28.1094133	-81.4308468	20240904	nodule	Tephrosia	Millettieae	yes
JERC-143-No|nifK|consensus50|strict_single_dominant	JERC-143-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.021	813	52.7237	0	1110	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-143-No|nifK|consensus50|strict_single_dominant	JERC-143-No	D03	Desmodium viridiflorum	5/14/25	0.6625	31.8	Quarter	JERC-143	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	nodule	Desmodium	Desmodieae	yes
OSBS-109-4-No|nifK|consensus50|strict_single_dominant	OSBS-109-4-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.504	1401	90.856	0	2220	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-109-4-No|nifK|consensus50|strict_single_dominant	OSBS-109-4-No	D03	Crotalaria spectabilis	4/15/25	7.87	377.76	Half	OSBS-109	dry	nodule	Fabaceae	OSBS	Crotalaria	Crotalarieae	OSBS_017	Putnam	Fl	no	29.704875	-81.990736	20241028	nodule	Crotalaria	Crotalarieae	no
OSBS-107-No|nifK|consensus50|strict_single_dominant	OSBS-107-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.626	1424	92.3476	0	2121	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-107-No|nifK|consensus50|strict_single_dominant	OSBS-107-No	D03	Desmodium obtusum	4/15/25	0.168	8.064	Quarter	OSBS-107	dry	nodule	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	nodule	Desmodium	Desmodieae	yes
OSBS-107-Ro|nifK|consensus50|strict_single_dominant	OSBS-107-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.994	716	46.4332	0	1131	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-107-Ro|nifK|consensus50|strict_single_dominant	OSBS-107-Ro	D03	Desmodium obtusum	4/15/25	0.9225	44.28	Quarter	OSBS-107	dry	root	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	root	Desmodium	Desmodieae	yes
JERC-129-4-No|nifK|consensus50|strict_single_dominant	JERC-129-4-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.253	774	50.1946	0	1282	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-129-4-No|nifK|consensus50|strict_single_dominant	JERC-129-4-No	D03	Desmodium strictum	4/8/25	0	0	Quarter	JERC-129	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	nodule	Desmodium	Desmodieae	yes
OSBS-97-2-Rh|nifK|consensus50|strict_single_dominant	OSBS-97-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.174	1409	91.3748	0	2250	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-97-2-Rh|nifK|consensus50|strict_single_dominant	OSBS-97-2-Rh	D03	Mimosa quadrivalvus	5/14/25	0	0	Quarter	OSBS-97	dry	rhizosphere	Fabaceae	OSBS	Mimosa	Mimosoideae	OSBS_007	Putman	Fl	yes	NA	NA	20240918	rhizosphere	Mimosa	Mimosoideae	yes
TEAK-3-1-Rh|nifK|consensus50|strict_single_dominant	TEAK-3-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.254	756	49.0272	0	1122	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TEAK-3-1-Rh|nifK|consensus50|strict_single_dominant	TEAK-3-1-Rh	D17	Acmispon americanus	4/15/25	14.85	712.8	Half	TEAK-3	dry	rhizosphere	Fabaceae	TEAK	Acmispon	Loteae	NA	Fresno	CA	yes	37.009052	-119.008213	#N/A	rhizosphere	Acmispon	Loteae	yes
DSNY-13-1-No|nifK|consensus50|strict_single_dominant	DSNY-13-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.732	853	55.3178	0	1242	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-13-1-No|nifK|consensus50|strict_single_dominant	DSNY-13-1-No	D03	Crotalaria pallida var. obovata	8/19/24	2.755	132.24	Quarter	DSNY-CRPA-13	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	yes	28.12693243	-81.43561487	20240320	nodule	Crotalaria	Crotalarieae	yes
