tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
BLAN-4-1-No|nolF|consensus50|strict_single_dominant	BLAN-4-1-No	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	BLAN-4	ethanol	nodule	Elaeagnaceae	BLAN	Elaeagnus	actinorhizal	BLAN_020	Clarke	VA	no	39.100987	-77.980772	8/13/24	nodule	Elaeagnus	actinorhizal	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.716	95.2252	0	1936
OAES-7-1-Rh|nolF|consensus50|strict_single_dominant	OAES-7-1-Rh	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	0	0	Quarter	OAES-7	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.819	99.3694	0	2026
TOOL-10-Ro|nolF|consensus50|strict_single_dominant	TOOL-10-Ro	D18	Astragalus umbellatus	5/2/25	4.65	223.2	Quarter	TOOL-10	ethanol	root	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	root	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_SM11	99.904	93.8739	0	1919
NOGP-4-1-No|nolF|consensus50|strict_single_dominant	NOGP-4-1-No	D09	Medicago lupulina	5/2/25	1.505	72.24	Quarter	NOGP-4	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	95.6757	0	1956
TALL-60-1-No|nolF|consensus50|strict_single_dominant	TALL-60-1-No	D08	Alnus serrulata	3/21/25	11.55	554.4	Half	TALL-60	NA	nodule	Betulaceae	TALL	Alnus	actinorhizal	TALL_R_015	Hale County	AL	yes	32.915962	-87.439483	8/28/24	nodule	Alnus	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.629	97.1171	0	1975
WOOD-12-No|nolF|consensus50|strict_single_dominant	WOOD-12-No	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-12	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
WOOD-7-1-No|nolF|consensus50|strict_single_dominant	WOOD-7-1-No	D09	Medicago lupulina	4/24/25	0.0555	2.664	Quarter	WOOD-7	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
CPER-2-No|nolF|consensus50|strict_single_dominant	CPER-2-No	D10	Melilotus officinalis	4/24/25	0	0	Quarter	CPER-2	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_002	Weld	CO	no	NA	NA	6/14/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
CLBJ-1-1-Ro|nolF|consensus50|strict_single_dominant	CLBJ-1-1-Ro	D11	Vicia sativa	7/9/24	1.305	62.64	Quarter	CLBJ-1	dry	root	Fabaceae	CLBJ	Vicia	Fabeae	CLBJ_001_T	Wise	TX	no	33.23888	-97.34109	3/20/24	root	Vicia	Fabeae	no	Sinorhizobium	Sinorhizobium_meliloti_1021	100	92.6126	0	1899
CLBJ-18-1-Rh|nolF|consensus50|strict_single_dominant	CLBJ-18-1-Rh	D11	Tephrosia virginiana	6/20/24	0.6115	29.352	Quarter	CLBJ-18	dry	rhizosphere	Fabaceae	CLBJ	Tephrosia	Millettieae	CLBJ_003_T	Wise	TX	yes	33.403989	-97.572744	5/8/24	rhizosphere	Tephrosia	Millettieae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	92.3423	0	1893
KONZ-6-1-Ro|nolF|consensus50|strict_single_dominant	KONZ-6-1-Ro	D06	Dalea purpurea	9/18/24	0	0	Quarter	KONZ-6	dry	root	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	root	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	97.9279	0	2008
JERC-11-1-No|nolF|consensus50|strict_single_dominant	JERC-11-1-No	D03	Ceanothus microphyllus	7/15/24	0.0995	4.776	Quarter	JERC-CEMI-11	dry	nodule	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_049	Baker County	Georgia	yes	NA	NA	20240327	nodule	Ceanothus	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	99.909	98.6486	0	2017
OAES-3-1-No|nolF|consensus50|strict_single_dominant	OAES-3-1-No	D11	Astragalus plattensis	6/25/24	1.715	82.32	Quarter	OAES-3	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_065_T	Washita	OK	yes	35.41314	-99.05573	3/27/24	nodule	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	98.6486	0	2023
CLBJ-5-2-No|nolF|consensus50|strict_single_dominant	CLBJ-5-2-No	D11	Astragalus lotiflorus	7/9/24	2.79	133.92	Quarter	CLBJ-5	dry	nodule	Fabaceae	CLBJ	Astragalus	Galegeae	CLBJ_036R	Wise	TX	yes	33.32951	-97.58059	3/21/24	nodule	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.009	0	2030
OAES-3-1-Ro|nolF|consensus50|strict_single_dominant	OAES-3-1-Ro	D11	Astragalus plattensis	6/25/24	0.183	8.784	Quarter	OAES-3	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_065_T	Washita	OK	yes	35.41314	-99.05573	3/27/24	root	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.0991	0	2032
JERC-DEST-32-1-No|nolF|consensus50|strict_single_dominant	JERC-DEST-32-1-No	D03	Desmodium cf. strictum	12/4/24	4.455	213.84	Quarter	JERC-32	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_007	Baker County	Georgia	yes	NA	NA	20240603	nodule	Desmodium	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.3694	0	2037
SRER-18-1-No|nolF|consensus50|strict_single_dominant	SRER-18-1-No	D14	Lupinus concinnus	8/19/24	0	0	Quarter	SRER-18	dry	nodule	Fabaceae	SRER	Lupinus	Genisteae	SRER_003	Pima	Arizona	yes	31.84075	-110.91726	4/11/24	nodule	Lupinus	Genisteae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.3694	0	2037
OAES-8-2-Ro|nolF|consensus50|strict_single_dominant	OAES-8-2-Ro	D11	Astragalus plattensis	6/25/24	0.6885	33.048	Quarter	OAES-8	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_044_T	Washita	OK	yes	35.40431	-99.05922	4/2/24	root	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.3694	0	2037
OAES-1-1-No|nolF|consensus50|strict_single_dominant	OAES-1-1-No	D11	Astragalus distortus	6/25/24	0.0895	4.296	Quarter	OAES-1	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_055_T	Washita	OK	yes	35.41368	-99.05573	3/27/24	nodule	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.3694	0	2037
OAES-2-1-Ro|nolF|consensus50|strict_single_dominant	OAES-2-1-Ro	D11	Medicago minima	6/25/24	0.1695	8.136	Quarter	OAES-2	ethanol	root	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.4595	0	2039
CPER-4-Rh|nolF|consensus50|strict_single_dominant	CPER-4-Rh	D10	Melilotus officinalis	5/23/25	0.165	7.92	Quarter	CPER-4	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_027	Weld	CO	no	NA	NA	6/24/24	rhizosphere	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.4595	0	2039
OAES-2-1-No|nolF|consensus50|strict_single_dominant	OAES-2-1-No	D11	Medicago minima	6/25/24	2.38	114.24	Quarter	OAES-2	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_1021	100	99.4595	0	2039
CPER-2-Rh|nolF|consensus50|strict_single_dominant	CPER-2-Rh	D10	Melilotus officinalis	4/24/25	0	0	Quarter	CPER-2	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_002	Weld	CO	no	NA	NA	6/14/24	rhizosphere	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.819	99.3694	0	2026
NIWO-1-Rh|nolF|consensus50|strict_single_dominant	NIWO-1-Rh	D13	Lupinus argenteus	5/23/25	0	0	Quarter	NIWO-1	NA	rhizosphere	Fabaceae	NIWO	Lupinus	Genisteae	NIWO_017	Boulder	CO	yes	NA	NA	7/31/24	rhizosphere	Lupinus	Genisteae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.443	97.1171	0	1958
JERC-RHTO-58-1-Ro|nolF|consensus50|strict_single_dominant	JERC-RHTO-58-1-Ro	D03	Rhynchosia tomentosa	12/4/24	0	0	Quarter	JERC-58	dry	root	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_050	Baker County	Georgia	yes	NA	NA	20240618	root	Rhynchosia	Phaseoleae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.728	99.3694	0	2021
OAES-20-Ro|nolF|consensus50|strict_single_dominant	OAES-20-Ro	D11	Dalea enneandra	6/4/24	0	0	Quarter	OAES-20	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	root	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.715	94.8649	0	1929
NOGP-4-1-Rh|nolF|consensus50|strict_single_dominant	NOGP-4-1-Rh	D09	Medicago lupulina	5/2/25	0	0	Quarter	NOGP-4	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.907	96.4865	0	1973
LENO-15-2-No|nolF|consensus50|strict_single_dominant	LENO-15-2-No	D08	Elaeagnus umbellata	3/20/25	43.9	2107.2	Half	LENO-15	dry	nodule	Elaeagnaceae	LENO	Elaeagnus	actinorhizal	LENO_029	Choctaw County	AL	no	31.831293	-88.171122	7/3/24	nodule	Elaeagnus	actinorhizal	no	Sinorhizobium	Sinorhizobium_meliloti_SM11	99.819	99.3694	0	2026
OAES-37-2-Ro|nolF|consensus50|strict_single_dominant	OAES-37-2-Ro	D11	Dalea purpurea	5/14/25	0.3255	15.624	Quarter	OAES-37	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_003_R	Washita	OK	yes	35.41178	-99.06994	8/23/24	root	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_SM11	99.909	98.6486	0	2017
OSBS-97-2-Rh|nolF|consensus50|strict_single_dominant	OSBS-97-2-Rh	D03	Mimosa quadrivalvus	5/14/25	0	0	Quarter	OSBS-97	dry	rhizosphere	Fabaceae	OSBS	Mimosa	Mimosoideae	OSBS_007	Putman	Fl	yes	NA	NA	20240918	rhizosphere	Mimosa	Mimosoideae	yes	Sinorhizobium	Sinorhizobium_meliloti_SM11	99.9	90.2703	0	1845
DCFS-2-2-No|nolF|consensus50|strict_single_dominant	DCFS-2-2-No	D09	Medicago lupulina	5/23/25	0.061	2.928	Quarter	DCFS-2	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_SM11	100	99.4595	0	2039
DCFS-2-2-Rh|nolF|consensus50|strict_single_dominant	DCFS-2-2-Rh	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-2	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_SM11	97.368	99.2793	0	1923
DCFS-2-2-Ro|nolF|consensus50|strict_single_dominant	DCFS-2-2-Ro	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-2	dry	root	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_SM11	100	96.036	0	1969
WOOD-6-1-No|nolF|consensus50|strict_single_dominant	WOOD-6-1-No	D09	Medicago lupulina	4/24/25	0.7205	34.584	Quarter	WOOD-6	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
CPER-1-Rh|nolF|consensus50|strict_single_dominant	CPER-1-Rh	D10	Astragalus bisulcatus	4/24/25	0	0	Quarter	CPER-1	dry	rhizosphere	Fabaceae	CPER	Astragalus	Galegeae	CPER_012	Weld	CO	yes	NA	NA	6/13/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.812	95.7658	0	1953
WOOD-10-1-Ro|nolF|consensus50|strict_single_dominant	WOOD-10-1-Ro	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.909	99.0991	0	2026
WOOD-12-Ro|nolF|consensus50|strict_single_dominant	WOOD-12-Ro	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-12	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.908	98.1982	0	2008
WOOD-4-1-No|nolF|consensus50|strict_single_dominant	WOOD-4-1-No	D09	Elaeagnus commutata	5/2/25	0.082	3.936	Quarter	WOOD-4	ethanol	nodule	Elaeagnaceae	WOOD	Elaeagnus	actinorhizal	BARR_027	Stutsman	ND	no	47.14	99.24	9/23/24	nodule	Elaeagnus	actinorhizal	no	Sinorhizobium	Sinorhizobium_meliloti_SM11	99.698	59.7297	0	1214
WOOD-9-Rh|nolF|consensus50|strict_single_dominant	WOOD-9-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-9	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12498	99.23862	9/23/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.908	98.3784	0	2012
WOOD-8-Ro|nolF|consensus50|strict_single_dominant	WOOD-8-Ro	D09	Medicago lupulina	4/24/25	1.675	80.4	Quarter	WOOD-8	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.909	98.8288	0	2021
WOOD-5-1-No|nolF|consensus50|strict_single_dominant	WOOD-5-1-No	D09	Dalea candida	4/24/25	0.195	9.36	Quarter	WOOD-5	ethanol	nodule	Fabaceae	WOOD	Dalea	Amorpheae	BARR_027	Stutsman	ND	yes	47.13	99.24	9/23/24	nodule	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.909	99.3694	0	2032
OAES-21-3-Rh|nolF|consensus50|strict_single_dominant	OAES-21-3-Rh	D11	Astragalus plattensis	6/4/24	0	0	Quarter	OAES-21	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_1021	97.736	67.6577	0	1323
OAES-25-1-No|nolF|consensus50|strict_single_dominant	OAES-25-1-No	D11	Astragalus nuttallianus var. nuttallianus	6/4/24	0	0	Quarter	OAES-25	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	nodule	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	94.5946	0	1940
OAES-23-1-Rh|nolF|consensus50|strict_single_dominant	OAES-23-1-Rh	D11	Astragalus lotiflorus	6/4/24	0	0	Quarter	OAES-23	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	98.8288	0	2026
OAES-22-1-No|nolF|consensus50|strict_single_dominant	OAES-22-1-No	D11	Medicago minima	6/4/24	0.1165	23.067	Quarter	OAES-22	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_012_R	Washita	OK	no	35.402943	-99.064829	4/16/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
OAES-23-1-Ro|nolF|consensus50|strict_single_dominant	OAES-23-1-Ro	D11	Astragalus lotiflorus	6/4/24	0	0	Quarter	OAES-23	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	root	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.907	96.4865	0	1973
BLAN-2-1-Rh|nolF|consensus50|strict_single_dominant	BLAN-2-1-Rh	D02	Desmodium sp.	4/23/25	0	0	Quarter	BLAN-2	ethanol	rhizosphere	Fabaceae	BLAN	Desmodium	Desmodieae	BLAN_020	Clarke	VA	yes	39.101002	-77.980641	8/13/24	rhizosphere	Desmodium	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
NOGP-5-2-Ro|nolF|consensus50|strict_single_dominant	NOGP-5-2-Ro	D09	Medicago lupulina	5/2/25	3.01	144.48	Quarter	NOGP-5	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
DELA-26-3-Ro|nolF|consensus50|strict_single_dominant	DELA-26-3-Ro	D08	Sesbania herbacea	4/4/25	35	1680	Half	DELA-26	dry	root	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	root	Sesbania	Sesbanieae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.908	98.1982	0	2008
WOOD-11-1-Rh|nolF|consensus50|strict_single_dominant	WOOD-11-1-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-11	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_043	Stutsman	ND	no	47.13177	-99.2395	9/26/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	95.5856	0	1954
WOOD-5-1-Rh|nolF|consensus50|strict_single_dominant	WOOD-5-1-Rh	D09	Dalea candida	4/24/25	0	0	Quarter	WOOD-5	ethanol	rhizosphere	Fabaceae	WOOD	Dalea	Amorpheae	BARR_027	Stutsman	ND	yes	47.13	99.24	9/23/24	rhizosphere	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	97.4775	0	1999
WOOD-6-1-Rh|nolF|consensus50|strict_single_dominant	WOOD-6-1-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-6	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	96.2162	0	1969
WOOD-7-1-Rh|nolF|consensus50|strict_single_dominant	WOOD-7-1-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-7	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	98.6486	0	2023
WOOD-7-1-Ro|nolF|consensus50|strict_single_dominant	WOOD-7-1-Ro	D09	Medicago lupulina	4/24/25	0.6435	30.888	Quarter	WOOD-7	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	98.6486	0	2023
TOOL-1-Ro|nolF|consensus50|strict_single_dominant	TOOL-1-Ro	D18	Dryas integrifolia	4/24/25	0.6625	31.8	Quarter	TOOL-1	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	root	Dryas	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.0991	0	2032
RMNP-2-Rh|nolF|consensus50|strict_single_dominant	RMNP-2-Rh	D10	Thermopsis divaricarpa	4/24/25	0	0	Quarter	RMNP-2	dry	rhizosphere	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	rhizosphere	Thermopsis	Sophoreae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.2793	0	2036
WOOD-8-Rh|nolF|consensus50|strict_single_dominant	WOOD-8-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-8	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.2793	0	2036
WOOD-10-1-Rh|nolF|consensus50|strict_single_dominant	WOOD-10-1-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.3694	0	2037
WOOD-11-1-Ro|nolF|consensus50|strict_single_dominant	WOOD-11-1-Ro	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-11	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_043	Stutsman	ND	no	47.13177	-99.2395	9/26/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.3694	0	2037
NOGP-1-1-No|nolF|consensus50|strict_single_dominant	NOGP-1-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-1	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_medicae_(Ensifer_medicae)	100	99.4595	0	2039
RMNP-1-Rh|nolF|consensus50|strict_single_dominant	RMNP-1-Rh	D10	Thermopsis divaricarpa	4/24/25	0	0	Quarter	RMNP-1	dry	rhizosphere	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_019	Boulder	CO	yes	NA	NA	7/10/24	rhizosphere	Thermopsis	Sophoreae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.817	98.3784	0	2006
WOOD-6-1-Ro|nolF|consensus50|strict_single_dominant	WOOD-6-1-Ro	D09	Medicago lupulina	4/24/25	0.0745	3.576	Quarter	WOOD-6	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.819	99.3694	0	2026
TOOL-1-Rh|nolF|consensus50|strict_single_dominant	TOOL-1-Rh	D18	Dryas integrifolia	4/24/25	0	0	Quarter	TOOL-1	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	rhizosphere	Dryas	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.899	88.9189	0	1818
YELL-5-3-Rh|nolF|consensus50|strict_single_dominant	YELL-5-3-Rh	D12	Astragalus miser	4/4/25	0	0	Quarter	YELL-5	ethanol	rhizosphere	Fabaceae	YELL	Astragalus	Galegeae	YELL_016	Park County	WY	yes	NA	NA	7/11/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.811	95.2252	0	1941
DCFS-3-2-Rh|nolF|consensus50|strict_single_dominant	DCFS-3-2-Rh	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-3	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_004	Stutsman	ND	no	47.17138	99.05135	6/10/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_SM11	99.6	90.0901	0	1825
NIWO-2-Rh|nolF|consensus50|strict_single_dominant	NIWO-2-Rh	D13	Dryas octopetala	5/23/25	0.266	12.768	Quarter	NIWO-2	NA	rhizosphere	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	rhizosphere	Dryas	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_SM11	98.726	99.009	0	1975
