tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
NOGP-3-2-Rh|noeA|consensus50|strict_single_dominant	NOGP-3-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1429	99.8602	0	2639	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NOGP-3-2-Rh|noeA|consensus50|strict_single_dominant	NOGP-3-2-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-3	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	rhizosphere	Medicago	Trifolieae	no
NOGP-2-1-No|noeA|consensus50|strict_single_dominant	NOGP-2-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1429	99.8602	0	2639	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NOGP-2-1-No|noeA|consensus50|strict_single_dominant	NOGP-2-1-No	D09	Medicago sativa	4/23/25	0	0	Quarter	NOGP-2	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	nodule	Medicago	Trifolieae	no
BLAN-4-1-Ro|noeA|consensus50|strict_single_dominant	BLAN-4-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1428	99.7904	0	2638	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	BLAN-4-1-Ro|noeA|consensus50|strict_single_dominant	BLAN-4-1-Ro	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	BLAN-4	ethanol	root	Elaeagnaceae	BLAN	Elaeagnus	actinorhizal	BLAN_020	Clarke	VA	no	39.100987	-77.980772	8/13/24	root	Elaeagnus	actinorhizal	no
TALL-24-2-No|noeA|consensus50|strict_single_dominant	TALL-24-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1428	99.7904	0	2638	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TALL-24-2-No|noeA|consensus50|strict_single_dominant	TALL-24-2-No	D08	Strophostyles umbellata	4/8/25	0.0925	4.44	Quarter	TALL-24	dry	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.90006	-87.44547	8/26/24	nodule	Strophostyles	Phaseoleae	yes
OSBS-106-1-Ro|noeA|consensus50|strict_single_dominant	OSBS-106-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1429	99.8602	0	2639	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-106-1-Ro|noeA|consensus50|strict_single_dominant	OSBS-106-1-Ro	D03	Lespedeza hirta	4/15/25	0.1815	8.712	Quarter	OSBS-106	dry	root	Fabaceae	OSBS	Lespedeza	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	root	Lespedeza	Desmodieae	yes
CPER-3-1-No|noeA|consensus50|strict_single_dominant	CPER-3-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1430	99.9301	0	2641	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CPER-3-1-No|noeA|consensus50|strict_single_dominant	CPER-3-1-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-3	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	nodule	Melilotus	Trifolieae	no
WOOD-8-No|noeA|consensus50|strict_single_dominant	WOOD-8-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1430	99.9301	0	2641	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-8-No|noeA|consensus50|strict_single_dominant	WOOD-8-No	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-8	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no
WOOD-10-1-No|noeA|consensus50|strict_single_dominant	WOOD-10-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1430	99.9301	0	2641	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-10-1-No|noeA|consensus50|strict_single_dominant	WOOD-10-1-No	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	nodule	Medicago	Trifolieae	no
CPER-2-Ro|noeA|consensus50|strict_single_dominant	CPER-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1431	100	0	2643	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CPER-2-Ro|noeA|consensus50|strict_single_dominant	CPER-2-Ro	D10	Melilotus officinalis	4/24/25	0.0745	3.576	Quarter	CPER-2	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_002	Weld	CO	no	NA	NA	6/14/24	root	Melilotus	Trifolieae	no
DCFS-6-1-No|noeA|consensus50|strict_single_dominant	DCFS-6-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1431	100	0	2643	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DCFS-6-1-No|noeA|consensus50|strict_single_dominant	DCFS-6-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-6	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	nodule	Medicago	Trifolieae	no
CPER-4-Rh|noeA|consensus50|strict_single_dominant	CPER-4-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1431	100	0	2643	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CPER-4-Rh|noeA|consensus50|strict_single_dominant	CPER-4-Rh	D10	Melilotus officinalis	5/23/25	0.165	7.92	Quarter	CPER-4	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_027	Weld	CO	no	NA	NA	6/24/24	rhizosphere	Melilotus	Trifolieae	no
OAES-36-2-No|noeA|consensus50|strict_single_dominant	OAES-36-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1431	100	0	2643	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-36-2-No|noeA|consensus50|strict_single_dominant	OAES-36-2-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no
CPER-4-No|noeA|consensus50|strict_single_dominant	CPER-4-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1431	100	0	2643	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CPER-4-No|noeA|consensus50|strict_single_dominant	CPER-4-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-4	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_027	Weld	CO	no	NA	NA	6/24/24	nodule	Melilotus	Trifolieae	no
NOGP-2-1-Ro|noeA|consensus50|strict_single_dominant	NOGP-2-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1431	100	0	2643	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	NOGP-2-1-Ro|noeA|consensus50|strict_single_dominant	NOGP-2-1-Ro	D09	Medicago sativa	4/23/25	1.14	54.72	Quarter	NOGP-2	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	root	Medicago	Trifolieae	no
CPER-3-1-Ro|noeA|consensus50|strict_single_dominant	CPER-3-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	1431	100	0	2643	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CPER-3-1-Ro|noeA|consensus50|strict_single_dominant	CPER-3-1-Ro	D10	Melilotus officinalis	5/23/25	1.215	58.32	Quarter	CPER-3	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	root	Melilotus	Trifolieae	no
CLBJ-1-1-Rh|noeA|consensus50|strict_single_dominant	CLBJ-1-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	602	42.0685	0	1112	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CLBJ-1-1-Rh|noeA|consensus50|strict_single_dominant	CLBJ-1-1-Rh	D11	Vicia sativa	7/9/24	1.255	60.24	Quarter	CLBJ-1	dry	rhizosphere	Fabaceae	CLBJ	Vicia	Fabeae	CLBJ_001_T	Wise	TX	no	33.23888	-97.34109	3/20/24	rhizosphere	Vicia	Fabeae	no
OAES-3-1-Ro|noeA|consensus50|strict_single_dominant	OAES-3-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.929	1418	99.0915	0	2614	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-3-1-Ro|noeA|consensus50|strict_single_dominant	OAES-3-1-Ro	D11	Astragalus plattensis	6/25/24	0.183	8.784	Quarter	OAES-3	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_065_T	Washita	OK	yes	35.41314	-99.05573	3/27/24	root	Astragalus	Galegeae	yes
OAES-5-Ro|noeA|consensus50|strict_single_dominant	OAES-5-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1427	99.7205	0	2630	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-5-Ro|noeA|consensus50|strict_single_dominant	OAES-5-Ro	D11	Dalea aurea	6/25/24	1.125	54	Quarter	OAES-5	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	root	Dalea	Amorpheae	yes
DSNY-5-1-Rh|noeA|consensus50|strict_single_dominant	DSNY-5-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1427	99.7205	0	2630	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-5-1-Rh|noeA|consensus50|strict_single_dominant	DSNY-5-1-Rh	D03	Crotalaria maritima	8/14/24	0.066	3.168	Quarter	DSNY-CRMA-5	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_006	Osceola	Florida	yes	28.09298025 N, -81.39932663 W. WGS84.	NA	20240312	rhizosphere	Crotalaria	Crotalarieae	yes
JERC-11-1-No|noeA|consensus50|strict_single_dominant	JERC-11-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.928	1396	97.5542	0	2573	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-11-1-No|noeA|consensus50|strict_single_dominant	JERC-11-1-No	D03	Ceanothus microphyllus	7/15/24	0.0995	4.776	Quarter	JERC-CEMI-11	dry	nodule	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_049	Baker County	Georgia	yes	NA	NA	20240327	nodule	Ceanothus	actinorhizal	yes
JERC-RHRE-55-1-Rh|noeA|consensus50|strict_single_dominant	JERC-RHRE-55-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1426	99.6506	0	2628	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-RHRE-55-1-Rh|noeA|consensus50|strict_single_dominant	JERC-RHRE-55-1-Rh	D03	Rhynchosia reniformis	12/4/24	0	0	Quarter	JERC-55	dry	rhizosphere	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_050	Baker County	Georgia	yes	NA	NA	20240618	rhizosphere	Rhynchosia	Phaseoleae	yes
CLBJ-12-2-No|noeA|consensus50|strict_single_dominant	CLBJ-12-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1429	99.8602	0	2634	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CLBJ-12-2-No|noeA|consensus50|strict_single_dominant	CLBJ-12-2-No	D11	Astragalus sp	6/19/24	0	0	Quarter	CLBJ-12	dry	nodule	Fabaceae	CLBJ	Astragalus	Galegeae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	nodule	Astragalus	Galegeae	yes
KONZ-6-1-Ro|noeA|consensus50|strict_single_dominant	KONZ-6-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1430	99.9301	0	2636	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	KONZ-6-1-Ro|noeA|consensus50|strict_single_dominant	KONZ-6-1-Ro	D06	Dalea purpurea	9/18/24	0	0	Quarter	KONZ-6	dry	root	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	root	Dalea	Amorpheae	yes
OAES-2-1-Ro|noeA|consensus50|strict_single_dominant	OAES-2-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1430	99.9301	0	2636	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-2-1-Ro|noeA|consensus50|strict_single_dominant	OAES-2-1-Ro	D11	Medicago minima	6/25/24	0.1695	8.136	Quarter	OAES-2	ethanol	root	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	root	Medicago	Trifolieae	no
OAES-1-1-No|noeA|consensus50|strict_single_dominant	OAES-1-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1430	99.9301	0	2636	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-1-1-No|noeA|consensus50|strict_single_dominant	OAES-1-1-No	D11	Astragalus distortus	6/25/24	0.0895	4.296	Quarter	OAES-1	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_055_T	Washita	OK	yes	35.41368	-99.05573	3/27/24	nodule	Astragalus	Galegeae	yes
OAES-2-1-No|noeA|consensus50|strict_single_dominant	OAES-2-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeA/05_blast_taxon_annotation/noeA_strict_best_reference_hit_with_taxon.tsv	noeA_strict_best_reference_hit_with_taxon.tsv	strict	noeA	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.93	1431	100	0	2638	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-2-1-No|noeA|consensus50|strict_single_dominant	OAES-2-1-No	D11	Medicago minima	6/25/24	2.38	114.24	Quarter	OAES-2	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	nodule	Medicago	Trifolieae	no
