tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
CLBJ-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-5-2-Rh	D11	Astragalus lotiflorus	7/9/24	1.28	61.44	Quarter	CLBJ-5	dry	rhizosphere	Fabaceae	CLBJ	Astragalus	Galegeae	CLBJ_036R	Wise	TX	yes	33.32951	-97.58059	3/21/24	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	94.254	82.0461	0	1297
CLBJ-5-2-No|nifH|consensus50|pass_single_dominant	CLBJ-5-2-No	D11	Astragalus lotiflorus	7/9/24	2.79	133.92	Quarter	CLBJ-5	dry	nodule	Fabaceae	CLBJ	Astragalus	Galegeae	CLBJ_036R	Wise	TX	yes	33.32951	-97.58059	3/21/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.333	82.0461	0	1358
OAES-11-1-No|nifH|consensus50|pass_single_dominant	OAES-11-1-No	D11	Astragalus latiflorus	7/9/24	16.75	804	Half	OAES-11	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_001_R	Washita	OK	yes	35.41269	-99.05826	4/3/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.955	82.347	0	1375
DELA-18-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-18-2-Ro	D08	Galactia volubilis	3/3/25	0.4565	21.912	Quarter	DELA-18	dry	root	Fabaceae	DELA	Galactia	Diocleae	DELA_008	Green County	AL	yes	32.53861	-87.81298	8/14/24	root	Galactia	Diocleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.23	82.347	0	1206
DELA-15-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-15-1-Rh	D08	Lespedeza cuneata	3/3/25	0	0	Quarter	DELA-15	dry	rhizosphere	Fabaceae	DELA	Lespedeza	Desmodieae	DELA_008	Green County	AL	no	32.53861	-87.81298	8/14/24	rhizosphere	Lespedeza	Desmodieae	no	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.621	82.6479	0	1098
DSNY-74-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-74-1-Rh	D03	Sesbania herbacea	3/3/25	0	0	Quarter	DSNY-74	dry	rhizosphere	Fabaceae	DSNY	Sesbania	Sesbanieae	DSNY_010	Polk	Florida	yes	28.1204576	-81.4390507	20240904	rhizosphere	Sesbania	Sesbanieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.252	82.5476	0	1212
OAES-23-1-No|nifH|consensus50|pass_single_dominant	OAES-23-1-No	D11	Astragalus lotiflorus	6/4/24	20.15	3989.7	Half	OAES-23	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.955	82.347	0	1375
OAES-26-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-26-1-Rh	D11	Astragalus lotiflorus	6/4/24	0	0	Quarter	OAES-26	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	93.867	80.1404	0	1254
SRER-16-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	SRER-16-1-Ro	D14	Astragalus nuttallianus	8/19/24	7.275	349.2	Half	SRER-16	dry	root	Fabaceae	SRER	Astragalus	Galegeae	SRER_053	Pima	Arizona	yes	31.9096	-110.83605	4/10/24	root	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	93.083	82.6479	0	1267
OAES-32-1-No|nifH|consensus50|pass_single_dominant	OAES-32-1-No	D11	Astragalus nuttallianus var. austrinus	6/10/24	1.985	393.03	Half	OAES-32	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_006_R	Washita	OK	yes	35.2455	-99.04049	4/24/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.845	82.6479	0	1380
OAES-33-1-No|nifH|consensus50|pass_single_dominant	OAES-33-1-No	D11	Astragalus missouriensis	6/13/24	0.4725	93.555	Quarter	OAES-33	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_004_R	Washita	OK	yes	35.41213	-99.085338	4/24/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	97.355	79.6389	0	1349
DELA-14-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-14-2-Rh	D08	Desmodium perplexum	3/3/25	0	0	Quarter	DELA-14	dry	rhizosphere	Fabaceae	DELA	Desmodium	Desmodieae	DELA_008	Green County	AL	yes	32.53861	-87.81298	8/14/24	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	94.634	82.2467	0	1314
OAES-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-9-1-Ro	D11	Astragalus missouriensis	7/9/24	9.68	464.64	Half	OAES-9	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_044_T	Washita	OK	yes	35.24131	-99.33629	4/2/24	root	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	92.937	80.9428	0	1242
JERC-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-12-1-Rh	D03	Ceanothus microphyllus	7/15/24	0	0	Quarter	JERC-CEMI-12	dry	rhizosphere	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_049	Baker County	Georgia	yes	NA	NA	20240327	rhizosphere	Ceanothus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.636	81.5446	0	1212
OAES-16-1-Ro|nifH|consensus50|pass_single_dominant	OAES-16-1-Ro	D11	Astragalus distortus	8/14/24	0.94	45.12	Quarter	OAES-16	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_003_R	Washita	OK	yes	35.41214	-99.06981	4/11/24	root	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	95.941	81.5446	0	1321
OAES-17-No|nifH|consensus50|pass_single_dominant	OAES-17-No	D11	Astragalus nuttallianus var. austrina	8/14/24	0.104	4.992	Quarter	OAES-17	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41187	-99.07412	4/11/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	97.059	81.8455	0	1380
SRER-16-1-No|nifH|consensus50|pass_single_dominant	SRER-16-1-No	D14	Astragalus nuttallianus	8/19/24	0	0	Quarter	SRER-16	dry	nodule	Fabaceae	SRER	Astragalus	Galegeae	SRER_053	Pima	Arizona	yes	31.9096	-110.83605	4/10/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	97.07	82.1464	0	1380
JORN-1-No|nifH|consensus50|pass_single_dominant	JORN-1-No	D14	Astragalus allochrus	8/19/24	0.594	28.512	Quarter	JORN-1	dry	nodule	Fabaceae	JORN	Astragalus	Galegeae	JORN_002	Dona Ana	New Mexico	yes	32.607279	-106.82671	4/18/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	97.314	82.1464	0	1391
SRER-4-1-No|nifH|consensus50|pass_single_dominant	SRER-4-1-No	D14	Astragalus nuttallianus	8/14/24	0.089	4.272	Quarter	SRER-4	dry	nodule	Fabaceae	SRER	Astragalus	Galegeae	SRER_005	Pima	Arizona	yes	31.4972	-110.49448	4/10/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	97.484	79.7392	0	1362
JERC-13-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-13-3-Rh	D03	Vicia sativa	7/15/24	0	0	Quarter	JERC-VISA-13	dry	rhizosphere	Fabaceae	JERC	Vicia	Fabeae	JERC_066	Baker County	Georgia	no	NA	NA	20240327	rhizosphere	Vicia	Fabeae	no	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.575	82.1464	0	1181
JERC-8-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-8-2-Rh	D03	Ceanothus microphyllus	7/15/24	0	0	Quarter	JERC-CEMI-8	dry	rhizosphere	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_004	Baker County	Georgia	yes	31.1932787	-84.4666015	20240327	rhizosphere	Ceanothus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	93.985	80.0401	0	1230
OAES-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-34-1-Rh	D11	Astragalus lotiflorus	6/13/24	0	0	Quarter	OAES-34	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_004_M	Washita	OK	yes	32.2479	-99.5007	4/24/24	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	92.927	82.2467	0	1232
OAES-34-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-34-1-Ro	D11	Astragalus lotiflorus	6/13/24	0	0	Quarter	OAES-34	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_004_M	Washita	OK	yes	32.2479	-99.5007	4/24/24	root	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	93.308	79.4383	0	1214
OAES-12-2-No|nifH|consensus50|pass_single_dominant	OAES-12-2-No	D11	Astragalus missouriensis	7/9/24	19.9	955.2	Half	OAES-12	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_001_R	Washita	OK	yes	35.41269	-99.05826	4/3/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.476	82.5476	0	1360
OSBS-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-12-1-Ro	D03	Rhynchosia reniformis	8/14/24	5.595	268.56	Half	OSBS-RHRE-12	dry	root	Fabaceae	OSBS	Rhynchosia	Phaseoleae	OSBS_036	Putnam	FL	yes	NA	NA	20240521	root	Rhynchosia	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.596	82.347	0	1214
OSBS-5-5-Ro|nifH|consensus50|pass_single_dominant	OSBS-5-5-Ro	D03	Morella cerifera	8/14/24	4.99	239.52	Quarter	OSBS-MOCE-5	dry	root	Myricaceae	OSBS	Morella	actinorhizal	OSBS_016	Putnam	FL	yes	NA	NA	20240424	root	Morella	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	93.049	82.2467	0	1234
OAES-28-1-No|nifH|consensus50|pass_single_dominant	OAES-28-1-No	D11	Astragalus missouriensis	6/10/24	6.21	1229.58	Half	OAES-28	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.845	82.6479	0	1375
OAES-12-2-Ro|nifH|consensus50|pass_single_dominant	OAES-12-2-Ro	D11	Astragalus missouriensis	7/9/24	1.025	49.2	Quarter	OAES-12	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_001_R	Washita	OK	yes	35.41269	-99.05826	4/3/24	root	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.833	82.347	0	1369
OAES-29-1-No|nifH|consensus50|pass_single_dominant	OAES-29-1-No	D11	Astragalus lotiflorus	6/10/24	0	0	Quarter	OAES-29	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	97.365	79.9398	0	1352
OAES-34-1-No|nifH|consensus50|pass_single_dominant	OAES-34-1-No	D11	Astragalus lotiflorus	6/13/24	1.22	241.56	Quarter	OAES-34	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_004_M	Washita	OK	yes	32.2479	-99.5007	4/24/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.829	82.2467	0	1369
OAES-9-1-Rh|nifH|consensus50|pass_single_dominant	OAES-9-1-Rh	D11	Astragalus missouriensis	7/9/24	0.505	24.24	Quarter	OAES-9	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_044_T	Washita	OK	yes	35.24131	-99.33629	4/2/24	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.814	81.8455	0	1365
OAES-12-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-12-2-Rh	D11	Astragalus missouriensis	7/9/24	0	0	Quarter	OAES-12	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_001_R	Washita	OK	yes	35.41269	-99.05826	4/3/24	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.226	79.7392	0	1323
SRER-11-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	SRER-11-1-Rh	D14	Lotus strigosus	8/19/24	1.9	91.2	Quarter	SRER-11	dry	rhizosphere	Fabaceae	SRER	Lotus	Loteae	SRER_006	Pima	Arizona	yes	31.47699	-110.54576	4/10/24	rhizosphere	Lotus	Loteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	93.407	82.1464	0	1277
OSBS-1-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-1-2-No	D03	Morella cerifera	8/14/24	0.695	33.36	Quarter	OSBS-MOCE-1	dry	nodule	Myricaceae	OSBS	Morella	actinorhizal	OSBS_011	Putnam	FL	yes	NA	NA	20240424	nodule	Morella	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	94.368	80.1404	0	1254
CPER-1-No|nifH|consensus50|pass_single_dominant	CPER-1-No	D10	Astragalus bisulcatus	4/24/25	0	0	Quarter	CPER-1	dry	nodule	Fabaceae	CPER	Astragalus	Galegeae	CPER_012	Weld	CO	yes	NA	NA	6/13/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	96.337	82.1464	0	1351
DELA-15-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-15-1-No	D08	Lespedeza cuneata	3/3/25	0	0	Quarter	DELA-15	dry	nodule	Fabaceae	DELA	Lespedeza	Desmodieae	DELA_008	Green County	AL	no	32.53861	-87.81298	8/14/24	nodule	Lespedeza	Desmodieae	no	Mesorhizobium	Mesorhizobium_sp._AaZ16	86.935	82.1464	0	1070
DELA-24-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-24-1-Rh	D08	Desmodium perplexum	3/3/25	0	0	Quarter	DELA-24	dry	rhizosphere	Fabaceae	DELA	Desmodium	Desmodieae	DELA_041	Green County	AL	yes	32.53927	-87.80968	8/14/24	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.79	82.1464	0	1101
JORN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JORN-2-1-Rh	D14	Dalea nana	8/19/24	0	0	Quarter	JORN-2	dry	rhizosphere	Fabaceae	JORN	Dalea	Amorpheae	JORN_044	Dona Ana	New Mexico	yes	32.35365	-106.50499	4/20/24	rhizosphere	Dalea	Amorpheae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	92.063	82.1464	0	1232
OAES-15-No|nifH|consensus50|pass_single_dominant	OAES-15-No	D11	Astragalus crassicarpus var. crassicarpus	8/19/24	0.0855	4.104	Quarter	OAES-15	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41182	-99.07327	4/11/24	nodule	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	94.872	82.1464	0	1286
OAES-15-Ro|nifH|consensus50|pass_single_dominant	OAES-15-Ro	D11	Astragalus crassicarpus var. crassicarpus	8/19/24	1.08	51.84	Quarter	OAES-15	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41182	-99.07327	4/11/24	root	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	94.872	82.1464	0	1286
CLBJ-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-23-1-Rh	D11	Acmispon americanus	6/20/24	0.069	3.312	Quarter	CLBJ-23	dry	rhizosphere	Fabaceae	CLBJ	Acmispon	Loteae	CLBJ_003_T	Wise	TX	yes	33.403989	-97.572744	5/8/24	rhizosphere	Acmispon	Loteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.706	81.8455	0	1157
DSNY-74-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-74-1-Ro	D03	Sesbania herbacea	3/3/25	0	0	Quarter	DSNY-74	dry	root	Fabaceae	DSNY	Sesbania	Sesbanieae	DSNY_010	Polk	Florida	yes	28.1204576	-81.4390507	20240904	root	Sesbania	Sesbanieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	86.52	81.8455	0	1061
DELA-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-13-1-Rh	D08	Hylodesmum pauciflorum	3/3/25	0	0	Quarter	DELA-13	NA	rhizosphere	Fabaceae	DELA	Desmodium	Desmodieae	DELA_046	Green County	AL	yes	32.54141	-87.80523	8/14/24	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.21	79.9398	0	1110
DSNY-75-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-75-1-Rh	D03	Chamaecrista nictitans	3/3/25	0	0	Quarter	DSNY-75	dry	rhizosphere	Fabaceae	DSNY	Chamaecrista	Cassieae	DSNY_010	Polk	Florida	yes	28.1137669	-81.4352667	20240904	rhizosphere	Chamaecrista	Cassieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.038	82.347	0	1133
OAES-28-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-28-1-Rh	D11	Astragalus missouriensis	6/10/24	0	0	Quarter	OAES-28	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	93.424	80.8425	0	1221
OAES-25-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-25-1-Ro	D11	Astragalus nuttallianus var. nuttallianus	6/4/24	0.1405	27.819	Quarter	OAES-25	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	root	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.113	81.8455	0	1112
OAES-27-2-No|nifH|consensus50|pass_single_dominant	OAES-27-2-No	D11	Oxytropis lambertii	6/10/24	0	0	Quarter	OAES-27	ethanol	nodule	Fabaceae	OAES	Oxytropis	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	nodule	Oxytropis	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	95.36	82.1464	0	1303
OAES-27-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-27-2-Ro	D11	Oxytropis lambertii	6/10/24	0	0	Quarter	OAES-27	ethanol	root	Fabaceae	OAES	Oxytropis	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	root	Oxytropis	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.98	80.0401	0	1170
DELA-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-13-1-No	D08	Hylodesmum pauciflorum	3/3/25	0	0	Quarter	DELA-13	NA	nodule	Fabaceae	DELA	Desmodium	Desmodieae	DELA_046	Green County	AL	yes	32.54141	-87.80523	8/14/24	nodule	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.461	81.8455	0	1138
DELA-18-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-18-2-Rh	D08	Galactia volubilis	3/3/25	0	0	Quarter	DELA-18	dry	rhizosphere	Fabaceae	DELA	Galactia	Diocleae	DELA_008	Green County	AL	yes	32.53861	-87.81298	8/14/24	rhizosphere	Galactia	Diocleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	86.52	81.8455	0	1062
OAES-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-23-1-Rh	D11	Astragalus lotiflorus	6/4/24	0	0	Quarter	OAES-23	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.012	80.341	0	1138
CLBJ-14-1-No|nifH|consensus50|pass_single_dominant	CLBJ-14-1-No	D11	Strophostyles leiosperma	6/19/24	9.205	441.84	Half	CLBJ-14	dry	nodule	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	nodule	Strophostyles	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.326	82.9488	0	1081
CLBJ-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-14-1-Rh	D11	Strophostyles leiosperma	6/19/24	0	0	Quarter	CLBJ-14	dry	rhizosphere	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	rhizosphere	Strophostyles	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	85.714	82.1464	0	968
TALL-25-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-25-2-Ro	D08	Chamaecrista nictitans	4/8/25	0	0	Quarter	TALL-25	dry	root	Fabaceae	TALL	Chamaecrista	Cassieae	TALL_003	Bibb County	AL	yes	32.89341	-87.415	8/26/24	root	Chamaecrista	Cassieae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	84.86	82.1464	0	950
TALL-24-2-No|nifH|consensus50|pass_single_dominant	TALL-24-2-No	D08	Strophostyles umbellata	4/8/25	0.0925	4.44	Quarter	TALL-24	dry	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.90006	-87.44547	8/26/24	nodule	Strophostyles	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.11	82.1464	0	1068
DELA-9-1-No|nifH|consensus50|pass_single_dominant	DELA-9-1-No	D08	Amphicarpaea bracteata	3/3/25	0.171	8.208	Quarter	DELA-9	dry	nodule	Fabaceae	DELA	Amphicarpaea	Phaseoleae	DELA_016	Green County	AL	yes	32.535793	-87.808361	8/13/24	nodule	Amphicarpaea	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.186	82.5476	0	1050
TALL-15-2-No|nifH|consensus50|pass_single_dominant	TALL-15-2-No	D08	Strophostyles umbellata	3/28/25	2.945	141.36	Quarter	TALL-15	ethanol	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_002	Hale County	AL	yes	32.922291	-87.428794	8/22/24	nodule	Strophostyles	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.644	82.5476	0	1092
TALL-52-1-No|nifH|consensus50|pass_single_dominant	TALL-52-1-No	D08	Strophostyles umbellata	3/20/25	0.2145	10.296	Quarter	TALL-52	NA	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.898847	-87.44631	8/27/24	nodule	Strophostyles	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.499	82.347	0	1083
TALL-52-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-52-1-Ro	D08	Strophostyles umbellata	3/20/25	1.235	59.28	Quarter	TALL-52	NA	root	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.898847	-87.44631	8/27/24	root	Strophostyles	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.019	62.5878	0	798
DELA-26-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-No	D08	Sesbania herbacea	4/4/25	54	2592	Half	DELA-26	dry	nodule	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	nodule	Sesbania	Sesbanieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.476	82.1464	0	1114
DELA-26-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-Rh	D08	Sesbania herbacea	4/4/25	0.251	12.048	Quarter	DELA-26	dry	rhizosphere	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	rhizosphere	Sesbania	Sesbanieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.633	82.4473	0	1116
DELA-26-3-Ro|nifH|consensus50|pass_single_dominant	DELA-26-3-Ro	D08	Sesbania herbacea	4/4/25	35	1680	Half	DELA-26	dry	root	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	root	Sesbania	Sesbanieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.087	82.1464	0	1116
DELA-27-3-No|nifH|consensus50|pass_single_dominant	DELA-27-3-No	D08	Sesbania herbacea	4/4/25	53	2544	Half	DELA-27	dry	nodule	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_003	Green County	AL	yes	32.53425	-87.81316	8/15/24	nodule	Sesbania	Sesbanieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.998	82.4473	0	1109
LAJA-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-4-1-No	D04	Desmanthus virgatus	3/26/25	0	0	Quarter	LAJA-4	dry	nodule	Fabaceae	LAJA	Desmanthus	Mimosoideae	LAJA_015	LAJA	P.R	yes	18.034464	-67.066822	9/27/24	nodule	Desmanthus	Mimosoideae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	86.253	82.4473	0	1002
CLBJ-17-1-Rh|nifH|consensus50|pass_single_dominant	CLBJ-17-1-Rh	D11	Lespedeza stuevei	6/19/24	0	0	Quarter	CLBJ-17	dry	rhizosphere	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_003_T	Wise	TX	yes	33.403989	-97.572744	5/8/24	rhizosphere	Lespedeza	Desmodieae	yes	Microvirga	Microvirga_sp._RSM25	88.903	78.6359	0	981
