DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST percent identity
SRER-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.4150
SRER-6-1-Ro|nifH|consensus50|pass_single_dominant	92.7010
SRER-3-1-Ro|nifH|consensus50|pass_single_dominant	92.9180
SRER-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.2680
SRER-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	92.0630
OAES-18-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	91.2730
OAES-31-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.3140
JORN-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.2320
SRER-10-1-Rh|nifH|consensus50|pass_single_dominant	92.9350
SRER-15-1-No|nifH|consensus50|pass_single_dominant	92.5250
SRER-15-1-Ro|nifH|consensus50|pass_single_dominant	92.7960
SRER-1-1-No|nifH|consensus50|pass_single_dominant	93.0400
SRER-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	92.9180
SRER-8-1-No|nifH|consensus50|pass_single_dominant	93.3330
SRER-2-1-No|nifH|consensus50|pass_single_dominant	93.3330
SRER-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.3380
SRER-10-1-No|nifH|consensus50|pass_single_dominant	93.1620
SRER-17-1-No|nifH|consensus50|pass_single_dominant	92.7960
SRER-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.1410
SRER-10-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	91.0190
SRER-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	90.4470
SRER-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	92.3540
SRER-16-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.9610
SRER-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.0120
SRER-12-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	91.7290
SRER-13-1-No|nifH|consensus50|pass_single_dominant	93.1870
SRER-13-1-Ro|nifH|consensus50|pass_single_dominant	92.8400
SRER-13-1-Rh|nifH|consensus50|pass_single_dominant	92.6470
JORN-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	91.5440
SRER-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	90.3820
JORN-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.4400
SRER-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	92.1050
SRER-14-1-No|nifH|consensus50|pass_single_dominant	92.9440
SRER-18-1-Rh|nifH|consensus50|pass_single_dominant	92.7960
SRER-18-1-Ro|nifH|consensus50|pass_single_dominant	92.8920
SRER-9-1-Ro|nifH|consensus50|pass_single_dominant	93.1370
OAES-18-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	91.5130
SRER-9-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	91.6980
JORN-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	94.2140
DCFS-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	89.2420
OAES-8-2-No|nifH|consensus50|pass_single_dominant	91.9320
YELL-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.6010
JORN-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	92.3540
OAES-30-2-No|nifH|consensus50|pass_single_dominant	94.4510
OAES-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	91.5440
OAES-3-1-No|nifH|consensus50|pass_single_dominant	92.8660
RMNP-1-No|nifH|consensus50|pass_single_dominant	93.2840
RMNP-2-No|nifH|consensus50|pass_single_dominant	93.9390
RMNP-2-Rh|nifH|consensus50|pass_single_dominant	93.4810
OAES-8-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	90.8750
OAES-8-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.9070
CLBJ-3-1-Rh|nifH|consensus50|pass_single_dominant	91.3830
DEJU-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	96.1230
SCBI-5-1-No|nifH|consensus50|pass_single_dominant	98.9300
TALL-13-3-No|nifH|consensus50|pass_single_dominant	99.3320
YELL-4-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.0530
JERC-179-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	91.2870
JERC-94-1-No|nifH|consensus50|pass_single_dominant	97.3260
OSBS-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	93.0480
TALL-64-1-No|nifH|consensus50|pass_single_dominant	96.2570
TALL-64-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	93.5830
TOOL-17-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.9700
TOOL-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	95.3210
DEJU-55-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.6990
OSBS-99-No|nifH|consensus50|pass_mixed_possible_multitemplate	91.6670
TOOL-10-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	90.3070
TOOL-12-Ro|nifH|consensus50|pass_single_dominant	90.2560
TOOL-6-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	90.3140
TOOL-10-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4860
TOOL-14-No|nifH|consensus50|pass_single_dominant	92.7430
TOOL-24-No|nifH|consensus50|pass_single_dominant	93.1620
TOOL-11-No|nifH|consensus50|pass_single_dominant	92.3820
TOOL-9-No|nifH|consensus50|pass_single_dominant	92.6240
TOOL-10-No|nifH|consensus50|pass_single_dominant	92.5970
TOOL-12-No|nifH|consensus50|pass_single_dominant	92.2330
WOOD-9-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.3460
TOOL-8-No|nifH|consensus50|pass_single_dominant	92.4760
TOOL-25-No|nifH|consensus50|pass_single_dominant	92.5030
TOOL-27-2-No|nifH|consensus50|pass_single_dominant	92.7450
TOOL-9-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.7550
TOOL-16-No|nifH|consensus50|pass_single_dominant	92.8030
TOOL-18-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.1330
TOOL-22-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.6670
TOOL-24-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.2550
TOOL-27-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.5050
TOOL-23-Ro|nifH|consensus50|pass_single_dominant	93.7340
TOOL-30-No|nifH|consensus50|pass_single_dominant	92.5970
TOOL-15-No|nifH|consensus50|pass_single_dominant	92.6920
TOOL-17-Rh|nifH|consensus50|pass_single_dominant	92.2710
TOOL-23-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.1190
TOOL-24-Rh|nifH|consensus50|pass_single_dominant	92.3540
TOOL-26-No|nifH|consensus50|pass_single_dominant	93.3830
TOOL-23-No|nifH|consensus50|pass_single_dominant	92.6510
TOOL-19-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.7140
TOOL-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	90.8980
TOOL-13-Ro|nifH|consensus50|pass_single_dominant	87.8310
TOOL-32-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.7430
TOOL-21-No|nifH|consensus50|pass_mixed_possible_multitemplate	91.1760
TOOL-14-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.9560
TOOL-20-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.1270
TOOL-20-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.5380
TOOL-26-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.8660
TOOL-26-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.9650
OSBS-102-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7090
DEJU-57-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0940
OAES-18-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	90.3780
OAES-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	90.2560
SRER-6-1-Rh|nifH|consensus50|pass_single_dominant	93.6490
SRER-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.4870
OAES-20-Rh|nifH|consensus50|pass_single_dominant	91.6250
OAES-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.1650
JORN-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
KONA-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
KONA-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
KONA-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
KONA-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
KONA-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
KONA-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
KONA-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8870
OAES-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.4850
LAJA-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.6860
LENO-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.1790
CLBJ-19-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.1790
JERC-7-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.7200
OAES-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.4760
CLBJ-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.1320
JERC-14-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.1360
JERC-7-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.2620
JERC-28-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.8360
DSNY-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.2320
SRER-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	91.2090
JORN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.6670
CLBJ-45-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.6250
JERC-159-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.0730
ORNL-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.3040
OSBS-18-5-Ro|nifH|consensus50|pass_single_dominant	91.1580
JERC-99-1-Ro|nifH|consensus50|pass_single_dominant	89.8430
ORNL-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.0150
JERC-RHDI-59-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.6010
DELA-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.7310
TOOL-3-No|nifH|consensus50|pass_single_dominant	89.0110
JERC-5-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.3070
OSBS-36-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.0290
OSBS-41-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.2230
OSBS-38-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.1660
JERC-87-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.8680
ORNL-13-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1270
BLAN-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	89.1460
BLAN-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.2200
BLAN-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	92.4880
N13-2-D-No|nifH|consensus50|pass_mixed_possible_multitemplate	89.8060
ORNL-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	91.1300
SCBI-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	89.4800
SCBI-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8940
SJER-2-3-No|nifH|consensus50|pass_single_dominant	87.5000
NIWO-1-No|nifH|consensus50|pass_single_dominant	89.0780
ORNL-4-1-No|nifH|consensus50|pass_single_dominant	85.9070
DCFS-2-2-Rh|nifH|consensus50|pass_single_dominant	90.5820
NIWO-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.6620
TEAK-2-1-Rh|nifH|consensus50|pass_single_dominant	90.0630
NIWO-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.5070
DEJU-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	89.3200
DELA-1-3-No|nifH|consensus50|pass_single_dominant	93.3730
DELA-1-3-Rh|nifH|consensus50|pass_single_dominant	93.0460
DSNY-SEHE-60-No|nifH|consensus50|pass_single_dominant	93.6740
N35-4-D-Ro|nifH|consensus50|pass_single_dominant	93.8600
DELA-29-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	90.9640
N35-4-D-No|nifH|consensus50|pass_single_dominant	93.6510
DELA-29-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	92.2890
DELA-29-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.5910
YELL-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.2500
TEAK-1-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2520
TOOL-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.2130
TOOL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7470
JERC-151-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6760
DEJU-57-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.4940
YELL-3-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.6250
DELA-31-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.8190
HEAL-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.4900
HEAL-8-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.6500
TALL-67-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.3640
JERC-36-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8240
DELA-31-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.7350
TALL-73-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.2150
JERC-204-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6510
CLBJ-15-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.7840
OAES-29-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.4700
RMNP-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.9990
BONA-14-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4660
DEJU-42-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6710
DSNY-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4660
BONA-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4360
DSNY-57-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.2030
DSNY-58-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5790
DSNY-59-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.8790
N36-4-D-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.9670
N36-4-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.4280
N36-4-D-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0190
JERC-163-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4670
JERC-187-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3130
UNDE-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1300
UNDE-5-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.9580
ORNL-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3940
JERC-134-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.9150
JERC-152-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.7430
JERC-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.7090
JERC-46-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5410
JERC-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.7720
OAES-36-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.4390
JERC-RHRE-55-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0100
N39-2-D-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2750
JERC-51-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.7990
JERC-36-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.2230
N49-3-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3940
DEJU-6-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.5690
LAJA-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2720
OSBS-71-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.7830
BONA-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.8350
JERC-44-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9710
DEJU-44-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.6800
DEJU-45-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1450
OSBS-72-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.5000
DEJU-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.5300
LENO-16-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
HARV-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.9620
ORNL-13-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.6840
JERC-167-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.1990
TALL-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.1650
TOOL-15-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4370
TOOL-32-Ro|nifH|consensus50|pass_single_dominant	89.3080
TOOL-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.3080
TOOL-9-Rh|nifH|consensus50|pass_single_dominant	86.0440
CLBJ-16-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.9510
JERC-141-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.6500
DELA-8-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.7630
HARV-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.6620
LENO-13-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8200
DEJU-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.7130
JERC-RHDI-59-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4670
JERC-167-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.6010
CLBJ-19-1-Rh|nifH|consensus50|pass_single_dominant	87.2180
LAJA-22-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.0960
OSBS-DETR-64-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6620
DSNY-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8730
SJER-2-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5500
WOOD-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.2800
LAJA-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6720
CLBJ-49-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.9520
LAJA-16-2-Rh|nifH|consensus50|pass_single_dominant	85.1580
DEJU-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.4220
DEJU-54-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.9150
DELA-11-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.9170
LAJA-1-1-No|nifH|consensus50|pass_single_dominant	86.9830
LAJA-1-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.1690
LAJA-1-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2740
LAJA-2-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9820
LAJA-2-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.2070
LAJA-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.3670
LAJA-2-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6360
LAJA-2-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.8210
LAJA-2-1-Ro|nifH|consensus50|pass_single_dominant	83.7290
LAJA-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.5660
TALL-5-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3130
LAJA-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.3600
TOOL-14-Ro|nifH|consensus50|pass_single_dominant	88.6390
TALL-16-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.3370
TALL-39-2-Rh|nifH|consensus50|pass_single_dominant	82.9740
TALL-80-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9680
TALL-65-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.9760
LAJA-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2530
OAES-35-3-Rh|nifH|consensus50|pass_single_dominant	88.8890
OSBS-25-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4220
LENO-15-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.0630
JERC-90-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6140
HEAL-10-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2530
LAJA-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.4530
JERC-94-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.5880
DSNY-63-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.3530
DSNY-85-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.1700
OSBS-73-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.5690
GUAN-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.2260
JERC-CRJU-86-1-Ro|nifH|consensus50|pass_single_dominant	89.8260
OSBS-36-4-Rh|nifH|consensus50|pass_single_dominant	89.5130
JERC-102-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.1050
JERC-90-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.5780
DSNY-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8550
BONA-8-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4200
DEJU-8-1-Rh|nifH|consensus50|pass_single_dominant	84.2110
KONZ-9-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.7140
TALL-63-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.7130
CLBJ-23-1-No|nifH|consensus50|pass_single_dominant	86.2860
JERC-160-Ro|nifH|consensus50|pass_single_dominant	87.3020
OSBS-8-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4770
CLBJ-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.5070
ORNL-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5220
OSBS-68-1-Rh|nifH|consensus50|pass_single_dominant	86.6100
KONZ-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.7850
TALL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
TALL-5-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.6180
DELA-10-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.6850
TALL-68-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.4940
DELA-22-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.0840
JERC-AMFR-56-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8710
OSBS-18-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.2540
DSNY-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.0780
DSNY-71-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3940
JERC-123-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.5690
OSBS-4-3-Ro|nifH|consensus50|pass_single_dominant	88.6470
ORNL-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.9350
BLAN-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1730
DCFS-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.3120
OSBS-106-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8590
TALL-70-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.2260
RMNP-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.1910
OSBS-99-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.0100
DSNY-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.6810
DCFS-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.7610
TALL-22-Ro|nifH|consensus50|pass_single_dominant	83.5160
DEJU-57-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1920
DSNY-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6990
OSBS-103-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.1270
OSBS-38-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.1580
JERC-150-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.9580
SCBI-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.4560
WOOD-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.6910
OSBS-100-3-Rh|nifH|consensus50|pass_single_dominant	87.4240
TEAK-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.2000
OSBS-109-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.1700
TALL-29-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.3670
TOOL-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.9730
TALL-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8300
YELL-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.1040
NOGP-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4180
HEAL-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8070
WOOD-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.8200
TALL-67-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4390
HEAL-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.0740
CPER-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.5460
NOGP-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.0690
NOGP-6-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0810
RMNP-4-Rh|nifH|consensus50|pass_single_dominant	87.0930
JERC-129-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.6450
DEJU-60-Rh|nifH|consensus50|pass_single_dominant	84.8010
WOOD-10-1-Ro|nifH|consensus50|pass_single_dominant	85.0420
DEJU-63-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.6800
WOOD-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.6450
HEAL-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6300
TALL-24-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9920
TALL-21-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.3870
