DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST query coverage
SRER-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
SRER-6-1-Ro|nifH|consensus50|pass_single_dominant	82.4473
SRER-3-1-Ro|nifH|consensus50|pass_single_dominant	82.1464
SRER-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
SRER-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OAES-18-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.7482
OAES-31-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
JORN-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
SRER-10-1-Rh|nifH|consensus50|pass_single_dominant	82.3470
SRER-15-1-No|nifH|consensus50|pass_single_dominant	81.8455
SRER-15-1-Ro|nifH|consensus50|pass_single_dominant	82.1464
SRER-1-1-No|nifH|consensus50|pass_single_dominant	82.1464
SRER-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
SRER-8-1-No|nifH|consensus50|pass_single_dominant	79.7392
SRER-2-1-No|nifH|consensus50|pass_single_dominant	79.7392
SRER-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.0401
SRER-10-1-No|nifH|consensus50|pass_single_dominant	82.1464
SRER-17-1-No|nifH|consensus50|pass_single_dominant	82.1464
SRER-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
SRER-10-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
SRER-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
SRER-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
SRER-16-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.3470
SRER-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.3470
SRER-12-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.0401
SRER-13-1-No|nifH|consensus50|pass_single_dominant	82.4473
SRER-13-1-Ro|nifH|consensus50|pass_single_dominant	82.6479
SRER-13-1-Rh|nifH|consensus50|pass_single_dominant	81.8455
JORN-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
SRER-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.3440
JORN-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
SRER-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.0401
SRER-14-1-No|nifH|consensus50|pass_single_dominant	82.4473
SRER-18-1-Rh|nifH|consensus50|pass_single_dominant	82.1464
SRER-18-1-Ro|nifH|consensus50|pass_single_dominant	81.8455
SRER-9-1-Ro|nifH|consensus50|pass_single_dominant	81.8455
OAES-18-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.5446
SRER-9-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
JORN-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
DCFS-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.0461
OAES-8-2-No|nifH|consensus50|pass_single_dominant	82.0461
YELL-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JORN-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
OAES-30-2-No|nifH|consensus50|pass_single_dominant	81.3440
OAES-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
OAES-3-1-No|nifH|consensus50|pass_single_dominant	82.9488
RMNP-1-No|nifH|consensus50|pass_single_dominant	82.1464
RMNP-2-No|nifH|consensus50|pass_single_dominant	79.4383
RMNP-2-Rh|nifH|consensus50|pass_single_dominant	81.5446
OAES-8-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.3440
OAES-8-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
CLBJ-3-1-Rh|nifH|consensus50|pass_single_dominant	82.6479
DEJU-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	75.0251
SCBI-5-1-No|nifH|consensus50|pass_single_dominant	75.0251
TALL-13-3-No|nifH|consensus50|pass_single_dominant	75.0251
YELL-4-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	75.6269
JERC-179-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	74.8245
JERC-94-1-No|nifH|consensus50|pass_single_dominant	75.0251
OSBS-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	75.0251
TALL-64-1-No|nifH|consensus50|pass_single_dominant	75.0251
TALL-64-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	75.0251
TOOL-17-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.3440
TOOL-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	75.0251
DEJU-55-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-99-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TOOL-10-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.7452
TOOL-12-Ro|nifH|consensus50|pass_single_dominant	82.3470
TOOL-6-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
TOOL-10-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.5446
TOOL-14-No|nifH|consensus50|pass_single_dominant	81.5446
TOOL-24-No|nifH|consensus50|pass_single_dominant	82.1464
TOOL-11-No|nifH|consensus50|pass_single_dominant	82.9488
TOOL-9-No|nifH|consensus50|pass_single_dominant	82.9488
TOOL-10-No|nifH|consensus50|pass_single_dominant	82.6479
TOOL-12-No|nifH|consensus50|pass_single_dominant	82.6479
WOOD-9-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.6449
TOOL-8-No|nifH|consensus50|pass_single_dominant	82.6479
TOOL-25-No|nifH|consensus50|pass_single_dominant	82.9488
TOOL-27-2-No|nifH|consensus50|pass_single_dominant	82.9488
TOOL-9-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TOOL-16-No|nifH|consensus50|pass_single_dominant	79.4383
TOOL-18-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TOOL-22-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TOOL-24-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TOOL-27-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-23-Ro|nifH|consensus50|pass_single_dominant	80.0401
TOOL-30-No|nifH|consensus50|pass_single_dominant	82.6479
TOOL-15-No|nifH|consensus50|pass_single_dominant	82.3470
TOOL-17-Rh|nifH|consensus50|pass_single_dominant	83.0491
TOOL-23-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TOOL-24-Rh|nifH|consensus50|pass_single_dominant	82.6479
TOOL-26-No|nifH|consensus50|pass_single_dominant	80.3410
TOOL-23-No|nifH|consensus50|pass_single_dominant	83.2497
TOOL-19-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-13-Ro|nifH|consensus50|pass_single_dominant	83.2497
TOOL-32-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-21-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TOOL-14-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-20-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TOOL-20-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TOOL-26-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TOOL-26-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.8425
OSBS-102-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DEJU-57-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OAES-18-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.3470
OAES-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.3470
SRER-6-1-Rh|nifH|consensus50|pass_single_dominant	80.5416
SRER-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.0461
OAES-20-Rh|nifH|consensus50|pass_single_dominant	80.2407
OAES-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JORN-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONA-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONA-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONA-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONA-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONA-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONA-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONA-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
OAES-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
LAJA-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
LENO-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
CLBJ-19-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-7-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OAES-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
CLBJ-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
JERC-14-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-7-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-28-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
SRER-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JORN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
CLBJ-45-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.2407
JERC-159-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
ORNL-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-18-5-Ro|nifH|consensus50|pass_single_dominant	80.5416
JERC-99-1-Ro|nifH|consensus50|pass_single_dominant	82.9488
ORNL-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-RHDI-59-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DELA-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
TOOL-3-No|nifH|consensus50|pass_single_dominant	82.1464
JERC-5-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.3470
OSBS-36-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-41-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.0401
OSBS-38-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.5416
JERC-87-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
ORNL-13-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
BLAN-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.2467
BLAN-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
BLAN-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.4443
N13-2-D-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
ORNL-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.5476
SCBI-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
SCBI-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
SJER-2-3-No|nifH|consensus50|pass_single_dominant	81.8455
NIWO-1-No|nifH|consensus50|pass_single_dominant	82.6479
ORNL-4-1-No|nifH|consensus50|pass_single_dominant	81.8455
DCFS-2-2-Rh|nifH|consensus50|pass_single_dominant	80.9428
NIWO-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TEAK-2-1-Rh|nifH|consensus50|pass_single_dominant	79.7392
NIWO-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	79.5386
DEJU-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DELA-1-3-No|nifH|consensus50|pass_single_dominant	83.2497
DELA-1-3-Rh|nifH|consensus50|pass_single_dominant	83.6510
DSNY-SEHE-60-No|nifH|consensus50|pass_single_dominant	82.4473
N35-4-D-Ro|nifH|consensus50|pass_single_dominant	80.0401
DELA-29-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
N35-4-D-No|nifH|consensus50|pass_single_dominant	82.1464
DELA-29-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DELA-29-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
YELL-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.2407
TEAK-1-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.8425
TOOL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-151-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DEJU-57-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
YELL-3-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.2407
DELA-31-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
HEAL-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
HEAL-8-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	79.6389
TALL-67-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.7482
JERC-36-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DELA-31-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-73-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-204-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
CLBJ-15-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OAES-29-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.5446
RMNP-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.1434
BONA-14-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DEJU-42-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
DSNY-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
BONA-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DSNY-57-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-58-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.8546
DSNY-59-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.8546
N36-4-D-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.6540
N36-4-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
N36-4-D-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.6540
JERC-163-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-187-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
UNDE-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.9428
UNDE-5-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
ORNL-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-134-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-152-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-46-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
JERC-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
OAES-36-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.2467
JERC-RHRE-55-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
N39-2-D-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
JERC-51-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.8395
JERC-36-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
N49-3-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DEJU-6-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
LAJA-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-71-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
BONA-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-44-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DEJU-44-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DEJU-45-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
OSBS-72-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.2407
DEJU-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LENO-16-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
HARV-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.9398
ORNL-13-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-167-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TALL-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-15-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TOOL-32-Ro|nifH|consensus50|pass_single_dominant	79.7392
TOOL-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
TOOL-9-Rh|nifH|consensus50|pass_single_dominant	82.6479
CLBJ-16-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-141-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
DELA-8-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
HARV-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
LENO-13-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DEJU-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-RHDI-59-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-167-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
CLBJ-19-1-Rh|nifH|consensus50|pass_single_dominant	80.0401
LAJA-22-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
OSBS-DETR-64-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
SJER-2-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
WOOD-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
LAJA-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
CLBJ-49-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-16-2-Rh|nifH|consensus50|pass_single_dominant	82.4473
DEJU-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DEJU-54-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DELA-11-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
LAJA-1-1-No|nifH|consensus50|pass_single_dominant	82.4473
LAJA-1-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.0642
LAJA-1-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5537
LAJA-2-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
LAJA-2-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.0642
LAJA-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
LAJA-2-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.2648
LAJA-2-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.1645
LAJA-2-1-Ro|nifH|consensus50|pass_single_dominant	84.4534
LAJA-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-5-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LAJA-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TOOL-14-Ro|nifH|consensus50|pass_single_dominant	80.3410
TALL-16-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-39-2-Rh|nifH|consensus50|pass_single_dominant	83.6510
TALL-80-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TALL-65-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OAES-35-3-Rh|nifH|consensus50|pass_single_dominant	80.3410
OSBS-25-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LENO-15-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-90-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
HEAL-10-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
JERC-94-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-63-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DSNY-85-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
OSBS-73-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
GUAN-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-CRJU-86-1-Ro|nifH|consensus50|pass_single_dominant	80.8425
OSBS-36-4-Rh|nifH|consensus50|pass_single_dominant	80.3410
JERC-102-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-90-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DSNY-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
BONA-8-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DEJU-8-1-Rh|nifH|consensus50|pass_single_dominant	81.9458
KONZ-9-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-63-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
CLBJ-23-1-No|nifH|consensus50|pass_single_dominant	82.6479
JERC-160-Ro|nifH|consensus50|pass_single_dominant	82.1464
OSBS-8-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
CLBJ-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
ORNL-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-68-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
KONZ-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TALL-5-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DELA-10-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-68-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DELA-22-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-AMFR-56-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-18-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
DSNY-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
DSNY-71-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-123-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-4-3-Ro|nifH|consensus50|pass_single_dominant	83.0491
ORNL-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
BLAN-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DCFS-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.9458
OSBS-106-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
TALL-70-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
RMNP-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
OSBS-99-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DSNY-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DCFS-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-22-Ro|nifH|consensus50|pass_single_dominant	82.1464
DEJU-57-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
OSBS-103-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
OSBS-38-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-150-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
SCBI-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
WOOD-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-100-3-Rh|nifH|consensus50|pass_single_dominant	82.1464
TEAK-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-109-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
TALL-29-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
TOOL-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
YELL-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
NOGP-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
HEAL-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
WOOD-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TALL-67-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
HEAL-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
CPER-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
NOGP-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
NOGP-6-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
RMNP-4-Rh|nifH|consensus50|pass_single_dominant	83.1494
JERC-129-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DEJU-60-Rh|nifH|consensus50|pass_single_dominant	83.1494
WOOD-10-1-Ro|nifH|consensus50|pass_single_dominant	83.1494
DEJU-63-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
WOOD-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
HEAL-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-24-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-21-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
